"","PA-0M-4","PA-0M-6","PA-0M-7","PA-0M-8","PA-5M-4","PA-5M-6","PA-5M-7","PA-5M-8"
"PA5055",12.6710323915278,13.0636017114752,13.021648423448,12.576394981175,12.7203013896142,13.2835474064627,13.3848063872633,12.9276346673814
"PA5059",10.7759473623007,10.6267688248709,10.7033761931003,10.9607739516723,10.8789901068921,10.6083811042143,10.4406085889908,10.8704893161766
"PA5061",14.5211187346428,14.5168380004524,15.0709797821178,14.4647213666773,15.7509213918436,14.3052214701584,15.8811533537576,16.1276380538867
"PA5062",11.9604567776931,12.1853848841353,12.2203885190147,11.8888970265142,12.0071531455974,12.3169578821947,12.3030183361338,12.0021445345692
"PA5064",12.8653234200603,13.2223439422955,13.0120261245443,12.7599016751105,13.2444472861248,13.3751687426006,13.3803152341173,13.2066356336787
"PA5071",11.6690075396498,11.4414988661254,11.4571501482427,11.7955436231996,11.5886218459583,11.7790642410294,11.328312314168,11.7321097536891
"PA5073",12.7210148035793,13.2243973349592,13.2808457276312,12.4923088899586,12.8488337444874,12.8290218513205,13.5028153385909,12.9032930392957
"PA5074",12.0423323227807,11.9483285487167,12.0037633007367,12.0279470495762,11.9644753512718,12.3180090193198,11.7986191252951,11.9568112462928
"PA5075",12.5717663712299,12.3547287290179,12.4747321113464,12.6735163836739,12.5285445635949,12.4466004389696,12.0701801207346,12.6461990689167
"PA5076",13.6201890013215,13.647376331705,13.8610175003708,13.5527570712231,13.728210838732,13.1905393320067,13.4721373423658,14.2263022693349
"PA5079",11.9213624993871,12.2482156097885,12.1183819520414,11.8715580113565,12.285027276131,12.6383785696216,12.1922773322432,12.4167795388786
"PA5080",13.484903646217,13.6148724383419,13.6649950463456,13.4502984255468,13.627453382642,13.6189687000979,13.5555551571201,13.8121632660183
"PA5081",11.1265014174934,11.5752428321999,11.1663000349102,10.9527195631794,11.0276710399392,11.4529268197709,11.3517961553752,10.9416067742511
"PA5093",13.219828649911,12.1348875390481,13.4845510690506,14.0019988646647,13.176131003005,11.4328831964456,12.1053547730112,12.6686108150932
"PA5094",12.6493694742933,11.4024083563514,12.8725773839491,13.487706747103,12.7545679807631,10.6550509330281,11.6231745276801,12.2350493341165
"PA5095",12.5922171888668,11.3425845757315,12.8051307309584,13.3944093830406,12.8015729224514,10.6497166924333,11.6584148640386,12.123478436992
"PA5096",13.3576109133219,11.94488407487,13.5527420356491,14.0796301448338,13.5480516399197,11.3770896412382,12.2581557674471,12.9452558730588
"PA5097",13.8807527710328,12.6537404785543,13.9847663519089,14.5620105322219,14.231320956204,12.5812164773325,12.842244399034,13.8466888624083
"PA5099",15.3213861431725,15.4742248827926,15.7007868793205,15.7129394923116,15.6656427331514,14.8614146040908,15.3231864185078,16.280010497442
"PA5101",11.401837924968,10.4779301830127,11.9482636501037,11.4234601235974,12.1638155651717,10.490245424861,11.3102634838011,11.8508599731194
"PA5102",11.8127399143896,10.5652789939214,12.8144528854353,11.6176495362712,12.7419886848996,10.3277232434542,11.8967072426697,12.2678162100133
"PA5104",13.0699955530787,13.0908687709628,13.328833214985,13.0498734861436,13.5991887460632,13.4268491632856,13.6190991255284,13.6509912164879
"PA5106",15.8542763569569,15.9618712126723,16.1710242338711,15.8078920526582,16.0647333449032,15.781804783565,16.4785326239859,16.1791686978876
"PA5108",12.465162105654,12.2525562970104,12.515435148489,12.6122017378463,12.550886578459,12.4278326122173,12.1616011878257,12.712664055375
"PA5109",13.0112736040492,12.9170030267026,13.0357930233223,13.0839170084985,12.9462792079436,13.3500053497813,12.8086976061546,12.7532440236964
"PA5113",13.2014814630719,13.4506586951924,13.166539721798,12.8898380492986,14.2090667438376,14.704802726995,14.3745070495655,13.8940271933093
"PA5114",14.4954887562948,14.4109050246695,14.3996436826984,14.3786064842712,14.9992763147938,15.2290051672632,14.8717708408732,14.5949269435137
"PA5115",9.86526810618991,10.3249607100239,9.86238976177741,9.84603613740589,10.6939792978527,11.1560321785721,10.0284993276452,10.1127398617624
"PA5116",10.9427929504989,10.7616748003732,10.6297769057238,10.787449226221,10.9373737808248,10.6138701355776,10.8761661080798,10.3429245188089
"PA5120",11.4926056775672,11.5217856878832,11.4887147576067,11.4156684158704,11.4350033422554,11.4421687171879,11.4044688685573,11.1926274300177
"PA5121",13.1693504454155,13.2085262621782,13.0683228373633,13.1270503163946,13.1880303452994,13.4525378653051,13.2839149235809,13.0791673533197
"PA5122",12.5272356029303,12.6574864315258,12.9563129427444,12.4783509616656,12.3494066268593,12.177982236513,12.7061462924121,12.4825236135118
"PA5123",11.5589084704408,11.525890029048,11.7758206050433,11.5229135467791,11.4664973356134,11.1747211819019,11.5113419724312,11.4294870640055
"PA5126",11.0984877560991,11.6696186931449,11.316253035245,10.9432655793699,11.6417564937088,12.1167228777772,11.9344310944588,11.5041545752317
"PA5127",10.9759749840489,11.138592182046,11.0668986761727,10.8320400901344,11.0588122130664,11.0547427365252,11.0199211256905,11.1271661856221
"PA5130",12.9270455535362,12.6150138322598,12.8918180251436,12.8833205220402,12.3680216418833,12.2278253014761,12.2532517701774,12.4865891906217
"PA5132",10.6548813140712,10.2964095611315,10.2885870600591,10.6152926970234,10.9390076523584,10.1311945994143,10.1389964315656,10.4178432054888
"PA5133",14.2026749639189,14.2520525875013,14.3413546805362,14.1777591105401,14.0972820132085,13.9311210257736,14.4930873965821,14.2761404899914
"PA5135",12.4560723480145,12.267952999263,12.4076442560147,12.4133241937326,12.1756434158189,12.5452251140467,12.3251168440455,12.2246551592958
"PA5136",12.6352392767886,12.2326056617075,12.4199110160132,12.6339805162081,12.4508009153159,12.2653628949131,12.3139287593722,12.3279650826685
"PA5137",12.1249505287529,12.5109326343302,12.4162679821277,12.0333669834202,11.5296649824067,12.1101844457782,12.0620060129401,12.05316293254
"PA5138",12.5832369477799,12.7983836136629,12.8102951101712,12.5061330671148,12.1914929968051,12.6734601994153,12.5576959092381,12.4195162447151
"PA5139",11.448900551812,10.9994098601219,11.0475156080444,11.5867570105405,10.9167926843455,10.6610284669119,10.6036280164871,10.6766711918076
"PA5144",9.84487895843574,9.56591708333195,9.45676819233174,9.65896829412519,10.2003455573918,9.36338052733969,9.29905979282406,9.4293326546424
"PA5145",12.2717756176454,12.2095074629996,12.2888695160891,12.2022440115075,12.3521682552592,11.8813051478125,12.0292798098534,12.1519162121557
"PA5146",14.4828837738645,14.696665408631,14.6710514967568,14.3905802891217,14.5201342025915,14.7835786740826,14.735995442147,14.6598229771775
"PA5148",12.9342985181274,13.5416397464318,13.1287195526511,12.4883678351602,12.9993107313231,13.8969204093047,14.0426878531746,13.3271547644107
"PA5149",12.8261276801346,13.144070775809,12.864197616109,12.6836896056707,12.8654670322076,13.5878456544776,13.4034839796694,13.0003207963539
"PA5149.1",8.38352681424775,8.92938772569753,8.6305880352991,8.18881627807379,8.60110067988702,10.1435828511388,8.74464452225527,8.62977245980501
"PA5150",13.4900690007352,14.1150616188097,13.7315246391795,13.4036707419611,13.5743067359037,14.513948527797,13.8175420287509,13.492375319029
"PA5151",11.7090264087294,11.7273421397366,11.5752704564282,11.8252558043592,11.4355821405583,11.7410106080831,11.4126125783738,11.3398683439562
"PA5152",14.4984044305498,15.2794222195515,14.7055734397875,14.267406084941,14.2808769457725,14.8644035133717,15.189323312275,14.6999575481969
"PA5153",15.4032529672245,16.0492056322213,15.9768627132927,14.9839694837454,15.3093692382418,15.4636581947263,16.1276127944209,15.7032032326415
"PA5154",12.8351968673683,13.4273992109005,13.1457907169718,12.6134794629179,12.5927435112063,13.0808766420664,13.4334745198011,12.8050914004432
"PA5155",11.7393147422014,12.0713694359884,11.9633211231432,11.7005462751068,11.8631374257131,12.0767918756205,12.2641686614072,11.9095745271657
"PA5156",11.6838376628056,11.2136651062016,11.2920345546712,11.8034024984665,11.3155676906411,10.9463440711494,11.0331869424214,11.0554677952354
"PA5157",9.79260759235844,9.22558724467741,9.33406646039099,9.96962527085487,9.73854115818719,8.8119451024071,8.691993714738,9.52058361265528
"PA5158",11.0655218623321,10.5155726776194,10.5541149941352,11.1003780971959,11.4181163675395,10.3377099598772,10.3331488621531,11.0190385942518
"PA5159",10.7697819169564,10.3036005158829,10.2609924830424,10.7813982493009,10.9316406120902,10.3352197567908,9.97082375497318,10.6561888387016
"PA5160",12.374883460498,12.4444609070228,12.4154861337031,12.3554455434494,12.4291673290462,12.3469281889622,12.5138941289624,12.3450196355587
"PA5160.1",8.94313045583566,9.49227503967049,9.39460743987232,8.93148629644724,9.34122480772012,9.08946640920914,9.85205141820005,9.45328690400835
"PA5176",13.5708484976715,14.0927552774867,13.6855699008613,13.6401890343326,13.6075595113273,14.3935752265427,13.7689452616651,13.5495694798637
"PA5177",12.6852274691655,12.6982897806742,12.6191287153485,12.7846886133565,12.642974184484,12.8359362587006,12.7364683487246,12.7602176373376
"PA5178",15.1011728616359,15.2808269219751,15.6094221277059,15.0140723234338,16.4097595163543,15.82601350386,16.1809789352497,16.4104217076399
"PA5179",12.1152582517876,12.3220589896827,12.1584972694493,12.1195259529947,12.0696380049158,12.2884982646832,12.1112042261448,12.0094289446771
"PA5180",11.5981451506509,11.9181996141115,11.3950466797583,12.1664193612703,11.2314044874222,11.7621723417013,10.9821143645998,11.2270567123526
"PA5181",12.9908801583767,13.347187257599,12.7222030361459,13.513144607384,12.639963963517,13.6554345599908,12.6380322433218,12.6422995391522
"PA5182",12.982574738422,12.8745862264071,12.8457437611603,13.1457162539171,13.5757514364173,13.310942600556,13.3705942316794,13.3133241014678
"PA5183",12.1435460119819,11.8338094082583,11.9866698406517,12.2828864484174,12.4947856883638,11.8490904095168,12.4281247884547,12.3797852000541
"PA5183a",12.8569875535755,13.0565263469097,13.39365384096,12.4240439742195,13.5043065030125,13.3562607226355,13.8922387391786,13.1575744240197
"PA5184",11.2899734439681,11.0170133163149,11.3510174477007,11.1598920050652,11.2473164396938,10.7639757474901,10.9014638863014,11.1667983015448
"PA5185",10.4865151243774,10.6976190604758,10.6626593242586,10.4733017364729,10.6377410751173,10.8273619057806,10.6514413197196,10.3505939686361
"PA5186",11.4860397154481,11.7410882461666,11.6288689275982,11.4316929582129,11.8908363191109,11.4999990067001,11.7415777587535,11.498413398994
"PA5187",12.2638467965488,12.3425641095408,12.379857057855,12.1365126014353,12.4928404856166,12.3159059786414,12.3015573587967,12.189100520881
"PA5188",11.9692265791097,12.054066510522,11.9169324396692,11.7899038131312,12.1259469224566,12.0159097368274,11.8217363995289,11.7673884807473
"PA5189",11.7174593328245,11.9364294642748,11.7798763772766,11.6627822639302,11.7354582091499,12.1411595927735,12.0485690733084,11.6165475696804
"PA5190",11.2429027097661,11.4442122021146,11.228163975433,11.1052306187773,11.2991233016603,11.9512611035041,11.4506795113504,11.4288835230056
"PA5191",10.3391901721783,10.8510863407201,10.6107749213585,10.2059901089473,10.5149423872022,10.9732831203828,11.032306340107,10.644798317827
"PA5194",12.6278024281181,12.7838908151129,12.5714926368755,12.5861897678444,12.5036447948357,12.6886559213073,12.8399817325798,12.5773406415189
"PA5195",12.626736884743,12.972187284386,12.9971229210148,12.4680286308934,13.1813166939649,12.5306096061374,13.7467054821609,13.3167534410501
"PA5196",11.4440692184058,11.7956492699936,11.5278264447501,11.3471706034657,11.5586477557804,12.0663212830702,11.8196964656081,11.6112375030879
"PA5198",12.8017865906122,12.8535132674673,12.8366222557663,12.86466286699,12.9303516646839,13.1751921301567,13.1041067634291,13.0346411440902
"PA5201",13.9886998229602,13.6268637897507,13.7550979663401,13.9663581700949,13.7780089670482,13.7200776999385,13.6788370376266,13.7224210771448
"PA5202",10.1633719474325,9.73684260237964,9.76750429397292,10.2206003818014,10.0766424850563,10.588306396625,9.57070580762239,9.59352431117918
"PA5205",12.3987999359294,12.7744349395309,12.6052537499724,12.4322732263524,12.4715505758981,12.8344678809899,12.8889586148997,12.4909324895316
"PA5207",12.1252523656592,11.6119042432033,12.1556908846822,12.4485922314986,12.4291673290462,11.9902913747684,11.8742782862441,11.893478877951
"PA5208",13.7478926522606,13.600228363703,14.0582341072577,13.5701900278395,13.7504782829301,13.4922831648983,13.9566591097349,13.3965487383312
"PA5209",13.4983652017084,13.6032662063559,13.4747018116785,13.6033650460883,13.1611612084811,13.5673070284106,13.3662332601605,13.0391956593496
"PA5210",14.1663972066208,14.4412364567938,14.3060742746509,14.1739392605796,14.1099375170938,14.7298582491603,14.5116866408541,14.1189933114321
"PA5211",10.4694963141662,10.2524941521568,10.2621528611703,10.4854504423282,10.9299983697737,11.049689167125,10.7436369540682,10.4503273117455
"PA5212",14.3558550501675,13.8194162840737,14.9256697975722,14.7260364680467,14.6454362338633,14.0031412548818,14.7395064678433,14.5072415792815
"PA5216",12.1128249738005,11.8358771484991,11.9471820784728,12.1568113224624,12.186343763665,12.198902791913,12.1286116123897,11.984592538348
"PA5217",13.4619059782488,13.428632788338,14.1369425775949,13.3086622042438,13.9123532713581,13.3747647149745,14.6087982894605,14.4042410521484
"PA5218",11.5584614894709,11.7076038679838,11.5705956576364,11.5902223643188,11.7227101674851,11.996082165095,11.8068811065065,11.5564808280122
"PA5219",11.9400129617183,11.8742090227644,11.8007845271578,12.1243143617047,11.8657166433293,11.5391075480183,11.8459932279611,11.785416901501
"PA5220",11.0917074568838,11.1963870196558,10.9814268298821,11.3155927658433,11.0937026705805,11.1640046093624,10.7120894526088,11.3172182833088
"PA5221",13.4695334322156,13.8806896595499,13.4460207406527,13.4708871972998,13.5914185386799,14.3848239176678,13.8996207382063,13.5727014727848
"PA5222",12.5370239466503,12.799655427555,12.6150483236739,12.5785773545894,12.450228209921,12.9887008248378,13.0014397688056,12.6342069543563
"PA5225",13.272011874415,13.7113930244111,13.3672116900781,13.2677261347179,13.0973029611509,14.0303948954912,13.4911671282836,13.0244904166657
"PA5226",13.2863883525849,13.772473489342,13.7689368431804,13.0400878670144,13.4055512035413,13.7361300828981,14.1305749149917,13.8380777943754
"PA5227",13.329332819153,13.6461985444695,13.6560866266389,13.1926339595151,13.4537751484121,13.8429545532322,13.8485118043888,13.6213194569155
"PA5228",13.9601361920222,13.9612242512292,13.9106884966676,13.9949898361811,13.5328506933774,13.8690069343524,13.8885943444994,13.7100554451918
"PA5229",12.2133502468122,12.2259987797631,12.1640937141331,12.1249117968193,12.3989184102708,12.3378364732653,12.4493903631339,12.6747325840947
"PA5230",12.9948498401405,12.8335773214514,12.6360072057823,12.8567721057465,13.2062910027942,13.0143468331397,13.0874596618103,13.1340707383177
"PA5231",14.6637307221584,14.4624700726551,14.8084195081876,14.744036908507,15.133348961701,14.7317919622176,15.0372106642908,14.648138592545
"PA5232",14.7535495959873,14.6577456571018,15.2766591782931,14.4953656832377,15.2823956845093,15.0251211657661,15.7203957119473,14.6027740522404
"PA5233",11.995880972654,12.1375721784658,12.320119234894,11.8683505156848,12.2981350356664,11.9908187718164,12.4170360058087,12.3568072583578
"PA5234",13.2362697177188,13.0834041535703,12.8876897326528,12.6177303920027,13.5058229920855,12.7035323921729,12.824805914693,13.2812519848872
"PA5236",13.2226523987171,13.3905962191559,13.304546406821,13.1421794070905,13.2221445505085,13.7352648112032,13.5461784932273,13.0488510744238
"PA5237",14.2811616320625,14.4219585087507,14.5097214671455,14.1877294252616,14.2667166985611,14.543501935336,14.682628952038,14.2978692904035
"PA5238",12.2643950130222,11.8015861635353,11.9618938301989,12.4440510618554,11.8427724143083,11.3123151338941,11.452655476558,11.4891797253766
"PA5244",13.491006172386,13.3980323084877,13.8309396808052,13.3035258107106,13.1102302384397,12.8347616761192,13.2925820057287,12.958488778224
"PA5245",13.8594115721156,14.0639374651312,14.3391575741917,13.8467829103359,14.0883842431674,14.2406698522989,14.3077609779793,14.0139623640426
"PA5246",11.6850666521826,11.598813209537,11.5715318300932,11.8391575477253,11.4093035362575,11.9183714521731,11.6629733447535,11.3224268831633
"PA5247",12.6988787142725,13.0984672123951,12.7925398346208,12.6364965982948,12.6734721362306,13.2807467101052,13.1827929007442,12.8431860272846
"PA5248",13.0685837284332,12.8089479611763,12.9297287183173,13.1626898339471,12.7686472299165,12.9100241702805,12.5570838146916,12.6284361652349
"PA5249",12.2113613906876,12.6637857547249,12.4709742515312,12.1302776084213,12.3695368649748,13.1051920642942,12.7968213268126,12.2698396379884
"PA5250",12.781056146732,13.3168635369985,12.8405107986935,12.8148074789076,12.7450270732972,13.9507710361098,13.3039361071456,12.9348790365613
"PA5251",12.3237245588227,12.5258665845949,12.2865909154745,12.3660971808658,12.2280346662762,12.810768276054,12.5021763163938,12.3191987769123
"PA5252",13.9682349248477,13.8667010795259,13.7250185712278,14.0849363692706,13.52580139132,13.8884543439479,13.4988368053885,13.4522532841107
"PA5252a",13.2964745345456,13.6867449536042,13.633852014908,13.1297317106041,13.4340704650173,14.2577517325588,14.0176582672803,13.6281705977185
"PA5254",11.7743789876942,11.810866483072,11.813502069914,11.6864497730579,11.7889810190654,11.5092318928033,11.8298674114443,11.7759563496138
"PA5257",14.4121038120761,14.7713279440891,14.6910562666387,14.4404485765757,14.8923470327725,15.1598714694529,15.196120815429,14.9880757011107
"PA5258",13.9219028511467,14.3023416580034,14.1460048651356,13.9924549530342,14.1412320014688,14.7900321363946,14.1593920640672,14.0377084157376
"PA5269",12.4077604259903,13.0200740094372,12.7445798230226,12.146550565896,12.3986216004438,13.3130528641102,12.8962364183881,12.251867065422
"PA5270",13.2219469794923,13.479909760318,13.3498561848641,12.9495702168743,12.9088376586687,13.6120436050052,13.350070403367,12.9944185454618
"PA5271",12.8427418050978,13.4402315123141,13.5128491082669,12.5724583702899,13.3948768520518,13.2143312747055,13.4950070635612,13.6781617948733
"PA5273",12.0400929610724,12.0071290326292,12.0889360609701,11.9778982750329,12.1638155651717,12.061559505482,12.2315506367269,11.918630637949
"PA5275",11.7828221642964,12.0173684791227,12.0407384442123,11.943089385957,11.9442812726559,12.1565188097392,12.0550864476588,11.9182006812481
"PA5279",14.1968711687531,14.5372492597734,14.4012241918322,14.0196951723392,14.2579079381725,14.8983205723436,14.844879285084,14.5230204983934
"PA5281",12.5111576512657,12.6806808130406,12.6685269901497,12.3990707644276,12.5893664660974,12.8697330748317,12.9489805348052,12.8267864391034
"PA5282",11.2780775154859,11.1224196144257,11.0155378175867,11.2897165941164,11.4845096195631,11.1940874809382,11.0977455078171,11.1783350481426
"PA5283",13.4929956430737,14.3281296096582,13.718271712402,13.3167902943937,13.3521382767999,14.5305475682957,14.2984526587896,13.5353419328581
"PA5284",9.07912819647344,9.77010863965289,9.20959388612894,8.91497781303259,9.01202623112292,9.98528286781645,9.67824370714257,9.17938131477538
"PA5286",11.6072496828781,11.3770727591433,11.4408488829761,11.6433144628365,11.5802707488647,11.2413953963738,11.3354690872886,11.5375701812029
"PA5289",13.0528031163595,13.3329105155244,13.4202697600051,12.9078278828901,12.949322139641,12.9340809295751,13.2424482726772,13.165566182525
"PA5290",12.9375676803952,13.0577670432626,12.9161585000733,12.9114683423193,13.0572472195335,13.220977250757,12.9815057887684,12.8189769063437
"PA5293",11.6068174342072,11.6138335917077,11.4181295534857,11.6341108140992,11.414010411938,11.6039756523351,11.4126125783738,11.1761789245682
"PA5294",11.841682487485,11.2008864335507,11.3168114461209,11.9858132076619,11.513856449544,11.0430929468607,10.8771473480994,11.1840690049534
"PA5298",12.6102273494138,12.1798605667666,12.4300112259795,12.7260444705387,12.1079046471993,11.7009592899095,11.793950882615,12.2562962003571
"PA5299",13.7292493802154,13.1682315970178,13.6183078594183,14.0316918785017,13.5005774393166,12.9126706529141,13.015766141495,13.2624062219528
"PA5303",12.5742004567475,12.221260984524,12.4894187815179,12.4904556169708,12.6156533700085,12.5479155155732,12.4958025114186,12.8537916196598
"PA5305",12.7586622114361,13.4381914428671,13.3432936622113,12.5354139306344,13.3278705256207,13.9274066658091,13.7892846358096,13.2945640968371
"PA5306",12.7410449268447,13.2725165431714,13.4332027042319,12.4358889090244,13.4135054547724,13.1239449422472,14.1420485002516,13.6472343793034
"PA5307",14.3286566550434,14.7134067745552,14.7007149420097,14.1345807759456,14.6931690629325,14.7181216008273,15.1207695869815,14.7192127612596
"PA5310",12.2533909051906,11.9325700184571,12.1662642596497,12.2794024174981,12.1890923083295,11.9690358148208,11.8554833336831,12.0254860300575
"PA5311",12.053160049484,12.4866593884635,12.1241358848911,12.0722964397912,12.1028121102254,12.9713021157086,12.1668262592194,11.7281906124813
"PA5314",13.2225113424633,14.0781563295002,13.829668651247,13.1043579463026,13.1723162811967,14.2489054229929,14.3097608050664,13.4775694409094
"PA5316.1",11.4008409402717,11.7233266774454,11.1613338762945,11.1268671976352,11.2844184175019,12.744607381027,12.5167300743028,11.8272380066945
"PA5318",8.97299043401891,9.15837652748912,8.94324042942143,8.84698165961639,9.18187531592826,9.61687224218541,9.17677907188298,9.10569828982461
"PA5329",12.5018891553501,12.5320012144589,12.6195813806257,12.468264051396,12.4698563359356,12.2925679039042,12.7361980024633,12.5567714811559
"PA5330",13.3413343611708,13.4490386287587,13.3763475771298,13.3946571257511,13.2949183298152,13.7373877342284,13.3799691810024,13.2820876002678
"PA5333",12.2431368306444,12.5173886469854,12.2783006874324,12.217449271932,12.2482721336272,12.9405107917265,12.3956268721328,12.254934837345
"PA5335",13.5543556807985,13.3270424275088,13.435004099906,13.6816905757138,13.0364129234946,13.0882883248932,13.0933819009655,13.0033642358792
"PA5339",13.4915915956684,14.4682799347948,13.8006206814272,13.0166177350259,13.6332675325647,15.0452542665395,14.7913667566311,13.778213309957
"PA5340",12.6106585670912,13.232424847048,12.6218425789764,12.5170978167007,12.7011741744477,13.8537944658472,13.2447307195999,12.8578327776774
"PA5341",11.147457565208,11.050876642074,10.8394070375654,11.1593088578812,11.0091251558624,11.0965079456076,11.2985925825197,10.9550836700056
"PA5342",11.8732940269903,12.0590314162177,11.7923772944162,11.8141853252402,11.7953084102687,12.3772973327588,12.023530999105,11.6010942085916
"PA5343",12.7664235871305,13.3332032943159,12.9357393911619,12.5152761358678,12.8372724023822,13.6808235321837,13.1517098950706,12.5946640301627
"PA5347",12.6365103247172,12.8891960908159,12.699259573989,12.5585950197427,12.0829993274965,12.7096325341812,12.7152277167022,12.4273932461811
"PA5348",16.4843690039383,17.0512732720342,17.1331515408601,16.1603387070659,16.2282597931237,15.9207703526991,17.1051772451321,16.741920729349
"PA5352",10.5005456487853,10.1788019699519,10.8648333596849,10.881671318043,11.3789306840187,9.93901271891194,10.5809214758121,11.4874418124119
"PA5357",11.9000002240325,11.9111565064663,11.7491764514782,12.0769352115008,11.6051803928688,11.6046649581067,11.027895246632,11.2968554314696
"PA5359",11.8460841004754,12.1512530866911,12.2129082687282,12.0073579906465,12.0410177132681,11.9647468617005,12.1053547730112,12.1798042362275
"PA5362",13.9557303216118,13.875070277087,13.8901058726659,13.9841651088023,13.5888191417055,13.9968538965711,13.9038393197266,13.8282712992728
"PA5363",13.0666991438012,12.8911859695385,13.1673139692339,13.166902208526,12.8486164613252,12.8185134333531,13.0012147865467,12.9074147093571
"PA5364",14.7147645316657,14.8862763999468,15.1446176519729,14.4522195234177,14.9144178483942,15.0907056617458,15.4575733717986,14.908165970864
"PA5369.1",7.97384635548786,8.85292788390244,7.12073667705707,7.84266072861256,8.89890744588451,8.98733217723558,7.41613580193509,8.49756992968715
"PA5369.2",19.0486598216669,20.6450977402327,18.592760332127,17.5668733350208,21.5558972086415,21.3747579380225,21.000073869179,20.8001486001304
"PA5369.3",9.48900671630016,9.56192310967669,9.19750533799923,9.75321710697995,9.41356660562552,9.39083314974126,8.78709357212381,9.59782851388532
"PA5369.4",11.5557766913441,11.2130288539389,11.2405778524727,11.7420276927137,11.3224688936756,10.9934255124502,10.7745091962337,11.380387709326
"PA5369.5",17.7446476156019,18.9593907874486,16.9696313966252,15.9035225176036,19.4424659645274,20.8475589404013,19.2746597711589,18.3790721085463
"PA5370",12.2676799442306,12.2104640266668,12.2791605098053,12.0532769146179,12.0406373200395,12.1961613408649,12.1660236328214,11.8969742669853
"PA5371",13.1178004270356,13.4437608132425,13.5105323622154,13.0311918278624,13.0921728603321,13.1294637285054,13.3206211478125,13.2899188172083
"PA5381",10.877635116628,10.889820475568,10.9615664429244,10.8047057070577,10.769385269747,10.9408953578841,10.8231813543586,10.4774333234728
"PA5382",10.7874370174714,11.1854010852109,10.7454661976451,10.5321464145005,11.2173360780675,11.916984642839,11.4321054684515,10.7815688154333
"PA5383",9.63697523041691,9.35819991022328,9.63221310468738,9.49663270728187,10.356456106784,9.28464094970632,9.38716546708346,9.54753660430655
"PA5390",10.3741576719122,10.457659998107,10.2364063350036,10.2526687525975,10.9705037347584,10.6042505782278,10.1920127131906,10.4154076165008
"PA5391",9.26609275249268,8.99607644913713,9.0493170751645,9.24491110712409,10.0035581003832,9.1903579145171,9.21767022921813,9.51376584930679
"PA5392",8.55864645900871,8.42989505767741,8.61611306170327,8.61787242819186,9.1956209540965,8.68188452062936,8.62334624148917,8.95605216688719
"PA5393",10.5924962380585,10.2110286579403,10.2173885809154,10.5140140349437,10.9681052253227,10.1435828511388,10.3027950234775,10.6143303225267
"PA5395",9.59048780196579,9.43664644540065,9.5007065724959,9.52045430216798,10.1447850934267,9.39721726681319,9.55606845057656,9.71538766114657
"PA5396",11.5259093500631,11.7802698283534,11.5873545077064,11.3522819836955,11.4670636371184,11.5925542958544,11.8782041080892,11.37538459434
"PA5397",8.90702340277827,8.7825199748154,8.87197753234771,8.68435945383713,9.27544844314985,9.13029191138436,8.94161863341551,8.840831548168
"PA5400",10.185544786812,9.86391379138812,9.6885533315507,10.0723410296055,10.6606982275275,9.84876587516347,9.85802942878666,10.0991448332649
"PA5401",9.42174864813362,8.96008442797268,8.87197753234771,9.46864778194121,10.120507857167,8.82147893829779,8.78709357212381,9.37267782040933
"PA5402",11.0667796334668,11.229480886333,11.3334640421029,11.0622071206371,10.9744924090336,10.697029202647,11.5207904338108,11.1876411882018
"PA5403",9.64878668826674,9.53772397751442,9.71591853831678,9.63062747646652,9.3461622700714,9.45343592357531,9.85005322654009,9.40987830455574
"PA5404",9.04886528987653,8.95399725354783,8.71110295423255,8.96661785840208,9.15679758253289,9.18298527175818,8.49085468113189,8.63397634565275
"PA5405",9.46629874387503,9.45399281473679,9.36897220608515,9.3344855783583,9.35598671240891,9.51196166456188,9.66238795803048,9.35752441947274
"PA5406",10.395339201374,10.4726234835373,10.3134264593597,10.3073908967676,10.0405633023867,10.4752454187511,10.5406136950945,10.2420738025089
"PA5407",10.2130738990715,10.6820704190519,10.1969035737794,10.1728544898344,10.297808382647,11.6703384034712,10.4876278166997,9.95564163716809
"PA5408",10.7851463966001,11.5119908201672,11.0814312689845,10.6580274915248,11.0391422889562,12.0426080237556,11.3996970533945,10.7128220372581
"PA5409",12.6566962533586,13.4591343246976,12.9744754160959,12.4895280869326,12.9444503634085,14.0576467342626,13.3331882635313,12.691434724878
"PA5412",13.1872410993487,13.1778815687838,13.0787308023323,13.0978300447222,13.3001716073151,13.8362205532215,13.4922881655677,12.9686977723444
"PA5414",12.4245354350425,12.6429163654758,12.5569132335576,12.1311699732269,12.1462435851067,12.7907672696305,12.6978405498525,12.3662945862857
"PA5422",13.0078400887649,13.0877487459922,13.1583070511123,12.9429788501197,13.1938578889827,13.2825785498073,13.4079036929549,13.212608787034
"PA5423",12.3210920166959,12.1224056802296,12.4586299118181,12.4694405779997,12.3308594235919,12.0562781372069,12.3066643196201,12.3615587212082
"PA5424",11.5472417158142,11.7030799816517,11.9877222197274,11.8525659406893,12.1784124029815,12.4313338017267,11.7523125512676,11.9530383375114
"PA5428",12.5711018163528,12.7030551574014,12.4451578759023,12.7616314828957,12.6497243042179,13.2228865250778,12.7566012825536,12.6402154720546
