"Gene","Locus_Tag","logFC","adj.P.Val"
"PA5139","PA5139",0.373838158358883,0.116974388018758
"cttP","PA0180",0.346316378432902,0.116974388018758
"PA4139","PA4139",0.492501368720507,0.117111395415586
"PA1209","PA1209",0.343580374067298,0.11728860856236
"ddlA","PA4201",0.390143189379838,0.117406415913699
"dguA","PA5084",0.551368251317957,0.11776654674393
"PA0295","PA0295",-0.378028401784797,0.117768646564187
"PA2692","PA2692",0.381236603242781,0.118068787435522
"PA2870","PA2870",0.462902191323349,0.11939322275649
"xylS","PA2519",0.328441111921037,0.119480259009464
"PA1111","PA1111",0.360685455369488,0.119757426460052
"PA4164","PA4164",-0.419750205921377,0.12032314851869
"pslM","PA2243",0.480853218069995,0.120428018267694
"PA1358","PA1358",0.418745654280697,0.120428018267694
"PA4105","PA4105",-0.343786594875919,0.120428018267694
"PA3202","PA3202",-0.469291902491529,0.120457551432858
"shaA","PA1054",-0.351942418508179,0.120670567664901
"PA1595","PA1595",-0.345721158622204,0.120858753258076
"PA4875","PA4875",0.335808820306649,0.121248190286719
"mexL","PA3678",0.3494652773855,0.121507128933237
"PA2293","PA2293",0.337857779676587,0.121507128933237
"trpI","PA0037",0.457584827121941,0.121573376851231
"ig_142","ig_142",0.381945156951352,0.12195674883108
"ig_773","ig_773",0.431362492087273,0.122456173343916
"ppiD","PA1805",-0.394134720764391,0.122672931609126
"phnX","PA1311",-0.321238508747841,0.123007242293133
"PA2843","PA2843",-0.452808716198665,0.123101104949354
"PA0883","PA0883",-0.413162256424093,0.123101104949354
"PA1473","PA1473",-0.375603172657959,0.12324171052104
"PA1312","PA1312",0.489817023250406,0.123466374362927
"PA4692","PA4692",0.392518254029829,0.123516291744181
"PA1813","PA1813",0.381957780062631,0.12408664959855
"PA1189","PA1189",0.442992777026218,0.124252623646457
"PA1730","PA1730",-0.383772856813676,0.1243188726858
"PA3698","PA3698",0.343352928264765,0.124750078510798
"fumC2","PA0854",0.48172151235781,0.125041353612329
"ergA","PA0224",0.343215026720159,0.125228051566763
"phr","PA4660",-0.44793658250481,0.125959388977816
"hemE","PA5034",0.345955103800554,0.125979149718964
"cdhR","PA5389",0.377274954309743,0.126180984189062
"PA5228","PA5228",0.358885334030826,0.126721837816096
"triB","PA0157",-0.363938587528076,0.126911405628484
"PA5289","PA5289",0.344984405217126,0.127225690693782
"PA5342","PA5342",0.343472918713564,0.127403675114205
"PA0358","PA0358",0.309444986395751,0.127426234860378
"aaaA","PA0328",0.34227409659782,0.128504383300717
"PA0168","PA0168",0.311053130390615,0.128999628869824
"speC","PA4519",-0.342665380790313,0.130393983855787
"PA4715","PA4715",-0.566239281137579,0.13048515322069
"gcvT1","PA5215",0.393876854399016,0.130662501788689
"estA","PA5112",-0.339594619266919,0.130793188480796
"PA4062","PA4062",0.345607434453544,0.13094863143667
"phoP","PA1179",0.371177135566754,0.131177899819889
"PA4424","PA4424",-0.477318878062548,0.131295506452282
"PA1842","PA1842",-0.545710620486153,0.131604777311027
"PA1200","PA1200",0.452991638033459,0.131604777311027
"hprA","PA4626",0.394442332414174,0.131604777311027
"ksgA","PA0592",-0.33325239234055,0.13170414822846
"PA2075","PA2075",0.363006509153811,0.131754306372632
"PA1458","PA1458",0.347761271683847,0.131754306372632
"PA1753","PA1753",0.339557542029254,0.131754306372632
"thrH","PA1757",0.418726581604268,0.132970458519612
"PA3275","PA3275",0.39061848962454,0.132970458519612
"PA0578","PA0578",0.324077887123313,0.132970458519612
"ygbB","PA3627",0.303836557695239,0.133555441737853
"PA5195","PA5195",0.377653132628207,0.133692634620717
"dguC","PA5082",0.368784232033474,0.133692634620717
"sphB","PA5328",0.343546680511232,0.134237685557739
"PA4290","PA4290",0.349503079101347,0.134290668559322
"PA4452","PA4452",-0.344097625621162,0.134312347565668
"PA2857","PA2857",0.370241863353387,0.134956882740774
"metH","PA1843",-0.406714067987655,0.135053459431821
"PA3535","PA3535",-0.548746066291826,0.135399804408646
"tsi2","PA2703",0.360554991956959,0.135399804408646
"PA1203","PA1203",0.350228518339073,0.135399804408646
"PA1651","PA1651",0.338209318486534,0.135399804408646
"PA4992","PA4992",-0.333597980232818,0.135399804408646
"PA4286","PA4286",0.301429262951215,0.135399804408646
"rimI","PA4678",-0.470248936231719,0.135806267216168
"nirH","PA0512",0.426789541256891,0.135806267216168
"cupA1","PA2128",0.402019606473506,0.135806267216168
"rpsU","PA0579",0.339370387774355,0.135806267216168
"PA0324","PA0324",-0.324454346079996,0.135806267216168
"PA0987","PA0987",0.331122409579161,0.136397398155199
"PA1958","PA1958",0.369416280610325,0.136575557124055
"PA3301","PA3301",-0.483018545652849,0.13688009078812
"PA3207","PA3207",0.51391889914846,0.136916135073655
"opuCA","PA3891",-0.338452319624052,0.137372541716317
"bifA","PA4367",-0.364284185491645,0.13748642323634
"PA3457","PA3457",0.322412925159414,0.137573934725264
"brlR","PA4878",0.925637684945404,0.137729576192509
"PA2551","PA2551",0.323665431313597,0.137729576192509
"PA0759","PA0759",0.377130107766209,0.137952385245773
"cysH","PA1756",-0.362826420572172,0.137952385245773
"cprR","PA3077",0.34007125341556,0.138107554164893
"PA2004","PA2004",-0.309940038830826,0.138107554164893
"PA1836","PA1836",0.469514831396004,0.138142281264611
"PA1468","PA1468",0.524147077301332,0.138222445455833
"PA2576","PA2576",0.340064835551961,0.138222445455833
"pmiR","PA0797",0.404914369706122,0.13888568058754
"PA2378","PA2378",0.418576768146538,0.139486943798032
"PA0191","PA0191",0.351303493326403,0.139486943798032
"tsi1","PA1845",-0.443723546701573,0.139541284541183
"PA5075","PA5075",-0.318590203490738,0.140137603600042
"pscG","PA1720",-0.406843323614892,0.140437618818997
"azu","PA4922",-0.378851733816065,0.140437618818997
"nrdJa","PA5497",-0.349901265966385,0.140511798565053
"hasAp","PA3407",0.404075267609667,0.140570669449329
"pvdP","PA2392",-0.394808573545382,0.140570669449329
"PA0502","PA0502",-0.404411785399125,0.140863019733098
"PA2069","PA2069",-0.673237634602055,0.140997136243923
"PA4873","PA4873",0.398727179997106,0.141400511998642
"ccmB","PA1476",-0.397370195047445,0.142170672074959
"PA1605","PA1605",0.327825954106496,0.142207861163956
"PA4962","PA4962",-0.425352971156262,0.142383845511365
"algH","PA0405",0.327090740299998,0.142433296589178
"ig_554","ig_554",0.328615415282174,0.142480628111936
"PA5567","PA5567",-0.338292434389995,0.14291918870911
"PA2529","PA2529",-0.334119250299098,0.14291918870911
"PA0435","PA0435",-0.346916922724169,0.14307705660711
"PA0040","PA0040",0.317199939542754,0.14307705660711
"hemB","PA5243",0.296939244458143,0.143296546222627
"glpR","PA3583",0.386858057520869,0.143573150520281
"rplJ","PA4272",-0.394826744479818,0.143585289463729
"PA0737","PA0737",0.313709195900936,0.143585289463729
"pcaQ","PA0152",0.345683159416666,0.144128532298572
"PA3271","PA3271",-0.322696943668783,0.144716680587594
"PA4456","PA4456",0.354211349361308,0.145033841908437
"PA5396","PA5396",0.300175277102364,0.145205787663893
"agtA","PA0603",0.374484995049368,0.145385852450823
"rplF","PA4248",-0.323725091112681,0.145696883373197
"bfd","PA3530",0.348519253920096,0.146249471472993
"copR","PA2809",0.311555420980476,0.146249471472993
"PA3466","PA3466",0.379989754918197,0.146445945007346
"PA1158","PA1158",0.373841817534611,0.147133432889509
"PA3785","PA3785",-0.345094207790951,0.147133432889509
"PA3073","PA3073",-0.347959508674266,0.147246961424443
"PA1894","PA1894",-0.294286762262136,0.147341772552761
"cyoE","PA1321",0.418109118172139,0.148135606960455
"PA2299","PA2299",0.342127662047385,0.148135606960455
"qor","PA0023",0.373619471981462,0.148211514589913
"PA1874","PA1874",0.409405741957813,0.148586841546112
"pasP","PA0423",-0.520487645554747,0.148626262272052
"PA1210","PA1210",0.357510607827682,0.14922289910715
"potA","PA3607",-0.312908562417597,0.149592632659958
"oprF","PA1777",-0.321099041300773,0.15004885689577
"PA3109","PA3109",0.315115652520043,0.15004885689577
"PA0746","PA0746",-0.422458317875884,0.150125839095465
"ambA","PA2306",0.351702866080663,0.150326630494212
"PA5363","PA5363",0.270905206350926,0.150524462256065
"quiP","PA1032",-0.330773653633458,0.150563727641041
"PA2781","PA2781",0.316126806818751,0.150563727641041
"PA2562","PA2562",0.532717968470731,0.151092234924184
"ptxS","PA2259",0.313265380251524,0.151261838822755
"pcaR","PA0155",0.407388853383945,0.152514905288475
"PA4991","PA4991",0.410945839698232,0.152728137814158
"PA5232","PA5232",0.307301304988474,0.15274249115586
"PA5026","PA5026",-0.300867068593706,0.152914401473126
"PA1535","PA1535",0.300541129071951,0.15299272578936
"PA5222","PA5222",-0.375915951886101,0.153206386436182
"PA4115","PA4115",0.462815347269767,0.153233959233428
"PA1828","PA1828",-0.575008125607444,0.153464906215618
"PA1640","PA1640",0.369507439370183,0.153476955458064
"pfeS","PA2687",-0.328834448194275,0.154360085882672
"PA2352","PA2352",-0.429775745248667,0.154530652900803
"colS","PA4380",-0.310148971700914,0.154530652900803
"PA3019","PA3019",0.280128896693768,0.154530652900803
"dipA","PA5017",-0.31513824152151,0.154574561712196
"argH","PA5263",0.300236365267852,0.154770488752402
"PA5152","PA5152",0.425648118738442,0.156288772356813
"hsbA","PA3347",0.390503457974283,0.156518018038375
"PA4163","PA4163",0.327806682968341,0.156518018038375
"PA3858","PA3858",0.387390220079538,0.156559382720065
"PA2500","PA2500",0.372590716345284,0.156559382720065
"PA1140","PA1140",0.413318515007581,0.157139278355004
"pilI","PA0410",-0.313883425373332,0.157316392879453
"PA0919","PA0919",-0.38623194454368,0.157560529510487
"PA1287","PA1287",0.388211779761863,0.157870536565309
"PA2788","PA2788",0.456405617711716,0.158149827831805
"PA4948","PA4948",0.353592716004123,0.158149827831805
"PA1128","PA1128",0.376334493900486,0.158922746477864
"vreI","PA0675",0.328157562295488,0.158922746477864
"secE","PA4276",-0.308157357162665,0.159344414492472
"Pae_5S","Pae_5S",0.667814919289182,0.159799899693536
"PA5248","PA5248",0.32733525133415,0.160012168460941
"shaF","PA1059",-0.378738727858186,0.160125467089535
"ribE","PA4053",0.352626438768303,0.160125467089535
"ribB","PA4054",-0.313336403553405,0.160647419384924
"amaR","PA4914",0.290179730478055,0.160974420825695
"PA0104","PA0104",0.382560391304567,0.161313363939917
"PA3293","PA3293",-0.360036874547252,0.161331552551193
"PA1688","PA1688",-0.36712757329249,0.161413297317116
"PA5055","PA5055",-0.294545343426484,0.161458006649549
"PA0242","PA0242",0.313535240228846,0.16164365415959
"toxR","PA0707",-0.406752138023409,0.162176911107272
"PA2196","PA2196",-0.31942621779539,0.162176911107272
"ada","PA2118",-0.311489814450033,0.162176911107272
"PA2933","PA2933",0.396229217843011,0.162400912897747
"amaB","PA1027",0.375214550522481,0.162400912897747
"PA2928","PA2928",0.401145750850982,0.163251979397769
"PA0097","PA0097",-0.323307101729151,0.164124115372142
"rahU","PA0122",0.435979054650948,0.164276743424719
"phzM","PA4209",0.652303193461966,0.164317087702168
"PA2756","PA2756",0.459911155390004,0.164317821741858
"PA4113","PA4113",0.366900233332306,0.164319484899985
"PA5525","PA5525",0.291048455991525,0.164742100784426
"opdQ","PA3038",-0.472380743532266,0.165754790986587
"PA2142","PA2142",0.350239273899017,0.165911294628974
"sprP","PA1242",0.374519996877548,0.166624159746761
"PA5270","PA5270",-0.33837910955211,0.166913724083822
"bsrA","PA2121",0.271661434574167,0.167137777352519
"nusG","PA4275",-0.292733123126714,0.168717775400233
"mtlR","PA2337",0.34923973001719,0.168925176291736
"PA1975","PA1975",-0.399684980278338,0.169539470310879
"PA5218","PA5218",-0.432984009485821,0.169694182930073
"migA","PA0705",-0.336112114738099,0.170332372978035
"cioA","PA3930",-0.51180856088803,0.170452189947207
"alkA","PA1686",0.391614127423268,0.170452189947207
"PA2597","PA2597",0.357347181755787,0.171314166408638
"lysE","PA4365",0.327531476085072,0.171340678304288
"ptxR","PA2258",0.295446984470834,0.171340678304288
"PA1065","PA1065",0.286126728634796,0.172086191551939
"PA0354","PA0354",0.407878938260006,0.173619970169
"lgt","PA0341",-0.345257435568849,0.173619970169
"mexK","PA3676",-0.293129324999597,0.174210036395289
"PA3048","PA3048",-0.323839135938051,0.174916324079892
"dsbD","PA2478",0.292415786478401,0.174916324079892
"PA5237","PA5237",0.286598173890405,0.175063275368315
"PA0151","PA0151",-0.387287540705152,0.175625504706328
"PA4334","PA4334",0.330055268043543,0.175625504706328
"cbcV","PA5376",-0.28902457081635,0.175696217575946
"nrdJb","PA5496",-0.283224976091881,0.175696217575946
"PA1617","PA1617",0.37576844305497,0.176182759597121
"PA0397","PA0397",0.332537900816468,0.176749123489379
"PA4792","PA4792",0.362442215449699,0.176804143904939
"hxcV","PA0680",0.284045394111851,0.176804143904939
"PA1866","PA1866",0.35268794841238,0.177015095612747
"PA3124","PA3124",0.33977282223803,0.178298595869999
"PA5478","PA5478",0.27871934365642,0.178298595869999
"PA3788","PA3788",0.391502986051065,0.178383890519384
"PA0758","PA0758",-0.306464606352953,0.178612872970271
"PA4476","PA4476",-0.31818462312019,0.178907272497881
"ergB","PA0223",-0.333519641580642,0.17945883935878
"PA3228","PA3228",-0.298691042760283,0.179610864168849
"mmsA","PA3570",0.265305693126773,0.180228587447658
"rmlB","PA5161",-0.326928694746671,0.180301258508691
"PA2869","PA2869",0.270647577088015,0.181272388024732
"PA3230","PA3230",0.350035137561044,0.181318339439513
"PA3072","PA3072",-0.319899299594897,0.181327454559193
"PA0022","PA0022",0.406758881306926,0.182094997430953
"hxuA","PA1302",-0.276883596461635,0.182094997430953
"ig_326","ig_326",0.32817554287965,0.183843243996643
"PA3198","PA3198",-0.297411008237296,0.183890739919725
"PA3205","PA3205",-0.316636570660185,0.183935455184937
"ygcA","PA0933",-0.279014531764679,0.183935455184937
"PA2538","PA2538",-0.360547980727977,0.184046717077508
"PA1834","PA1834",0.297703742726549,0.184046717077508
"dgkA","PA3603",0.26326150188955,0.184046717077508
"radC","PA5319",0.375949534763307,0.184250820983916
"PA1896","PA1896",-0.310131542963303,0.184304867714634
"PA4689","PA4689",-0.307137124841462,0.184508324010117
"cdrB","PA4624",-0.360290789003862,0.184620790956076
"PA2716","PA2716",0.306489540631524,0.184863005761254
"soxD","PA5417",-0.292588113097188,0.184863005761254
"PA1591","PA1591",0.272429597161904,0.184959887264482
"ribF","PA4561",0.287325167078161,0.185462399044354
"PA4495","PA4495",-0.325167709496783,0.185673063233164
"accC","PA4848",-0.411337233813788,0.186536236154048
"PA0832","PA0832",0.301261268753562,0.186583265124703
"PA0457","PA0457",0.293531030543139,0.186583265124703
"kynR","PA2082",0.271374257274117,0.187003203832359
"PA1575","PA1575",0.30387111186303,0.187625803739508
"fdnI","PA4810",-0.450189427738973,0.187774074800674
"PA1465","PA1465",0.325439007560074,0.188429287058055
"PA0317","PA0317",0.341625823205497,0.188903186379886
"pelD","PA3061",-0.267510978619042,0.188903186379886
"PA5445","PA5445",0.351123092232786,0.18912914687219
"PA3611","PA3611",0.36258176965035,0.189162755212885
"tpbB","PA1120",-0.260851392079042,0.189162755212885
"priA","PA5050",-0.375521470341817,0.189656582327924
"PA2489","PA2489",0.339262435204396,0.189656582327924
"gcsR","PA2449",0.319304940923895,0.189698774065499
"modA","PA1863",0.392731190641006,0.190506275642436
"PA2535","PA2535",0.262222240325691,0.190703047945099
"dctA","PA1183",0.43191289372673,0.191021495729403
"PA3590","PA3590",0.258164542006295,0.191021495729403
"PA4913","PA4913",0.421808278083446,0.191782895488345
"earP","PA2852",0.298841114382205,0.191839032760527
"PA0103","PA0103",0.349332730410196,0.193041745250149
"PA4788","PA4788",0.298552890323081,0.193120961451261
"hptC","PA0033",0.314326464353432,0.193657107439553
"aroC","PA1681",0.273901224800826,0.193657107439553
"PA3919","PA3919",-0.309040807814721,0.193829977558985
"PA0572","PA0572",-0.508644017162764,0.194192519451471
"PA0209","PA0209",0.344155657500819,0.194195821992144
"PA5439","PA5439",0.328649937735439,0.194195821992144
"PA1735","PA1735",0.274740172793027,0.194364223764603
"PA0648","PA0648",0.418116958458752,0.194464910280608
"PA3852","PA3852",0.327152538119585,0.194570722704313
"PA1603","PA1603",0.29087285296513,0.195161636988366
"PA3867","PA3867",0.36267861826002,0.19543920601653
"ftsL","PA4419",-0.277208375229083,0.196035481886318
"PA4387","PA4387",-0.34293229925733,0.196686605251836
"soxR","PA2273",0.289581715686187,0.197225291076152
"dsbG","PA2476",-0.414885490000881,0.197259562020985
"narH","PA3874",0.259418103222501,0.197259562020985
"PA0372","PA0372",-0.296364037571271,0.198393393295444
"PA3474","PA3474",0.363376004087972,0.19956405052541
"PA4753","PA4753",0.29394605091648,0.199615523996175
"xcpX","PA3097",-0.375336335971815,0.201057259198632
"PA2029","PA2029",0.313965337784218,0.20168444936078
"PA0912","PA0912",0.301092487648311,0.20168444936078
"PA1024","PA1024",0.292798771172526,0.20168444936078
"glpF","PA3581",0.459839608202465,0.202004118173616
"PA2683","PA2683",-0.335649658534525,0.202091527124685
"ig_108","ig_108",0.323844217983773,0.203116898196913
"PA2822","PA2822",-0.299789154285619,0.20314525552991
"nqrA","PA2999",-0.330031122578432,0.203168599865708
"PA2097","PA2097",0.270242310748975,0.203781777225944
"PA3612","PA3612",0.331855729250057,0.205427443835068
"PA3381","PA3381",-0.253927301198507,0.205427443835068
"mexF","PA2494",-0.28486231932939,0.205518090715093
"PA1878","PA1878",0.379041975993919,0.20584225381815
"PA2610","PA2610",-0.295902646945059,0.206153744066689
"PA4133","PA4133",-0.47736967711923,0.206954950119154
"oprN","PA2495",-0.28742600813633,0.20747184355621
"queA","PA3824",0.285416107939998,0.208265081936463
"PA1350","PA1350",0.320282395905296,0.209294043060052
"cysW","PA0281",-0.618170640301016,0.209302875198497
"PA3220","PA3220",0.264898505664814,0.209302875198497
"PA2039","PA2039",-0.262311154280493,0.209302875198497
"PA0458","PA0458",0.340135667363422,0.2096720295128
"PA0708","PA0708",0.279245550414573,0.209862113658247
"citA","PA5476",0.256577120472858,0.209862113658247
"fabV","PA2950",0.294393123724207,0.210169414794163
"PA1841","PA1841",0.35065811245419,0.210169806121713
"PA0954","PA0954",0.338930513784343,0.210169806121713
"phaD","PA5057",-0.303142357118179,0.210169806121713
"PA3641","PA3641",-0.277914506705373,0.210725853380338
"folD","PA1796",-0.343030267684451,0.211625428882305
"cpxR","PA3204",-0.339180056504597,0.211625428882305
"PA2816","PA2816",0.347378012676111,0.212953420109557
"gatC","PA4482",-0.33936192798151,0.21303033854738
"PA5220","PA5220",-0.327909387536499,0.21303033854738
"ig_104","ig_104",-0.321641377572905,0.213138338873264
"fecI","PA3899",-0.289853843401741,0.213925940343047
"nosZ","PA3392",0.31262205919666,0.214385267895693
"exsD","PA1714",0.25453609666813,0.214829063244281
"PA3336","PA3336",-0.374282870383471,0.214831552512266
"PA1417","PA1417",-0.341157919103462,0.214831552512266
"PA4861","PA4861",0.273848608522901,0.21484340457493
"alpD","PA0910",0.520833617538977,0.214934638457401
"PA0808","PA0808",0.261005496939929,0.215014078682328
"PA3638","PA3638",0.244980442458596,0.21504380665828
"PA4987","PA4987",0.279272447478029,0.215372106216592
"PA4982","PA4982",-0.28824837147896,0.216051792429535
"PA2122","PA2122",-0.278460261524463,0.218530208918152
"phhA","PA0872",-0.355425962354489,0.218885426171129
"PA1829","PA1829",-0.253448209346923,0.219162014798418
"PA3307","PA3307",0.337722712109746,0.219380023093222
"purB","PA2629",-0.411601454614352,0.21938766063218
"nirJ","PA0511",0.298384046053555,0.21938766063218
"PA4279","PA4279",0.307358579395904,0.219547210221934
"czcC","PA2522",0.276302601980295,0.220745304136313
"PA2380","PA2380",0.275897870809065,0.220745304136313
"cysP","PA1493",-0.393876051469684,0.220885455435418
"PA3776","PA3776",-0.292720155565121,0.221960042615732
"cynR","PA2054",0.269443646617147,0.222802865306877
"PA3971","PA3971",-0.311361907049414,0.223086846411114
"PA1833","PA1833",0.286520327546039,0.223365950548717
"mdcE","PA0212",0.2748307417136,0.223389373061539
"PA4806","PA4806",0.254687168107492,0.223682136805439
"nagR","PA3757",-0.297394409434598,0.223779602439317
"PA4451","PA4451",0.295543601958766,0.224430827768484
"spuC","PA0299",-0.272526652676102,0.224430827768484
"arcD","PA5170",0.413944809891275,0.224633150537276
"antR","PA2511",0.396939518088475,0.224812705791862
"PA0290","PA0290",0.266883004439499,0.225602372892354
"vreA","PA0674",-0.287115810095932,0.226077676240757
"erfA","PA0225",0.260796929044621,0.226176160021046
"katE","PA2147",0.361903073970772,0.226492576419826
"PA5401","PA5401",0.298168460799185,0.227231770603786
"PA2341","PA2341",0.341219826927432,0.227392633590045
"upp","PA4646",-0.294841215582943,0.228313998150958
"PA1761","PA1761",0.285863535947304,0.228315129726023
"PA4434","PA4434",0.299616285357489,0.229165839217004
"ampG","PA4393",0.276835187371305,0.229245713047125
"PA5432","PA5432",0.229353535967042,0.229401834620976
"nagE","PA3761",-0.271483756375611,0.230366652631203
"PA1226","PA1226",0.296032108643106,0.230546616999744
"PA0560","PA0560",0.287932896365105,0.230546616999744
"PA3882","PA3882",0.305167491753693,0.230620042423929
"muxB","PA2527",-0.270764787128392,0.231824854829264
"PA1876","PA1876",0.316607867729033,0.231915573723545
"PA0110","PA0110",0.448958057109428,0.232254559775591
"PA3256","PA3256",0.318097179868906,0.232254559775591
"PA2173","PA2173",0.351301372052775,0.23244126636718
"PA3958","PA3958",0.271880370336998,0.232676529492171
"PA4010","PA4010",0.29082654098043,0.232739679129857
"PA0227","PA0227",0.283702017276686,0.232739679129857
"PA4523","PA4523",0.291582678534842,0.232965708528492
"PA0486","PA0486",0.286555952882787,0.232965708528492
"betT1","PA5375",0.266821010545447,0.233315566799202
"aauR","PA1335",-0.261045511921183,0.23391735770729
"PA1733","PA1733",0.252527143485617,0.234063159685945
"PA3199","PA3199",-0.291606653048924,0.234162764302962
"PA4711","PA4711",-0.306977318842466,0.234249673944072
"prmA","PA4850",0.243207821790567,0.234531107879825
"PA2801","PA2801",0.38501368140041,0.234998051778824
"PA1697","PA1697",-0.34868451190133,0.235610898636862
"PA3787","PA3787",0.249241884250522,0.235830158390942
"rplA","PA4273",-0.36312701091752,0.236143664644494
"PA2785","PA2785",0.300636070375534,0.236252489624868
"tesA","PA2856",0.297875650545217,0.236471297544384
"copS","PA2810",0.236043106730469,0.23692348069775
"dsbE","PA2477",0.378539554449414,0.237517994040714
"ftsY","PA0373",0.277227207242212,0.237517994040714
"PA4659","PA4659",-0.330927131992068,0.238154092543604
"PA1237","PA1237",0.271632259721425,0.23825523996691
"roeA","PA1107",0.260625784774145,0.239096507761173
"PA0345","PA0345",0.247188464215689,0.239833978128866
"PA4108","PA4108",0.430705899675981,0.240105747348458
"pmtA","PA0798",0.281895436686438,0.240729134531146
"PA1223","PA1223",0.275689910898235,0.240729134531146
"sbrR","PA2895",0.239235540538727,0.241202506838719
"cobU","PA1279",-0.285386846007768,0.241275958081526
"PA0150","PA0150",0.284770064827732,0.241291047801776
"PA1940","PA1940",-0.248560785600584,0.241291047801776
"PA0528","PA0528",0.255028870418469,0.241339773929712
"PA1009","PA1009",-0.30761564111664,0.242900920953942
"PA1977","PA1977",0.306982666459035,0.243122841306926
"PA0930","PA0930",-0.424771733704535,0.243126964744032
"soxB","PA5416",-0.247049437922183,0.243212227103068
"dctP","PA5167",0.340810063206008,0.243632930524963
"mdcA","PA0208",0.306831842267574,0.244715618034342
"PA4182","PA4182",0.242922706784777,0.244715618034342
"mobA","PA3030",0.276049282325089,0.244943228682475
"PA3937","PA3937",0.313337538975167,0.245486211739298
"pcs","PA3857",0.481944516713327,0.245495797459999
"mucD","PA0766",-0.281314936621812,0.245495797459999
"rplD","PA4262",-0.369234476272034,0.245612470197133
"pbpG","PA0869",-0.285766840077671,0.246192062116541
"PA0531","PA0531",0.322931578882998,0.24643093382092
"pqqC","PA1987",-0.27170466005458,0.246736771641981
"PA2133","PA2133",-0.25200741374329,0.246820570848031
"PA2701","PA2701",0.352826375354502,0.246961286264904
"PA3262","PA3262",0.247653002176178,0.247147985432397
"PA1879","PA1879",0.264335071923909,0.247365611046735
"PA4199","PA4199",0.264049195315101,0.247388495605458
"PA0902","PA0902",0.282698498195244,0.247982722153476
"PA1227","PA1227",0.336067872975267,0.248241943518264
"cioB","PA3929",0.283946986479667,0.248241943518264
"napE","PA1177",0.351974603351359,0.248328297066585
"PA0422","PA0422",0.276190281795833,0.248598583176738
"PA2602","PA2602",0.302233606500993,0.248719485024492
"uvrB","PA3138",-0.245112734337515,0.248719485024492
"ig_228","ig_228",0.281277379834268,0.249535493104947
"PA0188","PA0188",0.376644770407454,0.24968594472587
"PA2779","PA2779",0.258586955437448,0.250377859819149
"tyrZ","PA0668",-0.304323624462314,0.250817368245292
"kup","PA0917",-0.336008965394714,0.250871768291796
"opuCD","PA3888",0.379142655029841,0.250904182791934
"PA3224","PA3224",0.318154293405099,0.250904182791934
"PA4330","PA4330",0.340130187391437,0.250996395772017
"PA0368","PA0368",-0.243690360578884,0.250996395772017
"PA3054","PA3054",-0.268585578731,0.251330659900859
"PA4859","PA4859",0.259542242457029,0.25145806379923
"PA4900","PA4900",0.275179248265584,0.25170695476029
"PA3255","PA3255",0.236459838483063,0.252145675987583
"PA3593","PA3593",0.326140112813381,0.252434666134716
"pscL","PA1725",-0.250382506362469,0.252434666134716
"gacA","PA2586",-0.286829698904274,0.253063791023362
"wbpM","PA3141",-0.304440585025271,0.25497701393491
"PA3596","PA3596",0.318362959062285,0.255603052395023
"PA2753","PA2753",0.283188101394806,0.256203689994497
"fliN","PA1444",-0.255589907497472,0.257077668911002
"PA3586","PA3586",0.28834385387393,0.257250517457504
"hxcR","PA0686",0.262094975920089,0.257398427694599
"PA4803","PA4803",-0.251609444891719,0.257619309177217
"gacS","PA0928",-0.325543464912212,0.257750437096993
"PA3003","PA3003",-0.334254905898169,0.258962738012295
"pgpA","PA4050",-0.292957175507585,0.259905797743724
"lasR","PA1430",0.246924484480882,0.260172103513439
"PA2002","PA2002",-0.285610184157103,0.261092987639454
"PA3927","PA3927",0.242554373476241,0.261221221693003
"PA3283","PA3283",-0.350812929201691,0.262161061926138
"PA3943","PA3943",0.266730833624158,0.263220333973904
"PA1402","PA1402",0.286205251781099,0.263941482393526
"fliP","PA1446",-0.265477195916795,0.264153818680152
"PA0095","PA0095",-0.251967577368014,0.264855687796674
"exbB2","PA0693",-0.247537015119666,0.264882037447655
"PA1291","PA1291",0.265954211428738,0.265276007765573
"PA3566","PA3566",0.268480094800922,0.26669292940288
"icmF3","PA2361",-0.256118719029688,0.266957257636567
"PA0112","PA0112",0.257412352505876,0.26722821473528
"PA4061","PA4061",0.232143373533345,0.267290010470297
"PA0545","PA0545",0.256022985912685,0.267412725166637
"PA2583","PA2583",-0.266801600861146,0.268252130082263
"braB","PA1590",-0.233552228133267,0.268252130082263
"PA3037","PA3037",-0.302321268528715,0.269383692748245
"ig_155","ig_155",0.25362862043201,0.269785560766668
"PA1613","PA1613",-0.236311251600113,0.269785560766668
"pcoB","PA2064",0.224122954615019,0.271489370636135
"PA4866","PA4866",-0.35976041138578,0.271895121640917
"PA1182","PA1182",0.230185663536135,0.271963607520005
"metY","PA5025",-0.271838747179355,0.272161021718854
"mqoA","PA3452",-0.41857223456894,0.272212125899614
"erbR","PA1978",0.287469201924429,0.272480174518703
"PA4721","PA4721",-0.266170896151264,0.273784779492211
"PA0920","PA0920",-0.233420838354424,0.273784779492211
"PA1470","PA1470",0.258441358285192,0.273904524852207
"PA0659","PA0659",0.256565084158074,0.273904524852207
"PA0237","PA0237",0.225442057028092,0.274268559644316
"dppA3","PA4500",-0.358539415679819,0.274771008960993
"PA1153","PA1153",-0.279251977481306,0.274881144238563
"cyoB","PA1318",-0.30933334909965,0.275320004015074
