"","GSM252496","GSM252501","GSM252505","GSM252506","GSM252507","GSM252508","GSM252559","GSM252560","GSM252561","GSM252562"
"PA3080_at",5.49614066521984,5.58159591461886,5.65816814914742,5.73653730824196,5.50602292903707,5.29069778253174,4.26433609116601,4.61145526610487,4.41274782634685,4.67787602960977
"PA3081_at",5.02284129283895,5.30333874502443,5.30560806622439,3.93641609786497,3.88268056454797,3.50533439633876,4.06316845544501,3.81007954324825,3.74120452581913,4.04269634331842
"PA3082_at",5.10171279380383,4.97077501995545,5.20404336116773,3.15165826951837,2.86932089889816,2.57902567005927,2.45905551233396,2.84416657482728,2.41682771747188,3.22676268039998
"PA3083_pepN_at",3.01712708260581,3.06757177041303,3.02045339161987,2.61577303498453,2.7072402043897,2.35841867608009,3.06391838982677,3.28312824622721,3.34832260077784,3.68534668380473
"PA3084_at",5.83956023435635,6.17391486875336,5.7386157467582,6.06052571704457,5.92291529923814,5.42565215790401,5.66235030042274,5.74358946526717,5.748095210467,5.5274482205165
"PA3085_at",4.35947954585785,4.41833877183687,4.38590514491654,4.50175667725768,4.58426861808316,4.49857291784745,4.45876458097521,4.42351751219593,4.28415876332173,4.5014053191065
"PA3086_at",3.81855353895631,3.5723123432385,3.71302257805292,3.26079762667186,3.12471350284406,3.61823316190167,3.6520968071323,3.36712028595345,3.34068636392334,3.48898146792434
"PA3087_at",3.47847477049728,3.64449003726299,3.61312750566802,3.2667308726684,3.08262982293849,3.79432639010398,4.42919303833829,3.91753954247943,3.92819085069581,3.89320104156725
"PA3088_at",4.19141277782038,4.51120862426187,4.56416726916676,4.58452019475887,4.70253784515448,4.24386695350822,4.98836699495107,5.27432611497342,5.26293270943854,5.15387884937969
"PA3089_at",3.09902999995992,3.22534216548255,3.36422958393287,3.38760489927454,3.4579102759415,3.35736337463964,6.34348512943004,5.96997406359592,6.08914365619554,5.47979803201347
"PA3090_at",4.23889396284998,3.87315730218406,3.63139607159639,3.89009436886388,3.69831855274569,3.97971158274181,2.89068478264537,2.8824340413456,3.22927856596183,2.93332743269168
"PA3091_at",2.86117101828643,3.45925010859637,3.34403522011126,3.23148728706155,3.53442791089228,3.36981243365677,4.01478930916944,4.06884561771891,4.24115599687151,4.28471392292381
"PA3092_fadH1_at",5.29625776916019,5.33777511222976,5.35549845070594,3.29215449899906,3.96966829192768,3.47954891058087,2.65470027246491,2.75330325892149,2.48135422235062,2.60311676332798
"PA3093_at",4.26523487476163,3.89226781035389,4.0792743031412,4.4734240952353,4.65404231065319,4.78055457227589,4.21393152638241,4.15341229479986,4.14698851088732,4.26057943557236
"PA3094_at",3.31133888495527,3.77527032399612,3.76089184678773,3.2517314287878,3.33258865592661,3.6781495473207,3.20996185654232,3.56844096455745,3.44583298139581,3.96988346512463
"PA3095_xcpZ_at",3.33910225476431,3.45727158135103,3.42938678251838,3.21324842598326,3.53374812397844,4.30214368482853,4.19827379175531,4.60882023031016,3.97252415927038,4.58180188668549
"PA3096_xcpY_at",4.42102981384006,4.68659191209626,4.68895026969076,4.58767640419303,4.43039644922192,4.28317688377441,6.55916285231743,6.56696034426063,5.90180523000597,6.57316786212844
"PA3097_xcpX_at",3.41273610611335,3.69979235751186,3.82995440429268,2.81612200124804,3.36725801678545,3.63309384196896,4.48461423425874,4.98218088772031,4.28007486531548,4.6645254509267
"PA3098_xcpW_at",5.62818297158279,5.4173596985047,5.61079897621417,5.27023908391672,5.26320053838882,4.86505629225065,6.44806037773833,6.69180862328048,6.05548596886129,6.58133285007485
"PA3099_xcpV_at",3.29632400984587,3.82883484285114,3.96400921171703,2.48051076062081,2.91983550406817,2.79690649329227,5.37365230962925,5.37829180606879,5.05935430090653,5.31820846641035
"PA3101_xcpT_at",5.20025143098131,5.42981419026854,5.48922169483513,4.2430451316557,4.34393491816116,4.36059762688355,6.96662977599965,7.27924215060254,7.30740684252957,7.06320616866303
"PA3102_xcpS_at",5.09160556431448,4.83867376441831,5.08531271895534,4.54774187466965,4.6800939566302,5.14451489290964,5.63730931106781,5.47816218435512,5.29870375440208,5.34202089820145
"PA3103_xcpR_at",3.77930339680793,4.44877985037802,4.49699846878677,4.11581775177775,4.51762564007816,4.51542223290102,6.71919249775126,6.57873448756706,6.14959164595693,6.34912160877819
"PA3104_xcpP_at",5.23087040145043,5.45074786797815,4.98642086635792,5.31688597429194,5.49612476707366,5.27013916397464,6.58205735004479,6.60458316525499,6.08771910340362,6.45822590296635
"PA3105_xcpQ_at",5.4438789772022,5.99747483171791,5.91796781523519,4.2572391433357,4.55941697793488,4.84019427578418,5.87915742346124,6.43176570836325,6.08455473243094,6.80951004416625
"PA3106_at",4.31222703187074,4.49215974718685,3.96046697279537,3.60607156922986,3.81872579814827,3.658109798855,3.80675048837431,3.83769619188832,4.13319875201823,4.62915968664933
"PA3107_metZ_at",6.0567038689896,5.92611911392096,5.78946836345793,3.0099175114039,3.30879982347033,3.88099695122219,5.37984988259424,5.05361151267367,4.85194167608709,5.94937615450101
"PA3108_purF_at",4.75526129693207,5.04688341271244,4.92837119972001,3.46158078162251,4.02945083616059,3.40480312423331,4.18408271435155,4.28310559819015,4.10659558444597,4.89826825308241
"PA3109_at",4.63342959611183,4.52361869020099,4.87297275934779,4.89936852062818,5.18933262268472,4.88666685990784,3.54325008329469,3.81803953427704,3.63040439393718,3.71215477157648
"PA3110_at",4.66216061752231,5.12691805812399,4.59729587051314,4.48942413271524,4.66740230952931,4.48508912433069,4.59351287134326,4.72469594767279,4.62017172936406,5.19808669171777
"PA3111_folC_at",4.20312789131083,4.65773156659765,4.50175667725768,4.32723656377274,4.46459726853508,4.82064569472816,4.02124083552195,4.3205556531811,4.02036520034551,4.54860142247113
"PA3112_accD_at",5.08329640403912,5.08219648617161,5.27834124338116,5.43452207337212,5.82918077167309,5.58496319255052,5.16936925256304,5.11529742465493,4.97116820877749,5.27354983284962
"PA3113_trpF_at",6.4208618612305,6.42066840501562,6.2089004281303,6.76236841292156,7.18178990822444,7.12243798101203,6.00114604059225,5.8618659972761,5.97890813542516,5.7411748727429
"PA3114_truA_at",5.27722076721698,5.45272374324307,5.63489907375113,3.06065807810931,3.12473248246206,3.95008337227091,5.03431566953519,5.00327835493158,4.93394917209013,4.5682501255965
"PA3115_at",5.62632378655199,5.65695251934735,5.95937284934458,5.32149654784155,4.52305230438175,4.87062706809478,6.74637344012777,6.84254185737626,6.91238815756738,6.33642953902087
"PA3116_at",3.83216145603373,3.67053443851262,4.28171485137947,4.88875117508121,4.87533882883496,4.48747862825024,3.17594251324949,2.50672207959462,3.08874672798739,2.48429185168452
"PA3117_asd_at",4.55548038409021,4.56264135978948,4.52950094850392,5.00507522909197,5.3095627523904,4.52386653034199,4.36242939910191,4.40159391037411,4.32419373602069,4.50560436310288
"PA3118_leuB_at",3.84622399324633,3.90122433652246,3.85823608286142,4.11228757317506,3.93030583977892,3.76889447584197,4.54047794729538,4.44768404290395,4.12909726423454,4.48923272537709
"PA3119_at",3.52236672389964,3.48919477735333,3.32195166124823,3.39908116665051,3.72296101542752,3.51397311171483,3.54926982954778,3.5844147981411,3.6327532238435,3.3852840048068
"PA3120_leuD_at",3.72106057896356,3.49706997642259,3.53892639623124,3.62386062007919,3.43687257688124,3.57961368915788,2.99427236668147,3.15102279350557,3.18161356628535,3.00409741738492
"PA3121_leuC_at",3.12057469183979,3.2546202711151,3.81965435739848,4.22040909511082,5.28430773549522,4.84922293301236,3.71482853688449,3.84767022204182,3.52224355421928,2.95814044366473
"PA3122_at",4.05796854331554,3.96110626037391,3.55519129989606,3.53136052951112,3.91990989889273,3.66503765874057,3.34353709292209,3.73213500546811,3.57676738519047,3.25334538056254
"PA3123_at",4.42609347325949,4.34866527038916,4.35330879192095,4.85075818660925,5.07645798549516,5.13848814956889,7.46464091834156,7.74248523361736,7.60725609512131,7.60296823487975
"PA3124_at",3.68626552644553,3.55098250171417,3.09909304941752,3.92619676461394,3.63242626317912,3.79703651649824,4.15567585104118,4.04605410448683,4.24569584503249,3.75546136729136
"PA3125_at",3.16202554514261,3.16122140485697,3.85290082652661,3.42330645827202,3.60855672834667,3.79900838974797,2.92271798325919,2.80875864915037,2.58918461854724,2.89480163916579
"PA3126_ibpA_at",4.43018181504649,3.59116793737684,4.0656988949699,3.86908013113461,3.7994298061326,3.49330838605646,4.65413835294363,4.27826040103369,5.49015276353018,6.52304919825101
"PA3127_at",3.5183329025831,4.08708907653733,3.89964958484085,5.11945224089969,4.70004409382208,4.47630801830139,5.38649722152774,4.96508844549877,5.3083720351188,5.2169859031792
"PA3128_at",3.90135149528223,3.35266898905074,3.75127056571745,3.72380748355179,3.97931097929826,3.76813741536902,4.72027361856799,3.86655583075494,4.90094208614458,4.18181910255975
"PA3129_at",3.22864111334646,3.12702390426353,3.26970493835288,4.45743630711639,4.49718307059306,5.07719660893626,2.73643008707783,2.06309906280695,2.26369069141251,2.64916479795282
"PA3130_at",4.187779769248,4.10474562949376,4.16895882371225,4.53605429360564,4.52578100068995,4.33179544582738,3.60600216416937,3.51482389212327,3.68311967590197,3.82940692271959
"PA3131_at",4.03943161887575,4.04986972718374,3.95625973998554,5.0158362470683,4.64461125046352,4.08837385274212,3.21426299216595,3.23140743616165,3.49112347204991,3.14715896037038
"PA3132_at",3.25052805108583,2.82564999344976,2.92248226941808,3.35096885132025,3.32598909542053,3.39054893382339,2.35284186915443,2.29118593280018,2.19845657172512,2.36123082759418
"PA3133_at",2.96309345382776,2.62607679083398,2.70020178948279,3.03954730148009,2.83777397434529,3.04255273361658,2.67770360743195,2.38710159406612,2.58218524988498,2.53271167625455
"PA3134_gltX_at",4.30219847793887,4.54156017714267,4.26231718858436,4.92618883579645,5.17739792891127,5.02343411101461,3.68316439235185,3.75296527696367,4.1858930454606,4.10121010491343
"PA3135_at",3.03445983216506,3.22207977035333,3.14465691008261,3.22983882196406,3.54426407929046,3.66642182649566,2.94332138728274,3.03428963874587,2.99801112117138,2.68575876279097
"PA3136_at",3.62260838940996,3.30948385487864,3.19170735182572,3.80650028122927,4.39953163894692,3.78330416713581,2.48476697008623,2.43497899407916,2.33877615587601,2.47269026297701
"PA3138_uvrB_at",4.20236097795257,4.44779039101719,4.32347826221504,4.04272649453352,4.24118347968331,3.95438145395541,4.70849666209626,4.62506010639371,4.43916819908379,4.7300412126604
"PA3139_at",7.20081107537798,7.39720690372189,7.27905190446577,6.75482348611598,6.41820375775567,5.59840088743022,6.56175406179293,6.78505223842082,6.76961904412922,6.67535205489325
"PA3140_at",3.49376311788347,3.11510057219605,2.97533707785484,3.07403629132719,2.93364043917701,3.26254908384482,3.11155415060458,3.23418794202695,2.69925605098974,2.94246451322646
"PA3141_wbpM_g_at",4.40786962273072,4.1681884048383,4.75389104209896,3.93551668332667,3.98701347640616,4.49409715485934,5.76502366223254,5.47313363727722,4.97199393295321,5.24810804282038
"PA3161_himD_at",5.66005790211449,5.45000930542495,5.67180375024028,7.68358879276604,7.76921207734884,7.1439300855374,7.08639119041895,6.96990535716647,7.48078281157988,7.39216374242331
"PA3162_rpsA_at",7.50698660234308,7.92445482248951,7.77769962652048,6.91383259242981,6.83384532512971,6.66628358853274,5.15526079107395,5.5879915109056,5.348876606789,6.03146930571112
"PA3163_cmk_at",5.83314872433374,5.8788396494051,5.93295864019451,3.77895305718126,3.76470901741745,3.59701081554068,4.79278034220451,5.0231573300428,4.27502189618379,5.39017191881456
"PA3164_at",5.073527091761,5.40651714782613,5.48324251734812,3.41261652740939,3.08752008794005,3.06534637053345,4.41574471028146,4.24116780419669,3.93068223695287,4.85755759348142
"PA3165_hisC2_at",4.96571808177736,5.04915418730208,5.23286384669841,3.69119934769162,3.3905217098505,2.95858722236254,3.16207608246115,3.55004938550471,3.1479756716427,3.7539222926862
"PA3166_pheA_at",6.57531045480382,6.52906181625937,6.74267070835375,3.93202176574045,4.7864426543987,5.29902128123573,5.43095707965339,5.63197931404968,5.28376030771507,5.83520296068074
"PA3167_serC_at",5.83196176076196,6.15825930738591,6.13113178882289,3.42810926017768,3.72457992874999,3.02497101417231,4.70970246243878,4.98314919846976,4.95433455092076,5.58755881348931
"PA3168_gyrA_at",5.21838215341974,5.66136280519205,5.82885063525206,4.39759383909424,4.71487849775401,4.27187629040111,4.5688888945882,4.97888408081961,4.77744156088697,5.20342513543899
"PA3169_at",5.47659244553271,5.36076840163816,5.68202212390536,5.55155231830147,5.54585050764329,5.39131425846533,3.86850701904332,4.22231501612659,3.69662329299376,4.26630498542385
"PA3170_at",4.48022988165817,4.35914848529724,4.30357174163783,4.10154519887844,4.32236068084497,4.29167061673439,4.22945070293065,4.30650334101668,4.29220871929298,4.43857954436829
"PA3171_ubiG_at",6.67235380179679,6.74148537532438,6.79045918059809,5.21059419965576,5.60592447722168,5.30782581499725,6.67847652137052,6.80781550861203,6.51557083318747,6.83233317011485
"PA3172_at",5.45913848412538,5.86391482961449,5.74558135217107,3.60727920818499,3.34717200341298,3.72356834902686,5.61462839453573,6.17737722390672,5.51074544253029,6.19271516140783
"PA3173_at",5.07648723847681,5.48090956803937,5.40660063649506,2.93153926443463,3.70754040592023,4.14108312594535,5.13501513900515,5.36308601041274,5.35212486976958,5.63311054174267
"PA3174_at",3.78183407246017,3.34010387602313,3.45394699790102,3.08310920462474,3.19205036383974,3.66400278666382,3.26793030060471,3.28084532940451,3.49772505337415,3.1256858506804
"PA3175_at",2.66458870970315,3.26827478226889,3.15738195174152,2.9634766925023,2.93520908026861,3.28396353951036,2.6340180636601,2.72019442609976,2.54835251773008,2.61969573522308
"PA3176_gltS_at",3.80240188060603,3.58185977797555,3.39937778710666,3.58116977507277,3.39997905691995,4.03848632339042,2.61129001646957,2.64237333995494,2.58332662149823,2.85025359724657
"PA3177_at",3.42198179465119,3.89787794274116,4.28797157114136,5.16462579433687,5.2941369714429,4.90719359865211,4.97005184819716,5.13601234668038,4.76564195437242,4.92150721152465
"PA3178_at",2.80644108411619,2.67961786515006,2.4290038474826,3.60841550323599,3.28627187950211,3.32233995798406,2.25839647850242,2.31666971321439,2.44446581061524,2.19560649162609
"PA3179_at",5.57212466538395,5.95584442595697,5.68071943787989,7.38793768765719,7.87981157406074,7.74327977796352,5.46652852511054,5.51212007352626,5.66528570062975,5.45880427213571
"PA3181_at",3.3097490861898,3.1325381004731,3.36604277944714,3.15797602916507,3.6036609721158,2.83688920526213,4.96269848499033,4.53180613854539,4.64737025924921,3.9339052067199
"PA3182_at",4.4109669808246,4.23518784626151,4.59575145711321,4.98047325377221,5.34575315480357,5.6659534921485,7.04469516889143,6.71704140871103,6.56002042970973,6.22694294274488
"PA3183_zwf_at",3.02467420513203,2.8690807342586,3.38901354233154,5.60286001944649,6.01845217711688,5.26084596212064,5.44601321954616,5.71351938302441,5.57946903364041,5.50939872263169
"PA3184_at",4.39695580492949,3.82541916768701,4.20354016366221,4.15292266459218,4.28565269844113,4.43631025000729,4.36806716179931,4.3493288722059,3.86402672251757,4.08624721783599
"PA3185_at",3.5525240407617,3.44929803828491,4.02570536708193,5.34989304259794,5.47813888347583,5.17513254830154,5.78244750072923,5.57025311337895,5.2567076140664,5.42038947574395
"PA3186_oprB_s_at",3.46242642800126,4.67042135354171,4.54380264568212,4.04846879147821,4.40973152896739,4.40309858908871,7.03341158356925,7.40214877453082,7.25832604671758,8.05683060118201
"PA3187_at",4.33823431345021,5.36648678002686,5.52649417121511,4.69500830028788,3.98599390225509,4.38985526541071,7.29175324644169,7.87180755679908,7.3100025962726,8.46372293172196
"PA3188_at",2.51958437936966,3.15044801928507,3.45789462332211,1.98337574887119,2.53582535238629,2.34671479905034,5.31402669047475,5.57053874670786,5.33720853047348,6.17377025738411
"PA3189_at",1.93819439234464,2.09633538617176,2.11186313951219,1.77424485503605,1.77393285284579,2.33846590864735,3.77773825677042,3.76764679409966,3.31959823019545,4.49128947548413
"PA3190_at",4.59579313984868,5.26541893431499,5.46519338956777,4.77564242845111,4.8514211542222,5.02271170823701,6.88149796407494,7.20412442576086,7.17960763578869,7.59816501181029
"PA3191_at",2.24378248727755,2.45624004024122,2.70337731809573,2.68551016403934,2.2145144762026,2.53510863675572,3.26209623638171,3.91824133560366,3.25511036272919,3.58249711831675
"PA3192_gltR_at",3.47815544600978,3.6289173856993,3.62946486246379,3.65710821602378,3.80053064698237,3.95072549535541,4.48746415885004,4.37423610629305,3.99283624897126,4.39339995162839
"PA3193_glk_at",3.58464649798053,3.33622519243378,3.49275723314123,3.9929325579641,4.33882287670301,3.81018726764482,4.10610995390443,4.50477652838761,3.98347222440574,3.9604724779943
"PA3194_edd_at",5.34475837118797,5.61156140233547,5.40660063649506,6.20474614222139,6.40043895165978,6.46745150686875,6.34200261945944,6.29734706262494,6.12372013734822,5.94010764721515
"PA3195_gapA_at",4.70534812549856,4.65721673479704,4.65303660319523,7.71097293534672,7.79115436647337,7.38731871207452,8.30387045299029,8.13209833029963,8.21513304826978,8.21230062910471
"PA3196_at",5.27448147422379,5.39920577566052,5.2587420023773,5.40944696626332,5.60856231808062,5.28422455653494,4.51880614001923,5.0259877612861,5.134543867715,4.87958502182222
"PA3197_at",3.52738399820757,3.61610971142925,3.78873043296258,3.72051272064819,3.95509866626388,3.4249579299097,3.46241030529588,4.07214337824957,3.784128462486,3.62262184203994
"PA3198_at",3.45223203721026,3.28861368453734,3.04136037558869,3.04905218191116,3.06597271923884,2.7749481714744,4.97481286550846,4.8788574840323,4.8184018532225,5.11241997927563
"PA3199_at",5.05881485755205,5.13556635922055,5.26298319736359,4.85877328344044,5.19394630291899,4.52982486862999,5.67378406094122,6.02741734122728,5.9235539467919,5.89168913399675
"PA3200_at",4.37323291893129,4.18931906133197,4.32278135732936,4.63068497405517,4.26940931082359,4.29698049136339,4.90106039591188,4.92875054032326,4.25763806219135,4.88195568365056
"PA3201_at",5.31510877205258,5.16336588448114,5.07412327137894,5.98601059790671,6.13867063142305,5.34905648612894,5.01937137977334,5.15862899448949,5.09242069505781,4.91847928699242
"PA3202_at",5.89522678497004,6.21143405994839,6.27597815954914,6.14844327638538,5.772179329358,5.05414069124959,7.34336330421167,7.25959919942445,7.17435191616505,7.10763946977454
"PA3203_at",5.72464385782174,5.66385869023724,5.67045303134338,5.53337057813068,5.55812601270719,5.5499543711503,5.57073987340537,5.53287076093729,5.56934067716713,5.80581188791709
"PA3204_at",3.59309180792456,4.29690465088319,4.43067101474447,3.77731277305736,3.89946629175847,3.62634823922259,4.12354347580787,4.22187774932673,4.13015143655901,4.38019458096146
"PA3205_at",2.97109546287734,3.11402799715977,3.24648539222751,2.62205267667654,2.99953008144302,2.7601163821645,3.74604012888786,3.47008045584148,3.49641052189611,3.99028988684965
"PA3206_at",3.58354441103664,3.53179445750771,3.66595791734835,3.64183381689793,3.40697523549711,3.55809938680235,3.56264629484454,3.53775366292392,3.37494802672105,3.51510135790482
"PA3207_at",3.03667881199408,3.41419071849602,3.17113668842046,3.09369162549139,3.69104403496107,4.37902725590347,4.67140298161449,4.46536609729563,4.05066466249468,4.57774703795141
"PA3210_trkH_at",3.20103645036825,3.61776937100541,3.3083060172964,4.05683206559997,3.16281199110999,3.11408336006433,2.56899477490616,2.63192176988439,2.4743634852117,2.60585970418853
"PA3211_at",5.21215964021172,5.00315903550549,5.12088142689761,5.28838146550552,5.77453625517588,5.35707940287053,5.05751222531508,5.00006165592988,4.99235747071959,5.12901756554998
"PA3212_at",4.88482187870677,4.52996347830615,4.95783552044364,4.99814601735742,4.3128411691398,4.33319982719803,5.40080502043244,4.92694874200498,4.8829995361647,5.15778664645393
"PA3213_at",5.53436836859313,5.52953040212659,5.31499076110044,3.55700221021288,3.46413504036926,3.58888333099267,5.374367007165,5.38490383059221,5.4151710045122,5.77852797178958
"PA3214_at",4.27442302353062,4.19590506772287,4.33388532349681,3.17446618544902,3.32598909542053,3.42727813135571,4.59604523236136,4.87104453903636,4.51568101134818,5.21739103583891
"PA3215_at",4.00121753531516,4.58239977213871,4.45566426811542,5.21998014520603,4.86302219003118,5.05258399672201,3.41953993328752,3.34607112706977,3.0833143715553,3.60025818289249
"PA3216_at",2.68695086785262,2.6896736604622,2.52912418721366,2.43196072171023,2.66416643902422,2.9688220562797,4.62696793045701,4.13151371647974,3.99022891479364,3.67070150900875
"PA3217_at",3.7625219876007,3.73776660402146,3.45590359542135,3.63319377622834,3.52474283654831,3.62059927106071,4.00418932044046,3.87788970728192,3.88650608938125,3.85115906056916
"PA3219_at",3.53966015217836,3.18748584446635,3.44717999150331,3.8042510204038,3.88268056454797,4.54405776025514,3.19375307519278,3.05696430118126,3.26184376598048,2.89174396309223
"PA3220_at",4.93723474301302,4.61268876877717,4.69798081582663,5.02676995534099,5.0501194500226,4.96571043924767,4.46791496030771,4.37330598444254,4.66589801337697,4.35206121090699
"PA3221_csaA_at",3.01873012465943,2.79863620478379,2.76792022191118,3.6329312610254,3.57761504586779,2.4656240059128,2.71114538132247,2.93662887032158,2.90084369280145,2.80163110128974
"PA3223_acpD_at",4.03879202138774,3.66891303253052,3.87552080328091,3.60086385821734,4.34040348401132,3.36759817975933,2.6763436194315,2.79279393008344,2.89814540468303,2.62495875734596
"PA3224_at",3.31364171663393,3.84999300061182,4.14573006908528,4.18725861475955,4.26762817482269,3.80894087696409,4.42158319654829,4.65636787341382,4.77368590088156,4.65226523964268
"PA3225_at",3.79313889486002,4.60744959267793,4.0773087441342,4.3020864055904,4.9015413632506,4.71077707280832,6.13397115166373,5.75545621015781,5.23500071117186,5.16698769623944
"PA3226_at",4.5582862381215,4.22129789837117,4.42250190561379,4.54247377214335,4.39902222313411,4.30313477195087,4.99487054897785,4.87597644714649,4.52772810057307,4.54853140388743
"PA3227_ppiA_at",5.53895509877401,5.56690979416852,5.8517056079891,4.67012960938183,4.75371782841121,4.97395706665351,7.36303622500453,7.33503468349368,7.45360223064483,6.97480699015345
"PA3228_at",4.2166522084575,3.66879143213202,4.11969198860894,3.72191202749488,3.63396075029006,3.75318972313267,4.6434452630433,4.69958496169185,4.7729876192499,4.73050533311399
"PA3229_at",2.84065782520674,3.31771999811322,3.45727748742474,4.0186906293217,4.15855440003466,4.0656988949699,4.0060995846196,3.83844175579127,4.14004291670112,4.01797068839966
"PA3230_at",3.63126736657676,3.41919036002361,3.72649992778364,3.62192107321333,4.37105594276554,3.83408605108827,3.6891870616792,3.31150363583858,3.38463200367889,3.36378755731274
"PA3231_at",2.47710908509733,1.8070868158206,1.84282142959497,2.09981696920663,1.89049954408049,1.8187999163894,4.5318239723389,3.8442652523875,4.29433412131554,2.33192894996411
"PA3232_at",2.40123220239609,2.50243043033831,2.28107569905818,2.62605324684922,2.51267862222901,2.4674110882484,3.16630359817954,2.88440052198117,3.22881955198743,2.41471063331114
"PA3234_at",2.60236977096525,2.80541320206,2.55464272630129,2.63794730927716,2.34165412469157,2.49266201200394,5.01764027421027,4.29552582709688,4.97341862896523,4.78012647847944
"PA3235_at",2.7492242297669,3.07570045578872,3.16469882737326,3.45502272369821,3.89922230989119,3.10010400141808,6.29678735866787,6.2824709879183,6.46356806942125,6.15442325529431
"PA3238_at",4.13831238244764,4.19186739208788,4.41421353933146,4.18240470806903,4.7296161907462,3.69811712399086,4.45297017311427,4.1863370692284,4.31282152809249,4.78620120763228
"PA3239_at",3.74161254999837,3.93746824679042,4.06620319087698,3.64446000039004,3.19893548218553,3.29243848851737,3.19354520229867,3.30071133403914,3.50569878660749,4.02905401708807
"PA3240_at",5.90409654004702,5.97892373487677,5.82735866100939,5.72789789996916,5.92985620249895,5.34214095459235,5.36735024926212,5.50205501266183,5.57188176961634,6.02367365226221
"PA3241_at",4.23432518849781,3.81820661242832,3.85246601828998,4.58575380125232,3.72426138602668,4.10217579427967,4.61550403391149,4.27462795694415,4.42826752253431,4.45417025958253
"PA3242_at",3.96306904703563,3.82115344147885,3.7209724359133,4.11673815044007,4.87929613614357,4.37929858873512,3.54631392814096,3.42023854815803,3.52570447559326,3.28273260079621
"PA3243_minC_at",4.68945068048309,5.15212959595505,4.86812174518019,5.26095332671322,5.0544855259231,4.87456883414036,3.9085934377607,4.3308658762725,3.78973658333497,4.45304815850447
"PA3244_minD_at",6.79756323279822,7.0922304846559,6.72635991047529,7.00926559568946,6.9558839358262,6.72402173591727,6.82672968753076,6.72839267521386,6.69577014488866,6.81165647923863
"PA3245_minE_at",5.53553470279163,6.12228499720359,5.93482426583198,5.00266329328921,5.42792187382998,5.49748146787979,4.15836130023359,4.66372583269616,4.71844324803496,5.16855599052665
"PA3246_rluA_at",6.40743914418626,6.20800468787102,6.24777776226079,4.73060320510475,4.25460953005314,4.91999608415451,3.94657635042175,4.01122758850829,3.54926982954778,4.22021796329173
"PA3247_at",5.65992471029086,5.44224185854625,5.59349711374106,4.68545528003401,4.36206242610061,3.95107628265405,5.14324713356593,5.1473764928907,5.18362510886951,5.21941249450837
"PA3248_at",3.2100142718485,3.07662793777775,2.8603125716726,3.3029830918391,3.0430912675255,3.48468308768078,2.94659156115547,3.10823678688551,3.08108177334265,2.90684475803049
"PA3250_at",3.02459861316807,2.68523263068609,3.00093214593313,3.18166003293783,3.50873214929382,3.17994414838539,4.60917701188601,4.96270324785218,5.00578969855406,5.05381889584522
"PA3251_at",3.56048089457242,4.12516959169921,3.83184212321119,4.36469608195781,3.8517923962674,3.88922015298276,4.06238864817374,3.76558819053415,3.72221091474699,3.72394848596088
"PA3254_at",2.82427992275856,2.48950917879864,2.62446596792565,2.60391926370005,3.16000380096562,2.76501285068407,3.30544470420788,3.14407197900635,3.52419623092135,3.2964734332693
"PA3255_at",4.15117840728076,4.20828998483649,4.18938913342318,4.4329782963932,4.56751600800138,4.25774273659503,4.34931336758841,4.62219371659892,4.62017172936406,4.5749313527755
"PA3256_at",4.00726023018868,3.7896826070834,4.09981089316749,4.24427840935811,4.39098388153562,4.21578297915255,5.48980765731812,4.78786597311119,4.43893179413723,4.93570256578188
"PA3257_prc_at",6.38063477256383,6.51657933868794,6.60306782489952,5.33453115796673,5.46401605560638,5.21541527718938,8.21743590979518,8.21414207350025,7.97125616394711,8.31038692407502
"PA3258_at",2.89909737248638,2.94057520505619,2.94808399208509,3.16296717055988,2.50772813669506,3.01099996264938,3.25527101078556,2.9797700347205,2.87557811514859,2.90890903199371
"PA3259_at",4.24569430049885,4.10372844542238,3.64978817887806,4.28742924784492,4.68408157075399,5.00525146999355,7.43436525834751,6.90401317003122,6.70459292766698,6.41681891665539
"PA3260_at",3.9142367731932,3.5862661072472,3.60363094503842,4.87991682641637,5.46514757617058,5.20712795663846,5.93348042336675,5.83446056144413,5.97121581240616,5.38296499388755
"PA3261_at",3.15877739271059,3.49485997121605,3.57806459958166,3.93841758245056,3.93676234832188,3.94299206503651,4.23474841242006,3.93991823402142,4.05232834937046,3.90405218072914
"PA3262_at",7.441717083523,7.83979589345385,7.85190268461279,7.92165609495592,7.97795823846771,7.97676033469454,7.70086349205441,7.8762642523069,7.85427709348644,7.87248135683693
"PA3263_at",4.5872398799886,5.02786036661205,4.75736779945743,5.32749585273537,5.00969540925443,4.22229977774829,3.61649348835223,3.53567303261534,3.3854758113998,3.90344502162536
"PA3264_at",3.25039947967009,2.78415401550659,3.34210194042623,3.52715931046027,3.79646301395101,3.76082509699393,2.56923003051797,2.23878566711703,2.83081053055341,2.57593879086633
"PA3266_capB_at",5.12830122836047,5.17001443734502,5.3059779775054,8.54919676432179,8.40667023602786,7.78555849655923,5.57357253891259,5.85624516799196,5.71467949656234,5.76168669013002
"PA3267_at",4.53873042177325,4.0014690448843,4.26490129420525,4.58654945563699,4.25649038658605,4.48539159484679,3.38738039683634,3.26088444723879,3.05063242880189,3.33250494643053
"PA3268_at",4.77590622612087,4.31613338467028,4.01712288577263,3.50046817676032,3.71162228015638,3.74672378478734,2.55864936987484,2.90651388876413,2.67283775199338,2.86605784667994
