"Gene","Locus_Tag","logFC","adj.P.Val"
"PA1168","PA1168",-0.56132412986049,0.185771116958243
"PA4360","PA4360",0.415877520456078,0.185771116958243
"PA5568","PA5568",-0.390198018603675,0.185771116958243
"PA4349","PA4349",-0.372190505574997,0.185771116958243
"era","PA0771",0.349485053394012,0.185771116958243
"PA0663","PA0663",0.336015498809511,0.185771116958243
"dctQ","PA5168",-0.325122146442522,0.185771116958243
"pntAA","PA0195",-0.310112999511032,0.185771116958243
"atpE","PA5559",-1.44493380290423,0.187266949860975
"arr","PA2818",0.471050305506784,0.187266949860975
"PA5543","PA5543",-0.460100062556414,0.187266949860975
"chpB","PA0414",-0.362851704228303,0.187266949860975
"PA0368","PA0368",-0.335409121496873,0.187266949860975
"pcaH","PA0153",-0.330115549239295,0.187266949860975
"PA2450","PA2450",0.57926459634364,0.190161409617517
"nusB","PA4052",0.659167755034616,0.190542958916382
"phnB","PA1002",-0.523660277147129,0.19130201841331
"ftsK","PA2615",0.676713897913174,0.19229350922929
"bkdA2","PA2248",0.837372687085049,0.192445080568692
"recQ","PA3344",0.989562552983983,0.195446831019371
"map","PA3657",0.767360445556635,0.195446831019371
"PA4037","PA4037",-0.483711002357513,0.195446831019371
"PA3483","PA3483",0.445200900372788,0.195446831019371
"PA2119","PA2119",-0.402309602501626,0.195905433023027
"rubA1","PA5351",-1.09145324326614,0.196423002536292
"lecA","PA2570",-0.48755744204231,0.196423002536292
"bauD","PA0129",-0.449602873615468,0.196423002536292
"PA0726","PA0726",-1.54682567806263,0.196633562993828
"hptB","PA3345",0.60607940737775,0.196633562993828
"PA3262","PA3262",0.777341063520726,0.198920488418763
"PA0805","PA0805",1.45743400572813,0.20115678651662
"himA","PA2738",-0.472364850606382,0.201583166565601
"PA0100","PA0100",0.288544011624586,0.202582106367733
"lepA","PA0767",0.570903363125629,0.202781553985635
"PA4746","PA4746",0.950238636118295,0.204664137291149
"PA0724","PA0724",-0.737169120664073,0.204664137291149
"PA4887","PA4887",-0.479015724905743,0.204664137291149
"hptC","PA0033",-0.393116217498665,0.204664137291149
"PA1939","PA1939",-0.351239810030576,0.204664137291149
"tsi1","PA1845",0.318225655122498,0.204664137291149
"PA0290","PA0290",-0.519481328683666,0.205597803424285
"nuoN","PA2649",-0.416402145106897,0.205786314589758
"PA4141","PA4141",-0.625739989432201,0.206161476993579
"nqrA","PA2999",0.889564765842977,0.206266239665705
"nppB","PA1809",-0.597532945943286,0.208072503568197
"ig_517","ig_517",-0.615110183385391,0.209846837565824
"PA5094","PA5094",-0.462133894760788,0.209848382083099
"rpsI","PA4432",1.14510489984195,0.210000663335527
"PA1895","PA1895",-0.646248526185834,0.210000663335527
"minE","PA3245",0.6320238545854,0.210000663335527
"rpsH","PA4249",0.579650380252666,0.210000663335527
