"Locus_Tag","Gene_Name","logFC","AveExpr","P.Value","adj.P.Val","B"
"PA0975",NA,0.428325039093828,8.60995075016404,0.0119871474311771,0.104621118645411,-3.26646021356182
"PA4651","cupE4",-0.390179631488886,8.40006771228569,0.0119474343430749,0.104621118645411,-3.26307760356552
"PA3924",NA,-0.370633326659984,8.49365314848614,0.0120328727566671,0.104621118645411,-3.27034078681734
"PA0397",NA,-0.363819442658306,8.34435992142551,0.0120402948407176,0.104621118645411,-3.27096925717539
"PA4258","rplV",0.854260514063283,12.2472026929272,0.0120961317238048,0.104708664414602,-3.2756846475481
"PA2965","fabF1",0.522241987672958,8.98883206247558,0.0121036117170778,0.104708664414602,-3.27631464041649
"PA4003","pbpA",0.354400546327366,8.44543814915311,0.0120913396508345,0.104708664414602,-3.27528083232729
"PA4666","hemA",0.434656478324355,8.68113161324275,0.0121295043484897,0.104779027314918,-3.27849234967589
"PA5049","rpmE",1.74471639834697,8.85414915303006,0.0121869629640091,0.105121464163236,-3.2833080276139
"PA5436",NA,0.793996134549737,9.23618306680983,0.012240486578871,0.105122082700639,-3.28777310418005
"PA4655","hemH",0.63233852569045,10.1003383813224,0.0122341962816926,0.105122082700639,-3.28724938613278
"PA4001","sltB1",0.498220392492981,8.17113998713191,0.0122269062154834,0.105122082700639,-3.28664208524964
"PA4623",NA,-0.337490973293324,8.30769505061765,0.0123147418305837,0.105606070930877,-3.29393477184792
"PA2368","hsiF3",-0.8370924789029,9.25017897572973,0.0123958592445932,0.106147415882583,-3.3006226580423
"PA5099",NA,-0.391003584773664,8.00054719024711,0.0124154072175614,0.106160728382046,-3.30222764818735
"PA3557","arnE",-0.464043592635461,7.6779629347006,0.0125702699898675,0.107329367496698,-3.31485223302194
"PA5500","znuC",0.822396808683319,9.29991749086171,0.0126532835693839,0.107729791895995,-3.32155436510737
"PA0317",NA,0.553429805438055,8.5344655986243,0.0126714722307147,0.107729791895995,-3.32301683567753
"PA1568",NA,-0.303228403343777,8.12314790667027,0.012671945012851,0.107729791895995,-3.32305482142462
"PA3321",NA,0.497082930625268,9.81384242118603,0.0126957256879214,0.107776664113289,-3.32496361809542
"PA5488",NA,0.657019753304105,9.8072317500555,0.0127381294703009,0.107981269935022,-3.32835818732186
"PA1198",NA,0.873628783483754,11.9764604211019,0.0127737681643449,0.108012630994335,-3.33120227366638
"PA4637",NA,0.866238077061343,8.7916298738159,0.0127784434633977,0.108012630994335,-3.33157477662394
"PA5570","rpmH",1.17070493892598,9.51417573827026,0.0128378714909365,0.108204916852179,-3.33629759240166
"PA3328",NA,-0.500921133622212,8.24506984448966,0.0128315010756368,0.108204916852179,-3.3357923976878
"PA4921","choE",1.10640906170451,9.22383308609625,0.0128867548709315,0.108341719787971,-3.34016570363752
"PA5231",NA,-0.440616985264326,8.30958356772726,0.0128908283544331,0.108341719787971,-3.34048735904226
"PA5544",NA,-0.336380549202983,8.03281345877355,0.0131007631715747,0.109949505991878,-3.35692543598566
"PA0743",NA,-0.934552857009648,8.33210124365799,0.0132898072705261,0.11074839392105,-3.37149907817732
"PA4131",NA,-0.674773054424019,8.68922487913695,0.0132466019049276,0.11074839392105,-3.36818708239862
"PA4399",NA,-0.623543556721909,8.45506252437024,0.0132873280137685,0.11074839392105,-3.37130932344696
"PA1305",NA,0.615841213112263,9.3021548824494,0.0132879803176362,0.11074839392105,-3.37135925229739
"PA5095",NA,-0.54413541085931,8.44538192951837,0.0132286704701414,0.11074839392105,-3.36680926892596
"PA4266","fusA1",1.14439911248149,11.4424604646355,0.013335008734699,0.110812044415105,-3.37495233221221
"PA4314","purU1",0.407995118252078,9.01143594286306,0.013322947184377,0.110812044415105,-3.37403203802233
"PA2655",NA,1.05267163492838,8.116872142302,0.0134579169813742,0.111489937640154,-3.38428199975969
"PA0129","bauD",-0.448987723900284,8.31177320193169,0.0134732755148186,0.111489937640154,-3.38544170356952
"PA0254","hudA",0.350146263313297,8.7571733946189,0.0134459216848954,0.111489937640154,-3.38337530860094
