"","GSM1608067_Biofilm+12hrcipro_rep1","GSM1608068_Biofilm+12hrcipro_rep2","GSM1608069_Biofilm+12hrcipro_rep3","GSM1608070_Biofilm+12hrtobra_rep1","GSM1608071_Biofilm+12hrtobra_rep2","GSM1608072_Biofilm+12hrtobra_rep3","GSM551150","GSM551151","GSM551152"
"PA2793_at",8.26368969125469,8.5060175931915,8.54764590561962,8.34619414861196,8.6295065995156,8.28384365690053,7.78196430365853,7.92526333138413,7.68270198051713
"PA2794_at",6.82673096183779,6.81912512831976,6.91094109662991,6.83243941475605,6.8082815624065,7.06078064824007,7.09592597154642,6.69918405740764,6.89988418135038
"PA2795_at",8.97740640268438,8.16751405253645,8.07639679936255,8.65526060029862,7.82269420053943,8.22784785907222,8.12823034382795,7.57146651535971,7.9733492634725
"PA2796_tal_at",8.22249895594463,8.76668282393519,8.1974831406762,8.25984175880983,8.39810758314681,8.15274111791243,7.9902821089507,7.99095060993355,7.9450726104611
"PA2797_at",8.28467967546266,8.73364753602828,8.50844529165381,9.12573368950473,8.86061975287526,8.71366850651438,8.39896406440129,8.38299711466468,8.3151174455211
"PA2798_at",8.64363663483416,9.21927925962802,9.08230563179709,9.41222143788429,9.30045726122305,8.94719572474843,8.44407137449082,8.64252322560503,8.48065617216864
"PA2799_at",7.86755329362681,8.72660197772571,8.13970093812688,8.24059787336928,8.25178850450168,8.27916714382476,8.24059787336928,8.24059787336928,8.24059787336928
"PA2800_at",9.50895676531134,9.57981821261803,9.62982028535402,9.67490756763327,9.64189565967217,9.57981821261803,9.48305041154023,9.54057813958062,9.52999713546174
"PA2801_at",8.67410036959293,8.66939813082593,9.16135643020561,9.00532577125491,8.99643853084241,9.23320246701092,8.81073232472157,8.8725882105636,9.01758449921664
"PA2802_at",8.06116858353737,8.39647920643252,8.45075755034284,8.8000793257306,8.8188354726925,8.51453390245837,8.04629097498299,8.17984053171007,8.10881957370747
"PA2803_at",8.35541441507896,7.49432472169077,8.29308960145153,7.67989527388211,7.76188597869107,7.92936947842732,8.13230766038978,7.89877299495483,8.07109971684728
"PA2804_at",8.12245081768123,7.56280024067338,8.39495634341454,8.02091347413724,7.98275547507728,8.04841759050739,8.27941861575237,8.04841759050739,8.12067737665489
"PA2805_at",9.31264490818802,10.1839897431069,10.0665585833174,9.41052874104457,10.0301695078267,9.59130890233497,9.38172860425083,9.87814544678018,9.30439241253991
"PA2806_at",8.01995782849327,8.13595920494476,8.09529592525071,8.50948686282548,8.63808312074309,8.09407651789598,7.97440198082458,7.9994678850548,7.99829619203916
"PA2807_at",10.6197526815673,12.3168332012375,10.702506137423,11.2608633598934,11.8330103914666,11.1333072053503,11.817282445955,11.5503466894376,10.8118427675541
"PA2808_i_at",11.680794338319,13.4240297825424,11.7003947438225,10.4076867122568,11.7442878647481,11.105933428601,12.6423332098515,13.1999643404613,12.060338997778
"PA2809_at",8.1917227381466,9.2035149576206,8.90579150851784,8.92166189129672,9.26365772090397,8.78667770105879,8.20219126949601,8.58641126538013,8.4419746014458
"PA2810_at",9.67290193371694,9.5543698837886,9.55525681131875,9.89680579491925,9.60186419781142,9.69494843501406,9.71835740090173,9.66353248644307,9.8469303794493
"PA2811_at",8.24459107652459,7.98729850613805,8.60604006656964,8.04070169493636,8.16515575251341,8.39306103418288,8.22443529198221,8.22222053064738,8.37251080759526
"PA2812_at",8.79516895612795,8.88932516616745,9.32039112129719,8.59431160678176,8.64165543696043,8.65177312236975,8.83293557883278,8.61698752669147,8.51321132644801
"PA2813_at",8.39207164215478,8.30244467120138,8.42043129143334,8.36614112021607,8.3912569591587,8.43957969717667,8.51721864803988,8.35809636117847,8.59950866462546
"PA2814_at",7.40563730409047,7.84723240809101,7.52456929372258,7.46138851077728,7.60391670361749,7.56261090774788,7.54778311748099,7.56277321754861,7.58717225708797
"PA2815_at",8.86974665835949,9.70062653739713,9.24325920209808,8.9774246351226,9.243597353039,9.08295932090221,9.08295932090221,9.10817626161683,9.0752426723707
"PA2816_i_at",7.1686086893672,7.74374704188341,7.96346276134812,7.14973041956563,7.47230585929227,7.52490212320582,7.38174652680991,7.50348842690168,7.55554860009684
"PA2817_at",10.0627877925437,9.87078127398174,10.1028552791118,9.98134281498364,9.8961708103635,10.2664728710047,10.0271168273384,9.81005312321698,9.98134281498364
"PA2818_at",8.60437666295838,8.40214801452293,8.88415081049062,8.52192849530897,8.42983071921929,8.24598367842261,8.35350869862095,8.06005667525013,8.06395919758051
"PA2819_at",8.92837042273518,8.69641569900968,9.03154992722,8.63999763379264,8.85663436689351,9.05293303923843,9.26815832536148,8.99652399019882,9.23619784319308
"PA2820_at",8.9383396424932,9.06499283816134,8.62055065779832,9.52912100098001,9.14432289518454,9.27172059154339,9.14432289518454,9.13850796147834,9.14432289518454
"PA2821_at",8.5409476470449,8.48560762795757,8.52503206098848,8.7126639945713,8.49590395513459,8.64911992964475,9.03337071852903,8.43289980079066,8.5409476470449
"PA2822_at",8.12245081768123,7.95016305222227,7.8948976890779,8.43450050002356,8.08258360117003,8.00734526548718,7.94216832191863,7.89962731723875,7.99962361036972
"PA2823_at",8.89832318265803,8.96917946180872,8.77038378290936,9.31292955939735,9.22735306378914,8.8483418281681,8.67402298821199,8.72947032058421,8.65835397927294
"PA2824_at",8.89665072179715,8.22934703159765,8.99054783482948,8.43799880802488,8.63225386999427,9.11550637688527,8.94910236788984,8.8946353751031,9.07867149198629
"PA2825_at",8.50404126113935,9.50299178606129,8.69083041860146,9.62325918794002,9.07658621187751,8.92711329908388,8.35597962603483,8.2259553480993,8.23983478314962
"PA2826_at",10.5326635370197,11.2527694483813,9.69598246471778,11.2467954765173,10.9046494419721,10.5604568083883,10.031157271738,9.26594223448733,9.49891553398255
"PA2827_at",10.2376972900806,11.0174468022846,10.2007986701061,10.3010220446287,10.3591088859166,10.320904553698,10.3010220446287,10.1772629656283,9.9822430567631
"PA2828_at",8.65294860642275,8.35423987917762,8.70719811291689,8.57115641504137,8.48358990388601,8.4933915805495,8.44183192181188,8.37359213853185,8.36269533640838
"PA2829_at",7.5980016207938,7.19892931718161,7.38773912141974,7.33939467516851,7.35747981699108,7.67666906101551,7.38773912141974,7.44740401609387,7.37093090684227
"PA2830_htpX_at",8.85659570245269,10.834086546482,8.90815518787108,10.7640429206005,11.1639008095268,10.6255986387043,8.09358500832053,8.61891279744195,8.40521435242051
"PA2831_at",7.93856600854183,7.7110528246017,8.15653824512562,7.82972448953993,7.99797884113297,8.01991540315031,7.86141290676757,7.99846927510244,7.93856600854183
"PA2832_tpm_at",7.92477641446497,7.5680509558733,7.86438108848747,8.10472547501925,7.92104794826556,8.18203187508357,7.92180558128483,7.80270109488557,7.94482205147036
"PA2833_i_at",7.55363058774515,7.55568936625684,7.66756736238212,7.35292056003123,7.56804162321096,7.5965827938937,7.59671483558213,7.92546647288008,7.50177288143473
"PA2834_at",8.30358518570807,8.28904671814205,8.36258241446523,8.24172904274,8.36750937966291,8.10368007531194,8.24172904274,8.16460836378852,8.01220204854837
"PA2835_at",8.39978206157876,7.8483675003786,8.82484437089005,8.178536619182,7.99658363580151,8.52621796359604,8.66550811599732,8.44446533112948,8.58821695901587
"PA2836_at",7.45630813889556,7.49013173199547,8.21591733838997,7.33255530948714,7.48017780836419,7.80770378141144,7.61553151206698,7.6426412726649,7.66144312631173
"PA2837_at",9.20514313559131,7.80688250259482,8.64000842533829,8.520373718523,8.06236540943976,8.63520498369215,8.82507878891612,8.56174394159854,8.79809696960808
"PA2838_at",7.8517937465671,7.64633663754135,8.06013434263967,7.61047657260452,7.73946289530458,7.73946289530458,7.73946289530458,7.76289465042187,7.73946289530458
"PA2839_at",8.91871103442687,8.14539520685625,8.64689518895225,8.55891343518015,8.70164545333629,8.92574745475362,8.77176645417997,8.8497199764089,8.79896223041171
"PA2840_at",12.1278200750376,11.7244509134954,11.1543076787956,12.8210919383322,12.317045228959,12.3209145804516,10.4079087198225,10.0203127035968,10.2607130307667
"PA2841_at",8.9903430299042,8.6846798188809,8.89137245163759,8.73820885715009,8.71161560063832,8.81107076303333,9.03515688907684,8.94914105042355,9.33978263866554
"PA2842_at",8.85966973328685,8.47190474391742,8.59801895645956,8.94311407259971,8.50266468916952,8.69061120834475,8.60557389753038,8.33356831174209,8.6200095203609
"PA2843_at",10.4176279635139,9.19151850620804,9.83789680695595,9.92775130141095,9.476968046278,10.2098601934331,10.2243015112726,9.92775130141095,10.3082633964247
"PA2844_at",7.60224166182703,7.23388889822474,7.44997337098734,7.49030920191896,7.43099197111759,7.59637849802299,7.49030920191896,7.46155553183573,7.56979912530977
"PA2845_at",8.36098024103124,7.6550090685899,8.32975820796441,7.95871538341853,7.69409429661532,8.3999094934675,8.05230826779776,7.93337882099758,8.42734266155064
"PA2846_at",8.13614655482459,8.11096975757377,8.42972281062342,8.08044387761848,8.08994901700207,8.15239013025562,8.07533134645792,8.08500678695667,8.22892943278971
"PA2847_at",7.84988052679055,7.33212766553247,7.45992387356128,7.73053645106116,7.37007677457875,7.55184644783267,7.69112329106888,7.41441744504377,7.8022176792697
"PA2848_at",8.24229695431154,7.59136411589209,8.31925593181702,8.20919840177561,7.87043476065585,8.28536511792933,8.44371899254114,8.21822020608729,8.51858248733821
"PA2849_at",9.09150191951606,9.22979825666503,9.4461820824553,9.87484855341379,9.66336762481551,9.89877190917681,9.44331343003281,9.4461820824553,9.40712453618117
"PA2850_ohr_at",9.00825957118481,9.44047546113176,9.13753928030992,9.7186996101994,9.17341753178351,9.01327233171266,9.11716611529184,8.89775695716321,8.75392644839677
"PA2851_efp_at",10.4016561569142,10.9513162861338,10.1119841444405,10.6666263288838,11.0518973136936,10.7646994604452,9.22899451994842,10.196515194887,9.86835830066728
"PA2852_at",8.09883326954931,7.89745927409885,8.06536430008238,8.08543342534079,8.0402916294779,8.06536430008238,8.12288857572061,7.95775229259437,8.05835710303037
"PA2853_oprI_at",12.3859791803056,12.6590328101603,12.1708316288633,12.5255718747012,12.5643717635679,12.9984290604693,13.7591615570521,13.7920361226533,13.7180302541077
"PA2854_at",9.65389156306459,10.2375107427396,9.45517340055022,10.0835302762744,9.97352255785797,9.68430837919611,8.89815415807683,9.26002486476198,8.84231785811134
"PA2855_at",9.29905926873084,9.16990291361281,8.97235668155039,9.96449934674803,9.72787907411239,9.56974686303539,8.92104335595461,8.96605924320768,8.59866023240993
"PA2856_tesA_at",8.56774384904443,8.5357464695043,8.68471341044232,9.7784867810877,8.83260123554906,9.37325869556144,8.68471341044232,8.4597344456114,8.68471341044232
"PA2857_at",9.050480904415,8.28114078232719,8.52467573600443,9.02520919920835,8.78524407536158,9.20764021841297,8.78524407536158,8.78524407536158,8.69954383601432
"PA2858_at",9.0022138778105,8.94641039661586,9.03702528980335,9.03762114063801,9.06326284481059,9.11382627546814,9.03157530331946,9.04195890037886,9.04195890037886
"PA2859_greB_at",8.65444550906849,8.21971876001695,8.64447614899878,8.70045630876924,8.22813362578094,8.58522243293334,8.52154977694414,8.28860742004266,8.4236922822563
"PA2860_at",7.88603830069316,7.85863863690038,7.17269141977063,9.20502232296522,8.29164638246199,8.50851651173216,7.59509494563256,7.13876307972701,7.46752148869915
"PA2861_ligT_at",7.04451829889103,6.7264142637733,7.34390825266032,6.81787522955893,6.92291132069224,7.09403351491249,7.14914552185665,7.12593397221524,7.20460727999019
"PA2862_lipA_at",8.94212606031228,9.63514233472655,9.39335185571509,8.18046001443724,8.90175857402635,9.09483454681474,10.0810391754625,9.75724097999567,9.63054928782354
"PA2863_lipH_at",9.15184397309163,8.3277334397872,9.41291848218609,8.71208105994631,8.53385314317951,9.26038654422358,9.51408519671346,9.16471736228735,9.69511262985679
"PA2864_at",8.54326683663279,8.42619838133395,8.81615745033114,8.49017081831764,8.48314119983597,8.73857619617178,8.59854958179308,8.77597737528109,8.57084225212045
"PA2865_at",8.38530216794227,8.38530216794227,8.06297457219269,9.28743837697319,8.73678192714203,8.60859787666605,7.54000693628324,7.77748881294929,7.84329740300136
"PA2866_mttC_at",9.31803580956749,9.27343681363666,9.79137339650003,9.30563754406478,9.3683413675278,9.34410507093851,9.34410507093851,9.44188294332796,9.12055599299748
"PA2867_at",9.71122560036634,10.4706321759709,9.6494901246376,10.3302052279895,10.0157090064509,9.65451879416818,9.38531898119391,9.74094226823887,9.73682026657359
"PA2868_i_at",7.61902739219941,7.60658254845807,7.90584334944961,7.45226136279369,7.58865807503455,7.45547649046979,7.69896893329615,7.63884403682672,7.56024287481369
"PA2869_at",7.15859132476416,8.05326131256093,7.18442208964099,7.20034914999229,7.15859132476416,7.12223545295279,7.16768617096481,7.1524693565908,7.15859132476416
"PA2870_at",8.56243423200594,8.45544755373809,8.42987137951831,8.55194401522314,8.53188821152405,8.56243423200594,8.70025735453185,8.57570294845311,8.71686197017476
"PA2871_at",8.10764413120695,8.07903050631166,8.10386393572073,8.18479404967271,8.05198253383951,8.07903050631166,8.02607074500242,8.04351209109408,7.97121840887749
"PA2872_at",9.18352377846514,8.49396327627116,9.15674958587893,8.94768455139236,8.91681651469247,9.10333529123901,9.18098428593966,9.04495887698612,9.04495887698612
"PA2873_at",7.75104207885135,7.12218138957408,7.87489617220954,7.77177180047298,7.80048926540444,8.09238901687142,7.77642419514823,7.79916694807353,7.84598716152418
"PA2874_at",8.40641536334235,8.15235247235954,8.08456139638131,8.40648510715895,8.06431882312485,8.18423680282642,8.18945717049397,8.18945717049397,8.18945717049397
"PA2875_at",9.33814805053994,9.048299768063,9.67439056147603,9.47552563965199,9.43922022455583,9.64539336354949,9.14138661677547,9.25058427962557,9.1727721932113
"PA2876_pyrF_at",9.47466944673917,9.18269902446977,9.40220694925221,9.60907665888904,9.69061180636279,9.54916050172894,8.9810852167188,9.27070283828034,9.21276307427749
"PA2877_at",9.33892052358372,8.64146566172337,9.05242368415089,9.5768113422521,9.27101918853626,9.5655286408495,9.27101918853626,9.05265787120432,9.24989475056395
"PA2878_at",8.1329474490919,7.72056934201936,8.20890089876627,8.00930041048375,8.00650875451466,8.24557249012316,8.11602886395303,8.10923126407319,8.08247364083189
"PA2879_at",10.2426686822362,9.84929567725229,9.75278809459078,10.9075964452978,10.2900428914141,10.6035652146718,10.2426686822362,10.0846528277992,10.2426686822362
"PA2880_at",8.22399549357971,7.57463040411518,8.12559521915894,7.6362551816184,7.69302525596823,8.10725813472959,7.90804459572075,7.90804459572075,8.08554996317077
"PA2881_at",9.49733056062443,8.59561414099183,9.10158504506094,9.16270413035997,8.76918910403143,9.38196175383855,9.25621462462925,9.15983572686429,9.28281482873761
"PA2882_at",8.4382334281551,8.10281110275022,8.52050566453331,8.52883823983627,8.4382334281551,8.67891047202496,8.4382334281551,8.4382334281551,8.38332482720811
"PA2883_at",10.9740695412586,12.3560144087498,11.0734653979888,10.6798367514951,11.0679007988207,10.7946469109451,11.5634012295818,11.0734653979888,11.1074531695019
"PA2884_at",8.63836975182437,8.82185697940883,8.63836975182437,8.75591675976464,8.86388737081007,8.63836975182437,8.66131058861149,8.48835447469641,8.55111088387623
"PA2885_at",8.01998179007658,8.71713814635177,8.01998179007658,8.4239286357833,8.15828943863575,8.12265967911131,7.95201022851281,7.79351568864173,7.69244391101146
"PA2886_at",8.660912316139,8.62123247789746,8.62123247789746,8.74702536378342,8.60067042725345,8.62123247789746,8.62123247789746,8.52456303619136,8.65718952363981
"PA2887_at",8.12344381973871,7.93952803102081,8.72283526576223,8.10202754505831,8.28362247483227,8.36234135991687,8.1439569386264,8.22472479871053,8.10149252172619
"PA2888_at",8.49017081831765,8.43181706689024,8.87356091945148,8.37550488705966,8.50844708317287,8.68096578362205,8.50900558350298,8.59533303445311,8.6961374941053
"PA2889_at",8.66030940841142,8.53480526808376,9.12171953496912,8.50695788169079,8.54805288497466,8.72863236202955,8.66030940841142,8.66030940841142,8.66060987784826
"PA2890_at",9.27269931059005,8.47206096013936,8.20455007762344,8.67833175326933,8.37971148054497,8.72251439997186,9.24239187781069,8.77743586153254,8.95772747275918
"PA2891_at",7.71130897595431,7.45438590323433,7.61230434860882,7.51130824338791,7.29920391078046,7.61230434860882,7.70603890926851,7.55509220660644,7.65762722326205
"PA2892_at",10.0926364466132,9.18120823167564,9.78093701800272,9.6328474051309,9.51994351668865,10.2721129046112,9.84912051246143,9.78093701800272,10.1658964129967
"PA2893_at",7.9449877968238,7.37453395528773,8.19138882287876,7.62627925715924,7.9449877968238,8.06248950564932,7.9449877968238,8.06858883309477,7.93521994654203
"PA2894_at",9.34492699475101,9.37389894148765,8.68138606179538,10.1762419788508,9.81186630445639,9.78147625091849,8.85898283129423,8.7233539487582,8.71174501454494
"PA2895_at",10.842169470283,11.1799551353337,9.99656370238415,11.8272931523844,10.9987765978827,11.133399748358,10.0969764945535,9.73813689943703,10.1139341593441
"PA2896_at",10.0343773431568,11.072347006931,9.94820447620182,11.2920978820471,11.055959546159,10.6520594232555,9.21809743409874,9.1251779726794,9.10291361307479
"PA2897_at",10.3399914370018,10.9674230183093,9.69515817964151,10.4466546029049,10.4206283745948,10.4181073367516,10.4082864057236,10.3693813139308,10.0847443316728
"PA2898_at",8.94975644449824,8.67413158677051,8.48905301113282,9.78274715185941,8.76392401409291,8.75886779860007,8.90685548751375,8.28697112177343,8.4335556705317
"PA2899_at",10.2833901186366,10.2921259590937,10.2401998182627,11.5189642221102,11.13341733841,11.1397035061582,9.97385392500873,9.70821957408036,9.87688102635614
"PA2900_at",8.83688189777912,9.04487158818837,8.83765832381586,9.64118110496975,9.43594743418289,8.91652437738057,8.18541125865984,8.05954172903701,8.2622373185736
"PA2901_at",11.3495160958633,10.9608321280526,10.1080213077875,12.0358091601991,11.3620403516604,11.5539542627189,9.79261936466501,9.69374911201422,9.98552179303176
"PA2902_at",8.6702780704541,8.4446398209316,8.78032177266908,8.96568760193734,8.70938676615553,8.68388519158029,8.37952895204383,8.43887749253918,8.6071320219304
"PA2903_cobJ_at",8.0232577623512,7.39232220325361,7.60790385128095,7.62425746764283,7.64526655099827,7.61107413978455,7.73767763355635,7.64971320465969,7.68809950384529
"PA2904_cobI_at",8.82864501609956,8.26920920205624,8.55169482793858,8.51133280208817,8.25530978896797,8.49279452147161,8.46705417666447,8.49638450098561,8.46588426563446
"PA2905_cobH_at",8.53321022271476,8.12708579200355,8.20761074943356,8.23890728725927,8.10637371564482,8.2565800125868,8.23976500270095,8.18299554207881,8.20761074943356
"PA2906_at",10.4138857745583,9.91113296356361,9.75187997495393,10.7011872829416,10.3116561638287,10.2570382504026,9.29043272897804,9.65159610541482,9.44343066819514
"PA2907_cobL_at",9.61474368546822,9.06159435884671,9.45947211604122,9.44760248486289,9.23679727881695,9.54615898528582,9.23014583379508,9.38378993868949,9.53706809572569
"PA2908_cbiD_at",9.0623089689553,8.76989237530375,9.40746443370909,8.98501795443008,9.14877398336057,9.19307143718219,8.91906112441646,9.18562335371756,9.09449397275914
"PA2909_i_at",9.78137601164635,8.65506931576026,9.92459275482829,8.95107939365215,9.08047037315432,9.59048921918326,9.17239202267881,9.47528476696881,9.46698509367101
"PA2910_at",8.56779590843682,8.30887603729797,8.8777229724629,8.51658923372616,8.49519734147321,8.79477087016037,8.55884483394025,8.55884483394025,8.69938183780922
"PA2911_at",8.33716745712441,7.80674877672235,8.92243516174868,8.49943456708934,8.44240637994216,8.49442217993288,8.49864701751993,8.49442217993288,8.49079392090998
"PA2912_at",10.1701920356124,8.35468444559076,9.7065750897167,9.31065114081442,9.29949124830921,9.77041539938558,10.0465320680894,9.77041539938558,9.91435738423184
"PA2913_at",7.73933409341055,7.3108799285265,7.89504840755804,7.54701053686212,7.62542725849149,7.7061116749558,7.59497692867132,7.70041594452819,7.62542725849149
"PA2914_at",8.88038601790734,8.01590208533744,8.48787624617605,8.52374208442986,8.19492353570309,8.70459920540583,8.6654491096065,8.57167127326696,8.9218239057673
"PA2915_at",8.75611438380855,8.86934544574087,9.21724888953913,8.79744334839848,9.47378217059558,9.22660297618654,8.47300658487918,8.98253133719795,8.68688704916494
"PA2916_at",8.68145728070438,8.05852656601369,9.28011392740182,8.51954235785116,8.68145728070438,8.86377745548723,8.68145728070438,8.80236774932731,8.56544435628529
"PA2917_at",7.80457088554203,7.49618457514856,7.65311655312091,7.69159902716377,7.68788910679804,7.87741914938106,7.63382165518028,7.75067390458606,7.68788910679804
"PA2918_at",8.99065023844216,9.05044387664719,10.0276997812009,8.79709800157721,9.16024648211424,8.90752437821797,9.02375532910119,9.27059464538576,9.05044387664719
"PA2919_at",7.83815526455545,7.01858875652632,7.68412857123268,7.42184536575432,7.3693339417341,8.06543539861441,7.62834964962423,7.8520546805549,8.15736468015113
"PA2920_at",9.64766249126669,10.2032441328855,9.14766406532573,10.2927510858875,9.71568052298971,9.79768549913351,9.84081980021941,9.5995986351437,9.79092984865579
"PA2921_at",9.54973005613611,8.77955034811654,9.70520989669881,9.61942839344729,9.49089476641992,9.67773239535194,9.33749029593718,9.28983040764638,9.46678102487807
"PA2922_at",9.27855599415099,8.52944942601898,9.71320991294235,8.87778436413831,9.08947530228312,9.47025967671584,9.37883026979898,9.43949525221878,9.51934798121698
"PA2923_hisJ_at",7.65352763137712,7.24981971828172,7.65600315466922,7.24359974982174,7.42068225267467,7.65843229860761,7.72912844048388,7.76193009680243,7.73969862804733
"PA2924_hisQ_at",7.88388847386343,7.49456418591269,8.26199766753873,7.75825978382667,7.82928110821309,8.00882120393665,7.922633633476,7.92837640568817,8.10922119089628
"PA2925_hisM_at",8.00503686263386,7.77615882200392,8.32700697016702,7.90745980845123,7.86820469761496,7.94194832959202,8.16980419125719,8.01131421703146,7.84902726018863
"PA2926_hisP_at",8.91403047237851,8.19991215798121,9.44818819727699,8.32666883250448,8.41298960429405,8.63609150957403,8.80972610656548,8.63092959605903,8.63092959605903
"PA2927_at",8.34873489586347,8.01247628833732,8.54789703500918,8.13076981992051,8.06761831781054,8.12328613200849,8.14229218456552,8.14085062697716,8.16935911012804
"PA2928_at",10.3359485653409,9.47280529891796,9.09784573829486,9.57856439333272,9.27565838822553,9.47280529891796,9.52805244726729,9.08970608324265,9.40481807665607
"PA2929_at",10.1189590703927,9.84995714337866,9.4439486530932,9.45618857351249,9.14368328425521,9.14368328425521,8.77608016480509,8.4374422304735,8.54296458106148
"PA2930_at",8.42782539742014,8.80474667113813,8.82612119777288,8.61469551328885,8.6411712183197,8.30132894951644,7.90676335134946,8.1865499593156,7.85891974523927
"PA2931_at",10.4198786604682,11.6379843686929,9.54204008100653,10.6327785135739,10.2630909666465,9.94391365227052,10.0728545774614,9.58233060931241,9.55434674136026
"PA2932_morB_at",8.81911694242329,9.39471303596833,8.96319550236036,8.8444212200875,8.42260135255499,8.58321635826632,8.92911443475051,8.38354261253117,8.23125445632783
"PA2933_at",7.83499049376446,7.13656272164563,7.44990048275413,7.3593175104812,7.06070345644732,7.48415208841228,7.53569562745074,7.48415208841228,7.55515995295143
"PA2934_at",8.32789540489527,7.75259704647477,8.2223270188314,7.91341032186842,7.87286774151378,8.02791862977073,8.40516187842933,8.02791862977073,8.04674183660631
"PA2935_at",6.94398281703753,6.65297275508628,6.95389760391787,6.95389760391787,7.08215733995081,7.23102375016153,7.28038458832757,6.8889014183652,6.95389760391787
"PA2936_at",8.68446035418168,8.29640535162414,9.01292587220397,8.39837219642707,8.59930231544379,8.68446035418168,8.84187697942929,8.68446035418168,8.72306638231085
"PA2937_at",10.0552511284004,11.9320723975086,11.2329432896975,8.77151548149979,10.3636422104777,9.90009423999297,11.3999847702272,11.5516574847845,11.4220437343768
"PA2938_at",8.51351708102417,8.29968158411544,8.4101319424737,8.64720505651015,8.34316858832955,8.43820453687783,8.56656994108289,8.35539787347528,8.36305439988537
"PA2939_at",7.65888688919766,7.9366417584081,7.65888688919766,7.50159390026022,7.56893980095681,7.4645005061796,7.81237585137885,8.21772791479457,7.70765530841428
"PA2940_at",8.43820453687783,8.36953788300759,8.7237437827562,8.32991106779265,8.42069302480209,8.46376699640713,8.46175976866847,8.43820453687783,8.51701017435261
"PA2941_at",9.14510645441748,8.5090016301507,8.74834568432115,8.82777462175221,8.74583230171132,8.77965742987632,8.77965742987632,8.77965742987632,8.90214698877119
"PA2942_at",10.2348886561336,9.70967244025121,9.80088196674366,10.3958410432136,9.49617543387509,10.1619097121287,9.59057525443781,9.29968291004229,9.57741369133358
"PA2943_at",10.5290881202276,10.8865391431347,10.662944332421,9.94488196202975,10.1692354403391,10.3397780110936,9.68454800738368,9.9577957608263,9.42721059995321
"PA2944_cobN_at",9.02254247679464,9.02254247679464,9.00660289880214,9.02254247679464,8.8667749475818,9.02254247679464,9.02254247679464,9.08719771734365,8.96168066983776
"PA2945_at",9.44845710800072,8.91881641279435,9.96216312874479,9.91797036805884,9.96622358488649,10.0266802440271,9.40193250997843,9.62044933864734,9.65655110071927
"PA2946_at",10.3261489082091,10.1504670856449,10.3264319092424,11.2243527616795,10.8939678470295,10.7745036569034,9.79271835109723,10.5262941361228,10.3831637401218
"PA2947_i_at",7.16582076182252,6.90651817283489,7.06290508557339,6.94560630624447,7.08642141948092,7.20236236732242,6.99579720141122,7.02433565172876,6.94266983976649
"PA2948_cobM_at",8.13078448609079,7.99995703028207,9.05100861892272,7.99284738734761,8.2048822272501,8.33736664942181,8.04538998774561,8.48745345107521,8.1589669165267
"PA2949_at",8.32562410428747,8.17604281660985,8.65303437255608,8.30160431079183,8.45622398502112,8.33899048058772,8.32562410428747,8.32562410428747,8.32562410428747
"PA2950_at",9.40030711459784,9.32128872658337,8.88329516134365,10.1373458753708,9.47269209769085,9.71650512784129,8.98240132609086,9.1180740235785,9.10016550465843
"PA2951_etfA_at",10.042277397454,10.9659338958917,10.868987592121,11.7253089675843,11.8340099827829,11.3533231903997,9.36269558101253,10.9742852344069,10.3770667736426
"PA2952_etfB_at",11.3512461295675,11.5209532145352,10.5859687073398,12.5901563304488,12.2168694735106,12.2022408468382,10.9683903016547,11.9069901805092,11.4860399631796
"PA2953_at",9.39402157032335,9.68415764973845,9.47078958714899,10.0175302150227,9.76085610496627,9.61945958060615,9.58407205994284,9.86977232464851,9.57862763647413
"PA2954_at",8.08094205861003,8.09431821675578,8.06384886685174,8.67384173596252,8.31991646135041,8.13494692240856,8.09431821675578,7.97071185441415,7.93625684850252
"PA2955_at",7.81619286606963,8.40063170034816,8.12189958580254,8.68043187213227,8.20234580129731,8.20193110053359,7.94503307244492,7.82253136165418,8.05633900514757
"PA2956_at",8.57842303322934,8.07447129482054,8.51682215756755,9.42199680498898,8.7173091329364,9.07602869499578,8.56392978513059,8.25888738335826,8.61061299212431
"PA2957_at",10.4717319323778,10.3817116715855,10.3974080077752,11.335920078147,10.7789009240308,10.8281020238306,10.3987538678822,9.98534550791584,10.4722310614416
"PA2958_at",7.87141526093,7.77958989273329,7.84295631308648,8.13038760101352,7.92792120369524,7.92792120369524,7.95687412682043,7.90669625417582,8.02925158046332
"PA2959_at",9.34864404585456,9.67302801787897,9.82341395662203,9.7584210207939,10.3364385519313,9.79422345920699,9.00249242660037,9.42956997179628,8.9596525529067
"PA2960_pilZ_at",8.58912027173466,9.32938419176332,8.75127235125765,8.86819582404343,9.15882883844233,8.87740590861406,8.2223270188314,8.71699234487286,8.51321132644801
"PA2961_holB_at",8.60035306262193,8.49031180986999,8.56916804526425,9.1788859382664,8.60035306262193,8.67223035867142,8.60035306262193,8.42758594189014,8.60035306262193
"PA2962_tmk_at",10.062556428265,9.49328620224768,9.3329398700495,10.7755121486076,10.0315074248632,10.2956570717015,10.0837269667449,9.64547494011908,10.3002011213698
"PA2963_at",9.61075380308394,9.81142121493042,9.37437438425216,10.3593949406935,9.58833829241222,9.74694344388001,9.49482020876312,9.00709143637169,9.29940710521047
