"Locus_Tag","Gene_Name","logFC","AveExpr","P.Value","adj.P.Val","B"
"PA0697",NA,-0.212398254303505,7.92135198502623,0.380413203714839,0.696381601587823,-7.20443735893964
"PA3246","rluA",0.217735402265612,9.17642306125159,0.380726149527414,0.696738300934164,-7.20503257268399
"PA1793","ppiB",0.235351208309517,11.1341486392394,0.38145043187505,0.69741479642479,-7.2064074908725
"PA0883",NA,-0.152845012098737,7.48101241873886,0.381383853993259,0.69741479642479,-7.206281258837
"PA1460","motC",0.133918663151126,8.1098489286601,0.38128311575766,0.69741479642479,-7.20609019937561
"PA4846","aroQ1",0.2189917303944,8.94072070578587,0.38237753820408,0.698089647285683,-7.20816205964065
"PA3131",NA,0.194882463140656,8.72524036567822,0.382347679287667,0.698089647285683,-7.20810564477599
"PA3947","rocR",-0.171746486378362,8.50757991212496,0.382411142377513,0.698089647285683,-7.20822554326903
"PA0670",NA,0.0996201888043817,8.23992980923003,0.382167139610492,0.698089647285683,-7.20776440376224
"PA1605",NA,-0.0899178703951886,8.27005715141018,0.382160290728451,0.698089647285683,-7.2077514540889
"PA0097",NA,0.153967702084458,9.04838044683951,0.382675711383722,0.698230045770701,-7.20872508065496
"ig_458",NA,-0.0907331194225112,8.17123597066376,0.382724740342788,0.698230045770701,-7.20881759941973
"PA3803","gcpE",0.128619954219536,9.93359002415339,0.383448649151101,0.699118365263132,-7.2101816819669
"PA0098",NA,0.093139396426186,7.97243941137072,0.383402678044145,0.699118365263132,-7.21009516574039
"PA2773",NA,0.192459717498572,8.95871468710166,0.383761603462304,0.69925678209623,-7.21077026217926
"PA1692",NA,0.181148658629041,9.55024035470761,0.383660032219714,0.69925678209623,-7.21057930942794
"PA4211","phzB1",-0.560139189216812,8.62180250051373,0.384479389110918,0.70021092147711,-7.21211765171189
"PA3989","holA",-0.100964984340578,8.05831055721008,0.384522607726413,0.70021092147711,-7.21219866555797
"PA5495","thrB",0.184596639342058,9.18048483747772,0.384834299096555,0.700417347284507,-7.21278255269461
"PA0147",NA,-0.0939855959177933,8.08779672576019,0.384873396592605,0.700417347284507,-7.21285574612554
"PA2187",NA,-0.229667088597738,7.99486232951382,0.386537853922435,0.702859403768716,-7.2159619740301
"PA2336",NA,-0.173761271420049,7.84810651662312,0.386691800785297,0.702859403768716,-7.21624831064232
"PA4858",NA,-0.106173924266785,7.45768957937174,0.386594675016387,0.702859403768716,-7.21606767846931
"PA2838",NA,0.105481428572358,7.76549861455476,0.386369214071125,0.702859403768716,-7.21564812266908
"PA0818",NA,-0.152532350676907,7.83054384982476,0.38744969005856,0.703803316300955,-7.21765560082511
"PA3114","truA",0.125754392375649,8.65001751800613,0.387348533441231,0.703803316300955,-7.21746799439881
"PA0068",NA,-0.245050057363869,9.65012241804844,0.387988939030919,0.70434915085613,-7.21865452327997
"PA1444","fliN",0.118067158934877,7.36127475763879,0.387932000941558,0.70434915085613,-7.21854914272323
"PA1743",NA,-0.245717110603461,7.5824741096011,0.389058704233212,0.704989666761656,-7.22063034649356
"PA4841",NA,0.186441228273551,8.43076780473186,0.388465363654474,0.704989666761656,-7.21953542310917
"PA5483","algB",0.182380748471775,9.20114101102075,0.388866941507046,0.704989666761656,-7.22027673706956
"PA1254","lhpC",-0.152225112155348,8.02769026555709,0.388908454309231,0.704989666761656,-7.22035330754974
"PA5239","rho",0.152150825927508,9.55625198071183,0.388626798958961,0.704989666761656,-7.21983356450777
"PA3268",NA,0.135048414694886,8.60067817878773,0.388971804510137,0.704989666761656,-7.22047013469854
"PA3479","rhlA",-0.14581991686962,7.66483110286968,0.389327410372057,0.705108386725383,-7.22112542089801
"ig_432",NA,-0.0921630724007496,6.92808663572007,0.389363241347678,0.705108386725383,-7.22119140039355
"PA0817",NA,0.106314537705955,7.88937648788174,0.389529577171379,0.705193159039932,-7.2214975792507
"PA4065",NA,-0.0917315218618544,8.27081461417812,0.390003337940053,0.705834261916046,-7.22236862118561
"PA2166",NA,-0.166179117100355,7.83167736572489,0.390275711422044,0.706091833372874,-7.22286871455479
"PA3954","sfnG",0.156777278640174,8.4704054423514,0.390401531144967,0.706091833372874,-7.22309955838763
"PA4153",NA,-0.147019721254697,8.06392004601571,0.390544682589045,0.706091833372874,-7.2233620717444
"PA5407",NA,0.106584281134919,7.54927119235579,0.390624363411705,0.706091833372874,-7.22350813208556
"PA0591",NA,0.171138960911678,9.60154686252572,0.390876021374806,0.706255053950339,-7.22396915849746
"Pae_M2",NA,0.127912340772974,6.55957530227711,0.390954068847764,0.706255053950339,-7.22411205181457
"PA1227",NA,-0.107419284527802,7.84326167465245,0.391139950613399,0.706354199853823,-7.22445220938943
"PA2590",NA,-0.0964277281298154,7.70828847777189,0.391248394088524,0.706354199853823,-7.22465055059079
"PA0418",NA,0.0779273776805045,7.59882798008895,0.391745848528388,0.707035945646219,-7.22555937850262
"PA4581","rtcR",-0.185945619921899,7.85982548525401,0.391980721690924,0.707175118599444,-7.22598790753855
"PA2208",NA,-0.131840345907909,7.26410961997421,0.392062680159115,0.707175118599444,-7.22613735522987
"PA2505","opdT",-0.37966686764285,8.54055903058092,0.393076971337469,0.707698158540751,-7.22798317226482
"PA1463",NA,0.342287988966529,9.60330149261043,0.393701216868469,0.707698158540751,-7.22911578747127
"PA1080","flgE",-0.308872505891335,9.0076206299096,0.393952488130578,0.707698158540751,-7.22957096013977
"PA3621","fdxA",0.300720147664546,8.55758502617187,0.393192003645341,0.707698158540751,-7.22819207790644
"PA1244","qslA",-0.267505954756746,9.67846430086798,0.393908465023605,0.707698158540751,-7.22949124332815
"PA1675",NA,0.232754696651668,8.97159883085486,0.393460885829709,0.707698158540751,-7.22868004231879
"PA5191",NA,-0.221767750354108,8.44673355712007,0.393409947508346,0.707698158540751,-7.22858763676996
"PA2729",NA,-0.216796553216124,8.50944903606175,0.394127747999724,0.707698158540751,-7.2298881929582
"PA2606",NA,0.172973431207126,8.72094912445628,0.393278712796681,0.707698158540751,-7.22834948901986
"PA5029",NA,-0.162509846523231,7.75271459190494,0.392777869511276,0.707698158540751,-7.22743957447354
"PA3111","folC",0.149258892168957,9.92749252913286,0.393351955887677,0.707698158540751,-7.22848241515312
"PA4424",NA,0.128130481548549,9.46681946291562,0.393934402494108,0.707698158540751,-7.22953821231258
"PA3274",NA,0.126252577665895,8.42683749577072,0.393452096571314,0.707698158540751,-7.22866409923747
"PA2492","mexT",0.100186541863392,7.81945960594158,0.393494153973421,0.707698158540751,-7.22874038370448
"PA0378",NA,0.0898020076443284,8.43896637140977,0.394151889655069,0.707698158540751,-7.2299318751891
"PA4354",NA,0.355379421028879,8.26903552745159,0.398337858148039,0.707786692469402,-7.2374482907982
"PA3978",NA,0.29137412823774,10.3697836374819,0.399546978346905,0.707786692469402,-7.23959822862404
"PA3040",NA,-0.286201520865543,11.8654372540149,0.39939086613256,0.707786692469402,-7.23932117473839
"PA2460",NA,-0.229584937783216,7.95579286515916,0.395541062978819,0.707786692469402,-7.23243900332144
"PA0119",NA,0.226757474711183,8.46181581669258,0.399389349637905,0.707786692469402,-7.23931848263184
"PA2426","pvdS",0.223400386122258,8.51350694848227,0.399986412863564,0.707786692469402,-7.24037725680023
"PA2706",NA,0.206672350001668,8.84425689338207,0.39717242799931,0.707786692469402,-7.235367094613
