"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PA3123_at",-0.310997288177267,9.52256453324812,-2.59164932437385,0.0301202097777246,0.29377240726833,-4.89441400546224
"PA1667_at",-0.460703596596357,7.93832137089899,-2.59156869110131,0.0301241197283626,0.29377240726833,-4.89454462539913
"PA0777_at",-0.399202264696743,9.31549969332475,-2.58880702191698,0.0302583444994781,0.294140368605413,-4.89901802669429
"PA4278_at",-0.456029260319333,7.94350434882949,-2.588741015888,0.030261559956523,0.294140368605413,-4.89912493732275
"PA1061_at",-0.264157989803213,8.88366127636827,-2.58283669991952,0.0305505868056399,0.296461286436308,-4.90868685858085
"PA0656_at",-0.496987971512544,9.42747149226537,-2.58002127116103,0.0306893869497262,0.296911815079772,-4.91324543318473
"PA5496_at",-0.326766823602624,8.06987191909747,-2.5794249051147,0.0307188692997599,0.296911815079772,-4.91421095351856
"PA0110_at",-0.439385010304846,9.04977452631244,-2.57883649664684,0.0307479862735153,0.296911815079772,-4.91516356292908
"PA4128_at",-0.25987867349343,8.08851997297837,-2.57650899188036,0.0308634344747043,0.297321003893617,-4.91893142929719
"PA4210_s_at",-0.395191476993826,7.34655308853254,-2.57595157104055,0.0308911483706419,0.297321003893617,-4.91983374243463
"PA5350_r_at",-0.521402397813675,10.0193278432545,-2.5703723878222,0.031169921976303,0.299421023790684,-4.9288635498004
"ig_64729_65339_at",-0.276407667464088,7.69061642334708,-2.56955781109639,0.0312108355307239,0.299421023790684,-4.93018171645369
"PA2327_at",-0.535249121737436,9.03377048430874,-2.56822783073565,0.0312777526085667,0.299484501283209,-4.93233380444968
"PA0928_at",-0.475597117353473,8.62366037499905,-2.56741001255649,0.0313189724223288,0.299484501283209,-4.9336570727752
"PA5011_waaC_at",0.319408925031119,9.01675253500454,2.56606894399434,0.0313866838145373,0.299646334151731,-4.93582686567628
"PA2532_tpx_at",-0.271085727618193,8.69313702238076,-2.56411292633994,0.0314857091751578,0.300106113301181,-4.93899135383126
"PA5298_at",0.662883940870332,8.34130121129746,2.56300938312988,0.0315417161134718,0.300155040434651,-4.94077654989032
"PA0997_at",-0.654779115284647,8.11439872937294,-2.5589778576353,0.031747178944432,0.300804695699074,-4.94729746069257
"PA1794_glnS_at",0.656307241358181,8.4190529013639,2.55872273497152,0.0317602263293418,0.300804695699074,-4.94771007037317
"PA0815_at",0.412757714685625,9.50804070244491,2.55866975453848,0.0317629365119531,0.300804695699074,-4.94779575489456
"PA0674_at",-0.431827545076032,8.05864350999961,-2.55671302561137,0.0318631952839476,0.301270596434761,-4.95096017871908
"PA4556_pilE_at",-1.13477250511583,8.7710114153704,-2.55481941870157,0.0319605235073972,0.30170734190983,-4.95402221100866
"ig_5130767_5131427_at",1.1736823329849,7.78188131023732,2.55032067748294,0.0321929543553907,0.303416023477325,-4.96129560583365
"PA1407_at",-0.445787813630822,8.72370364462226,-2.54772449914937,0.0323278620868809,0.304201573066344,-4.96549220973543
"PA2323_at",-0.377396666326441,7.9483374525425,-2.54645985736168,0.0323937840181918,0.304336505903394,-4.96753623182453
"PA4602_glyA3_at",0.69869177805354,9.2484598534176,2.54431364662106,0.0325059694714205,0.304904960065789,-4.97100479854652
"PA4742_truB_at",0.401005341359662,9.28757060635693,2.54137594839018,0.0326601616725715,0.305865006139956,-4.97575185390973
"PA0808_at",1.24643991734268,8.31498131362877,2.5400568020424,0.0327296396566549,0.305906454697148,-4.97788322480321
"PA5453_gmd_at",-0.255665639116824,9.18634485479091,-2.53932428728693,0.0327682846387454,0.305906454697148,-4.97906669598858
"PA5478_at",-0.218672352160928,8.63178095111242,-2.53695464568061,0.0328936137838913,0.306591344905148,-4.98289482351303
"PA1586_sucB_at",-0.668958304701128,10.1057874712853,-2.53336286163937,0.0330845019668492,0.307872721628727,-4.98869633586729
"PA3636_kdsA_at",0.604531632970621,7.74459993961498,2.5311291079058,0.0332037783996085,0.307872721628727,-4.99230373852913
"PA0452_at",0.232901263174876,7.58571252076086,2.53026636639221,0.0332499622177991,0.307872721628727,-4.99369690067099
"PA4506_at",-0.468038477772234,8.36630180760334,-2.52975049619897,0.0332776083766499,0.307872721628727,-4.99452989925053
"PA4376_pncB2_at",-0.352591953793876,8.47024735341206,-2.52793739075069,0.0333749586732091,0.307872721628727,-4.99745740551779
"PA3243_minC_at",0.328386030915894,8.72188546754483,2.52776068937126,0.033384461532548,0.307872721628727,-4.99774269766822
"PA1389_at",-0.328813682555096,7.59081974988444,-2.52715933563026,0.0334168222552052,0.307872721628727,-4.99871358792408
"PA3279_oprP_at",-0.440527116779076,8.02212682433855,-2.52606340362246,0.0334758789506236,0.307872721628727,-5.00048289172544
"PA1812_mltD_at",-0.698140298144351,10.1248319315135,-2.52522279816751,0.033521247946698,0.307872721628727,-5.00183991284999
"PA3337_rfaD_at",-0.499660406440777,9.14644761793732,-2.52419777230173,0.0335766541350953,0.307872721628727,-5.00349456099315
"PA4220_i_at",-1.59454060109547,8.75030862846221,-2.5234346662331,0.0336179624519908,0.307872721628727,-5.0047263408137
"PA0563_at",0.489989612680182,9.93583333932856,2.52242780604265,0.0336725438332621,0.307872721628727,-5.00635149608318
"PA2286_at",0.336891792981001,8.88999293209169,2.52144330612176,0.0337259992390066,0.307872721628727,-5.0079404672085
"PA0474_at",-0.327834110019911,7.45195920506205,-2.52078785205776,0.0337616357447095,0.307872721628727,-5.00899831121723
"PA4990_at",-0.344296264466097,7.51348769308014,-2.51655235941277,0.0339928305335674,0.309134914999242,-5.0158330269016
"PA0758_at",1.30330275766884,9.27214511958471,2.51633312580254,0.0340048406499166,0.309134914999242,-5.01618675219636
"PA3410_at",0.298982560648652,9.86932186114145,2.51272289113158,0.0342032320354698,0.310460106168111,-5.02201106313714
"PA0966_ruvA_at",0.371994290755939,9.6313743708021,2.5106050965901,0.034320150980422,0.311042842986928,-5.02542706358
"PA2759_at",-0.375793176221983,7.67209244095811,-2.50838284032432,0.0344432688306869,0.311116251711354,-5.02901108782047
"Pae_tRNA_Lys_f_at",0.370297275009229,6.72655447188333,2.50804249334884,0.0344621639387232,0.311116251711354,-5.02955995177176
"PA2616_trxB1_at",0.852826903536782,7.95548500346507,2.50760539782672,0.0344864455286823,0.311116251711354,-5.03026482144944
"PA2225_at",-0.390026440521576,7.48018036975748,-2.50658576678039,0.0345431550373195,0.311152083542267,-5.03190902700272
"PA4944_at",0.86676325030062,11.1842407756505,2.5038981455892,0.0346930835198229,0.312026208486212,-5.03624245431931
"PA5095_at",-0.438326527885954,8.44538192951837,-2.50288210078943,0.0347499334878493,0.312061807577338,-5.03788050198487
"PA5448_wbpY_at",-0.396835645054243,8.13188588314956,-2.50060808414621,0.0348775089870495,0.312140014907983,-5.04154625192663
"PA5083_at",-0.294002539187699,7.55158112770417,-2.49991604767347,0.0349164264511817,0.312140014907983,-5.04266172200616
"PA0417_at",-0.41787560198595,8.33192042005625,-2.4998994993286,0.0349173575998761,0.312140014907983,-5.04268839512869
"PA3210_trkH_at",0.518804407929021,8.06227235204284,2.49730674551321,0.0350635560410585,0.312616796955386,-5.0468671312759
"PA2932_morB_at",0.544371325714154,8.73013065725226,2.49682755319584,0.0350906436158771,0.312616796955386,-5.04763936976234
"PA4896_at",-0.240584703926009,8.93594882415295,-2.49613815913285,0.0351296502341391,0.312616796955386,-5.04875031607506
"PA1808_at",-0.440893937478006,7.84914660971839,-2.4947400808288,0.0352088886022324,0.312631883561134,-5.05100314526945
"PA0253_at",-0.321162176516305,9.598587777515,-2.49341501442115,0.0352841544671988,0.312631883561134,-5.05313813980448
"PA0481_at",-0.504196348999423,8.73928181046673,-2.49205023845108,0.0353618446960918,0.312631883561134,-5.05533692679969
"ig_326671_327284_at",-0.252533702014516,7.06870541338791,-2.49186718729834,0.0353722779780828,0.312631883561134,-5.05563182540586
"PA0077_at",0.318597153580461,9.03459051578182,2.49025840314975,0.0354641060676234,0.312631883561134,-5.05822345552738
"PA5091_hutG_at",-0.391562872264753,8.32984272978539,-2.48977928912291,0.0354914997009175,0.312631883561134,-5.05899522024244
"PA2774_at",0.743503339350509,8.9828462202633,2.48869502057184,0.0355535718165072,0.312631883561134,-5.06074168955382
"PA2692_at",0.351796256445532,9.92076825472459,2.48865221214078,0.0355560247435678,0.312631883561134,-5.06081064007769
"PA4910_at",-0.266540836096773,8.26761070745711,-2.48774162586511,0.0356082416530648,0.312631883561134,-5.06227725444845
"PA2231_at",0.265927256594694,8.69532421871387,2.48505467474706,0.0357627717196215,0.313206698957019,-5.06660442263472
"PA3652_uppS_at",0.365956003875995,8.54176838496877,2.48366278708416,0.0358430852684878,0.313206698957019,-5.06884567260366
"PA2301_at",-0.226127334876148,8.60895658301342,-2.48353177188678,0.0358506543067118,0.313206698957019,-5.06905662578698
"PA2684_at",0.29610689186994,9.00747302949033,2.48131244829939,0.0359791133539681,0.313206698957019,-5.07262977723662
"PA0783_putP_at",0.397063277545056,8.88159028811885,2.48129770497499,0.0359799682695327,0.313206698957019,-5.07265351250767
"PA3676_at",-0.357569806721145,9.10305328597467,-2.48108632983092,0.0359922274394676,0.313206698957019,-5.07299380270793
"PA5429_aspA_at",0.661495382616113,9.84567934878744,2.47850736999373,0.0361421376086596,0.313633995179125,-5.07714525369048
"PA1342_at",-0.858637352050549,11.1856176584521,-2.47841279600984,0.0361476469020008,0.313633995179125,-5.07729747954018
"PA5442_at",-0.38650910160449,8.69507013734224,-2.47573992353846,0.0363037004442735,0.314366162453049,-5.08159932489475
"PA3328_at",-0.39653551113582,8.24506984448966,-2.47489551171273,0.036353140982192,0.314366162453049,-5.08295820030469
"PA1792_at",0.259536319787085,9.13953362078726,2.47343508498858,0.0364388086841538,0.314366162453049,-5.08530821936092
"PA1661_at",-0.330651891524877,7.91211098999782,-2.47332691540465,0.0364451618843873,0.314366162453049,-5.08548226925818
"PA5435_at",-0.40998769578367,8.0636553476271,-2.47240917891338,0.036499108624865,0.314371884506136,-5.08695889874078
"PA1860_at",-0.46107493334687,8.65239117961049,-2.47101557225936,0.0365811811915168,0.31461948838185,-5.08920102312273
"PA0352_at",0.350186576036951,7.51024647834005,2.46897321199372,0.0367017944548693,0.315197361402808,-5.09248651978421
"PA2730_at",-0.531085885740072,8.20285740721056,-2.46796158910835,0.0367616841314121,0.315252814499028,-5.09411372367714
"PA4934_rpsR_at",0.399552138395945,11.6976681033657,2.46318642538538,0.0370457055855981,0.31722737729322,-5.1017930841303
"PA4242_rpmJ_at",1.44251532860267,10.6778505744367,2.46178968208947,0.0371291969698508,0.31748153930742,-5.10403882928156
"PA3964_at",-0.223352577946637,7.66870236054709,-2.46074141998527,0.0371919813638602,0.317558162151628,-5.10572412731229
"PA4467_at",-0.294421179700922,7.44575493069923,-2.45851288168889,0.0373258103709102,0.31774353683326,-5.10930655199153
"PA4176_ppiC2_at",-0.45483523404334,8.76837320053472,-2.45848821238171,0.0373272945158215,0.31774353683326,-5.10934620530934
"PA1314_at",-0.315928357621271,8.56491745516447,-2.45769151779692,0.0373752567054715,0.31774353683326,-5.1106267710339
"PA5051_argS_at",0.348253401216034,8.16909861414108,2.45671165925879,0.037434330231598,0.317787839376156,-5.11220164628258
"PA3775_at",-0.377565015406026,7.62750130532089,-2.45420888920601,0.0375856412732627,0.317792462603572,-5.1162237210328
"PA2317_at",-0.317140669620593,7.77235688052299,-2.45403336287343,0.0375962760833221,0.317792462603572,-5.11650577364026
"PA4941_hflC_at",0.525269967323631,10.5031802874027,2.45403025814817,0.0375964642198802,0.317792462603572,-5.11651076257992
"PA5288_glnK_at",-0.560186050727589,10.9825085081542,-2.45282545157508,0.0376695428585901,0.317954653598972,-5.11844666600764
"PA4949_at",0.302358357907071,7.73013211539115,2.45150471344074,0.0377498167451155,0.318177026851687,-5.12056865857814
"PA2994_nqrF_at",0.321901498121759,8.2002084883147,2.44996493472727,0.0378436199245781,0.31851263559916,-5.12304232350267
"PA2830_htpX_at",1.16037509287427,9.58556577375782,2.44625949445741,0.0380703118144033,0.319964159123902,-5.12899401143862
"PA0770_rnc_at",0.361285250832365,9.69957275519706,2.44484973913277,0.0381569142142386,0.320235837644392,-5.13125794363946
"PA4747_secG_at",0.613954735941892,7.68294011196486,2.44290854601472,0.0382764857485875,0.320560579494857,-5.13437493247229
"PA5507_at",-0.327233009584136,8.11951483176011,-2.44245830599696,0.0383042726345549,0.320560579494857,-5.13509782298304
"PA2591_at",-0.316074478549101,7.25033580856959,-2.43421490848549,0.0388165990929479,0.324388009416987,-5.14832889343859
"PA4180_at",-0.345133716574193,8.35528873481655,-2.42888975361606,0.0391511917194749,0.326518542522286,-5.15687169405527
"PA4943_at",0.743782043281854,10.9855703733454,2.42839815267386,0.0391822251026744,0.326518542522286,-5.15766016366928
"PA3927_at",-0.346616077250708,8.25775316267666,-2.42737443706839,0.0392469282580012,0.326596441075045,-5.15930198722598
"PA1705_pcrG_i_at",0.373111962431157,8.63656814219953,2.42494537096348,0.0394008827975713,0.327415786627705,-5.16319718144444
"PA0574_at",-0.366048953913861,8.65851910633823,-2.42357268509862,0.0394881503396708,0.327555758909568,-5.16539806724227
"PA3558_at",-0.556256792055162,8.50842470470302,-2.42293489915285,0.0395287627701038,0.327555758909568,-5.1664205773674
"PA0836_at",-0.585814839047096,10.4840403408495,-2.42022980633905,0.0397014795342216,0.327967387009512,-5.170756870453
"PA3575_at",0.265193420468096,8.89614004643614,2.41997993573785,0.0397174714125351,0.327967387009512,-5.17115736976505
"PA0936_at",0.295553230316983,7.68727905680869,2.41895446377637,0.039783169640001,0.327967387009512,-5.17280094208388
"PA3672_at",-0.404581971245307,8.24725751253195,-2.41857300816456,0.0398076357696527,0.327967387009512,-5.17341228543166
"PA1149_at",-0.510340212907748,8.59125792130256,-2.41763766669257,0.0398676910809908,0.327967387009512,-5.17491124186875
"PA0692_at",-0.477122889616925,7.88712901997552,-2.41151850966958,0.040262819313532,0.327967387009512,-5.18471493862243
"PA5222_at",-0.28446488430129,8.83503374558982,-2.41060803059531,0.0403219440252227,0.327967387009512,-5.18617324005412
"PA3106_at",0.532711317250923,9.80818810256447,2.40936755038557,0.0404026377487846,0.327967387009512,-5.18815992917243
"PA3923_at",-0.803709291334073,8.59265887930523,-2.40812615737728,0.0404835520814391,0.327967387009512,-5.1901478828179
"PA3559_at",-0.599270515749586,7.67618859889098,-2.40752459790672,0.0405228199984694,0.327967387009512,-5.19111114260215
"PA1038_at",-0.270542643378554,7.62019800143516,-2.40749384976745,0.0405248281606457,0.327967387009512,-5.19116037745796
"PA5148_at",-0.459829265278408,10.4144053391094,-2.40684582153198,0.0405671740018337,0.327967387009512,-5.1921979916593
"PA4274_rplK_at",0.512584993164387,12.7436190921169,2.40680619893813,0.0405697645977892,0.327967387009512,-5.19226143307499
"PA5414_at",-0.476702756814994,9.37364598117465,-2.40590795719165,0.0406285375246927,0.327967387009512,-5.19369959169923
"PA0306_at",-0.254556776897638,8.03520615236806,-2.40510839579451,0.0406809251015392,0.327967387009512,-5.19497966731849
"PA4222_at",-0.480490393957223,7.87859213420437,-2.40453611838603,0.0407184622888759,0.327967387009512,-5.19589581677566
"PA1604_at",-0.235476698407076,9.9187957085424,-2.4038042744436,0.0407665161858052,0.327967387009512,-5.19706735180096
"PA5058_phaC2_at",-0.227090938712998,7.53555611943157,-2.40266405699655,0.0408414971372224,0.327967387009512,-5.19889247208331
"PA4866_at",-0.391520130997507,8.04533783570104,-2.40108059758979,0.0409458538436384,0.327967387009512,-5.20142679888152
"PA4248_rplF_at",0.749388149123581,11.8218696265661,2.40037519702926,0.0409924282674422,0.327967387009512,-5.20255568705331
"PA3546_algX_at",-0.317088980589887,8.86437681254003,-2.39927441727052,0.0410652133025037,0.327967387009512,-5.20431719035746
"PA0094_at",0.653469725472135,8.45309190485043,2.39873983547469,0.0411006070140093,0.327967387009512,-5.20517258805462
"PA0582_folB_at",0.37853105245421,7.84837650203447,2.39832609125907,0.0411280211508176,0.327967387009512,-5.2058346047377
"PA1533_at",0.394647313911531,9.85245541126557,2.39817422126813,0.0411380884236488,0.327967387009512,-5.20607760059503
"PA1439_at",0.44343637103557,8.43745417043902,2.3969684755993,0.0412181029880773,0.327967387009512,-5.20800671660279
"PA4003_pbpA_at",0.268379417841263,8.44543814915311,2.39613964818344,0.0412731947692485,0.327967387009512,-5.20933267624993
"PA5491_at",1.05873234172494,9.02906687852769,2.39577640053692,0.0412973627913174,0.327967387009512,-5.20991377189257
"PA0923_dinP_at",0.789968246277798,9.63425571353222,2.39344869002087,0.0414525677639972,0.327967387009512,-5.2136370489649
"PA5444_at",-0.257734337443708,7.62158947657817,-2.39341810373715,0.0414546110313953,0.327967387009512,-5.21368596830256
"PA3121_leuC_at",0.558764938094781,8.22182077465917,2.39309479279761,0.0414762154335816,0.327967387009512,-5.21420306035022
"PA5154_at",-0.311864240731479,7.5410621293511,-2.39221717197291,0.0415349166895304,0.327967387009512,-5.2156066257436
"PA0915_at",-0.291617337412575,8.57003927472619,-2.39193801309519,0.0415536060769723,0.327967387009512,-5.21605305867326
"PA0707_toxR_at",-0.439692258931228,9.22873652757169,-2.39157858561229,0.041577681696418,0.327967387009512,-5.21662784241812
"PA4464_ptsN_at",-0.533879237788394,11.1519616254465,-2.39113025401763,0.0416077318746186,0.327967387009512,-5.21734477427508
"PA5540_at",-0.480544893696368,7.89221531463094,-2.39101854109563,0.041615222986559,0.327967387009512,-5.21752341142089
"PA4523_at",-0.937778023255133,10.3830812932789,-2.39086723382564,0.0416253713107629,0.327967387009512,-5.2177653601662
"PA4912_at",-0.190127247155681,7.26884829799256,-2.39051923599504,0.0416487212138291,0.327967387009512,-5.21832181642993
"PA2670_at",-0.44089218226261,7.78603697200089,-2.38860720591201,0.0417772472093409,0.327967387009512,-5.2213789051335
"ig_2923366_2922568_at",0.348207604659947,7.11881151980576,2.38709767742101,0.0418789960989366,0.327967387009512,-5.22379209836586
"PA2988_at",0.59156534824468,9.00004500862624,2.38677837849929,0.041900549850093,0.327967387009512,-5.22430250311875
"PA0457_at",-0.260567631469497,8.51425332592396,-2.38662783563523,0.0419107158303802,0.327967387009512,-5.22454314366526
"PA4263_rplC_at",0.696132052110155,11.7991316955189,2.38600030446011,0.0419531187210153,0.327967387009512,-5.22554620996138
"PA0522_r_at",-0.428511597479908,10.7918331087657,-2.38576975349962,0.0419687079986748,0.327967387009512,-5.22591471674378
"PA3367_at",-0.360532843638016,7.28885995742249,-2.38418134925859,0.0420762687436504,0.328372996808912,-5.22845338566751
"PA2425_at",-0.28687479064194,7.68836493804416,-2.38112776085082,0.0422838175716895,0.329556834442494,-5.23333282188891
"PA2826_at",0.895133469970279,10.3321480241338,2.37859729968856,0.0424565817622212,0.330466797357659,-5.23737536738213
"PA2959_at",0.4844570230174,9.56954266706568,2.37518802675535,0.0426904567512721,0.331849400306331,-5.2428204652302
"PA4612_at",-0.390185569649479,7.1893077033709,-2.37391584243885,0.0427780561097826,0.332092804010154,-5.24485191322408
"PA0185_at",-0.351761889669486,8.42677662582696,-2.37240632222921,0.0428822297463431,0.332464067678613,-5.24726205122361
"PA3664_at",0.719183962023234,9.86716481406982,2.37022890647522,0.04303294012321,0.332591425864082,-5.25073800685269
"PA4578_at",-0.710363866762055,11.0247862930906,-2.37016608807759,0.0430372959217231,0.332591425864082,-5.25083827823158
"PA3948_at",0.279575673508557,7.60991094811557,2.3697267586177,0.043067771077993,0.332591425864082,-5.25153952498157
"PA1877_at",-0.223506465035624,7.89877333374626,-2.36801737525489,0.0431865508860894,0.332746590446107,-5.25426774169926
"PA5514_at",-0.260780657922467,8.31595788975244,-2.36781465280994,0.0432006590307996,0.332746590446107,-5.25459126424286
"PA0796_prpB_at",0.34973385031731,8.09785652916086,2.36672121349717,0.0432768342286547,0.332898724835806,-5.25633617200425
"PA3820_secF_at",-0.27282040621737,8.55019687333039,-2.36589715442069,0.0433343310797912,0.332906970534854,-5.25765109162488
"PA1766_at",0.342913198601854,7.97691133619593,2.36332267337867,0.0435144492006759,0.333242490811728,-5.26175847148697
"PA3139_at",0.282781043130013,10.4343490907341,2.36226435964888,0.0435887074810638,0.333242490811728,-5.26344665299886
"PA3334_at",-0.48535700259226,7.70240358145449,-2.36217138000057,0.0435952375614449,0.333242490811728,-5.26359496292308
"PA4446_algW_at",0.529830014344989,8.05853994640154,2.36204759434244,0.043603932696043,0.333242490811728,-5.26379240896087
"PA2765_at",0.416585806040999,9.04684911391387,2.3591858498,0.0438054326441686,0.334349356533758,-5.26835646201476
"ig_5086695_5087407_at",-0.294219027927824,7.42398357230548,-2.3567363228189,0.0439786422604697,0.33523771232141,-5.27226215354505
"PA5372_betA_at",-0.312429291541696,8.2351147729115,-2.3544944320353,0.0441377657103323,0.336016538956078,-5.27583601460881
"PA2993_at",0.274097880265685,9.76180592898858,2.35321077031355,0.0442291338700616,0.336278208548149,-5.27788200678978
"PA0826_at",-0.414114705037925,7.51285955384281,-2.3502707420985,0.0444391066724191,0.337439806135486,-5.28256712762738
"PA2825_at",0.625364569506118,8.7940657691097,2.34717239998412,0.0446614569512448,0.338000181103443,-5.28750315753694
"PA4768_smpB_at",0.56708919154164,7.43908240901209,2.34691974440618,0.0446796372118588,0.338000181103443,-5.28790560564601
"PA0486_at",-0.282637911019128,8.30089945918364,-2.34684843534371,0.0446847697052009,0.338000181103443,-5.28801919017801
"PA4167_at",-0.312526330417076,7.78547767484066,-2.34536940006876,0.0447913557721864,0.338372598022919,-5.2903748994219
"PA1891_at",-0.278404248696415,7.79807419259016,-2.34371044040856,0.0449112082089932,0.33884415400647,-5.29301679376913
"PA0947_at",0.548731929538707,8.99539014878829,2.34063495097349,0.0451342408703317,0.340004335823905,-5.29791342668536
"PA4427_sspB_at",-0.248137274102058,7.77789972328176,-2.33950479736423,0.0452164746838885,0.340004335823905,-5.29971244193736
"PA4262_rplD_at",0.83045279771919,11.4407900559529,2.33921116033404,0.0452378650206382,0.340004335823905,-5.30017983148786
"PA0107_at",-0.774263169295724,9.39829493283343,-2.33731856837001,0.0453759741072922,0.340272483502139,-5.30319200669008
"PA4624_at",-0.337743654358599,7.38609170600691,-2.33641940059122,0.0454417359699001,0.340272483502139,-5.30462289736129
"ig_5087407_5086695_at",0.215587044391846,7.99271693563059,2.33582537122568,0.0454852329470798,0.340272483502139,-5.30556813887508
"PA2352_at",-0.374212250860491,7.80933694350922,-2.33556603390776,0.0455042355056251,0.340272483502139,-5.30598078924292
"PA3761_at",-0.258133894245619,7.45223978205974,-2.3334724672147,0.0456579270180795,0.340752538034906,-5.30931164056357
"PA1693_pscR_at",0.203676813348775,7.64306614180518,2.33136411692204,0.0458132238418179,0.340752538034906,-5.31266533752628
"PA1761_at",-0.599625683160616,9.52256886294014,-2.3313277066425,0.045815910343119,0.340752538034906,-5.31272324842555
"PA1088_at",-0.295551533408892,8.2727502700026,-2.33106303392106,0.0458354436865112,0.340752538034906,-5.31314420683026
"PA0136_at",-0.414222639534746,9.3131857063681,-2.33076829119933,0.0458572059660535,0.340752538034906,-5.31361297853806
"PA4461_at",0.593433724052897,8.67584984631976,2.32846406919887,0.0460276911202476,0.340964592890512,-5.31727725432878
"PA2812_at",0.347250270540105,8.76175109351964,2.32845157499176,0.046028617253611,0.340964592890512,-5.3172971209442
"PA1355_at",-0.546551254047017,7.61564085350385,-2.32804027284854,0.0460591153447013,0.340964592890512,-5.31795110511917
"PA5102_at",-0.222636119648771,7.38644049171559,-2.32610577351128,0.0462028274013463,0.34098576284733,-5.32102667362578
"PA0161_at",-0.502093509430545,7.6565303819511,-2.32490194576722,0.0462924827282292,0.34098576284733,-5.32294028982398
"PA2297_at",-0.328878746554906,9.08211520323837,-2.32456181851629,0.0463178449877217,0.34098576284733,-5.32348091865533
"PA4275_nusG_at",0.469776867825029,9.54427188315118,2.32427902262042,0.0463389427007273,0.34098576284733,-5.32393040619628
"PA0373_ftsY_at",0.503073888400005,9.28271631009436,2.32411818517266,0.0463509460683998,0.34098576284733,-5.32418604237079
"PA2029_i_at",0.404287669950441,7.31111626002265,2.32260597524812,0.0464639536493174,0.341185404275822,-5.3265893626367
"PA0251_at",-0.470472359007138,7.99904421199101,-2.32070045282345,0.0466067421389272,0.341185404275822,-5.32961725732896
"PA2697_at",-0.54985707653078,7.99820549567853,-2.32047831529993,0.0466234160556534,0.341185404275822,-5.32997019916924
"PA0496_at",-0.354309356649519,7.57324875558454,-2.32011785368507,0.0466504853195675,0.341185404275822,-5.33054289993923
"PA3527_pyrC_at",0.340508224675768,7.71502496433882,2.31866573827943,0.0467596912394625,0.341185404275822,-5.33284981178722
"ig_2902217_2901558_at",-0.236632405993946,7.17182423043046,-2.31793718113244,0.0468145774831001,0.341185404275822,-5.33400711358921
"PA1906_at",-0.196742863611772,7.76235433047968,-2.31740247089577,0.0468549007448117,0.341185404275822,-5.33485643936469
"PA5194_at",-0.363658253303649,8.50738626773347,-2.31689242254943,0.0468933962586882,0.341185404275822,-5.33566655054254
"PA2230_at",-0.28744523511951,8.38300162870962,-2.31656226689455,0.046918331198115,0.341185404275822,-5.33619091577397
"PA4960_at",0.406209629508284,8.45394792452309,2.31605901942722,0.0469563641138928,0.341185404275822,-5.33699015858937
"PA4649_at",-0.297471897447427,7.99840110245513,-2.31368613153904,0.0471361066272887,0.342070146495699,-5.34075816889694
"PA1813_at",-0.366275317382378,9.00358233950216,-2.31142798513917,0.0473077899090285,0.342894300323425,-5.34434314524138
"PA5030_at",-0.342285002587934,8.34319661749885,-2.30938602405363,0.0474635696002035,0.343601301400246,-5.3475842101752
"PA3082_at",0.312689007137875,8.77795776230585,2.30679468525634,0.047661991719147,0.344614891106577,-5.35169630148433
"PA4241_rpsM_at",0.74012645106817,10.3779488962546,2.30252643051321,0.0479906074589591,0.345646085596893,-5.35846705975729
"PA0518_nirM_at",-0.686018713681836,9.65474595898485,-2.30201557018552,0.0480300887442657,0.345646085596893,-5.35927724248287
"PA4174_at",-0.255099688961358,8.01512743092909,-2.30197476094935,0.0480332440264982,0.345646085596893,-5.35934196076319
"PA2307_at",-0.389494417525232,7.45562245698942,-2.30170304816512,0.0480542574988891,0.345646085596893,-5.35977285591115
"PA1059_at",-0.365376377975275,8.18227971447931,-2.3010914282774,0.048101591652711,0.345646085596893,-5.36074274798905
"PA2015_at",0.653524681379299,9.66256352075986,2.30038764303401,0.0481561156543468,0.345646085596893,-5.36185871812674
"PA2739_pheT_at",0.307268415856971,9.1822487172989,2.29771721128451,0.0483635569224468,0.345984896281221,-5.36609240054013
"PA2698_at",-0.54714687254873,8.39241401827832,-2.29769005501231,0.0483656709732514,0.345984896281221,-5.36613544788178
"PA0554_at",0.436898316053442,9.31168290341262,2.29751572950887,0.0483792439715267,0.345984896281221,-5.36641178076977
"PA5439_at",-0.250746657207997,8.05811996172028,-2.29626753109212,0.0484765388362966,0.346061591679935,-5.36839022227711
"PA1916_at",-0.250197023334838,7.61607685872576,-2.29513986279273,0.048564604827542,0.346061591679935,-5.37017739823653
"PA3288_at",0.220896899988584,7.98983597957704,2.29512288598822,0.0485659318493196,0.346061591679935,-5.37020430218357
"PA1136_at",-0.345767253315938,8.03177229313755,-2.2921122587135,0.0488018302210429,0.34700023410519,-5.37497463149607
"PA0123_at",-0.439701099849945,9.18754459742848,-2.29194094959155,0.0488152871707301,0.34700023410519,-5.37524602503533
"PA5018_msrA_at",-0.457699782128927,9.20464782817117,-2.29009696841013,0.0489603708156298,0.347612741049598,-5.37816701127497
"PA5509_at",-0.394378202904855,8.28499645506921,-2.28878549558419,0.0490638160120793,0.347928502970274,-5.38024412436075
"PA1780_nirD_at",-0.685163002652041,7.81192422273403,-2.28507335879969,0.0493577901182879,0.349592991233972,-5.38612185037836
