"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PA4694_ilvC_at",-0.530526150489239,10.202139125947,-2.00921097280428,0.0767793277071618,0.280948613779704,-5.10493872003454
"PA1047_at",-0.197594822815216,8.60578386757202,-2.00916821405004,0.0767845511497278,0.280948613779704,-5.10500314148578
"PA5175_cysQ_at",0.286416904485706,7.67789454978524,2.00897225599205,0.0768084939028242,0.280948613779704,-5.10529837078488
"PA3005_at",0.257229737286085,8.10609358383862,2.00770469565549,0.0769635415032271,0.281341322719355,-5.10720782363048
"PA1002_phnB_at",-0.335496808208177,7.63366986678104,-2.00687105764983,0.0770656755758627,0.281540238945876,-5.10846338298279
"PA1604_at",-0.196543233193527,9.9187957085424,-2.00636184921713,0.0771281257913611,0.28159402361945,-5.10923022123522
"PA4809_fdhE_at",-0.462032246348089,9.07043908756027,-2.00385275032381,0.0774365559888981,0.282454899176082,-5.11300776769793
"PA0964_at",0.315280098033305,9.79167927632101,2.00366513880121,0.077459665570661,0.282454899176082,-5.11329015656671
"PA2581_at",0.255236323630598,7.91258446772803,2.00287807386061,0.0775566866547657,0.282634003250845,-5.11447472725116
"ig_2893827_2894451_at",0.313158671219817,8.71189087944651,2.00008927514447,0.0779013996035883,0.283212700523711,-5.11867066606521
"PA3693_at",-0.216269840005901,7.58775148695427,-1.99999305745844,0.0779133188969783,0.283212700523711,-5.11881539486109
"PA3612_at",0.213738707422774,8.68966265185907,1.99989360229123,0.0779256410826238,0.283212700523711,-5.11896499079446
"PA3129_at",0.699925351667201,9.47613695432831,1.99972331476557,0.0779467435166197,0.283212700523711,-5.11922112335161
"PA1506_at",0.212874792907577,8.49514787697658,1.99937381315427,0.0779900717529202,0.283212700523711,-5.1197467906007
"PA4908_at",-0.451838636281387,8.54959532435704,-1.998865956092,0.0780530727171561,0.283212700523711,-5.12051057340079
"PA1232_at",-0.353062675525931,8.05451091743504,-1.99864553599921,0.0780804315763406,0.283212700523711,-5.12084204872497
"PA3657_map_at",0.49253806202049,10.4501629368062,1.99849193386417,0.0780995023308606,0.283212700523711,-5.12107303315473
"PA1334_at",-0.353231211474801,8.71635226395533,-1.99807090089184,0.0781517993534258,0.283228265470032,-5.12170614314585
"PA3351_at",0.750407948287622,12.6055366549331,1.99642131242941,0.0783570204164369,0.283797679838537,-5.12418617849928
"PA4639_at",0.775603196645982,9.31868378736203,1.99534496206499,0.0784912048104995,0.28410926894598,-5.12580399536524
"PA4497_at",-0.357605169143863,8.48447063400098,-1.99377605691646,0.0786871886442357,0.284644030043526,-5.12816158774619
"PA5058_phaC2_at",-0.188250919173508,7.53555611943157,-1.9917294796442,0.0789435470625587,0.285396401758025,-5.13123597171631
"PA0627_at",-0.310758713973412,10.0010579970035,-1.99023250768658,0.0791315673278218,0.285900947479577,-5.13348401137526
"PA1014_at",0.29063498868988,7.5168924901575,1.98875214034722,0.0793179238563204,0.286324581424147,-5.13570651316389
"PA5490_cc4_at",0.727842645912119,10.8892940078459,1.98853035333453,0.0793458797675389,0.286324581424147,-5.13603943427314
"PA4208_at",-0.314328772460947,8.05539526951696,-1.98688201760117,0.0795539458167155,0.286755054785321,-5.13851330329253
"ig_1348401_1349416_at",-0.202585040424476,7.28225132120514,-1.98681531083935,0.079562377065012,0.286755054785321,-5.13861340299067
"PA0304_potI_at",-0.284338072549492,7.55168407732065,-1.98584977932342,0.079684509065185,0.287019904447247,-5.14006213582187
"PA4140_at",-0.231570028341955,7.66316575766801,-1.98480113480844,0.0798173575249385,0.287274042257436,-5.14163528504602
"PA1545_at",1.09251496983644,10.3551323303242,1.98433381389711,0.0798766287637407,0.287274042257436,-5.14233625012734
"PA5383_at",-0.233214282637228,8.526857253841,-1.98414068363677,0.0799011361600766,0.287274042257436,-5.14262592120058
"PA4229_pchC_at",-0.398396728932612,8.53010310303578,-1.98298137710111,0.0800483984947207,0.287628228452407,-5.1443645186547
"PA4008_at",-0.218096717826958,7.656664287364,-1.98204934347087,0.0801669795462768,0.287794278737114,-5.14576200846949
"PA4923_at",0.217297986293572,7.87489885952097,1.9813932054008,0.0802505596848036,0.287794278737114,-5.14674567671774
"PA1754_cysB_at",0.704133779073208,9.78388432751468,1.98117087398952,0.0802788996003743,0.287794278737114,-5.14707896419526
"PA4042_xseB_at",0.477077901320072,8.8792578881207,1.98108595968184,0.0802897258985237,0.287794278737114,-5.14720625197499
"PA4597_oprJ_at",-0.380136134040141,9.12979967314572,-1.97905889620577,0.0805485849969599,0.28854684364424,-5.15024425566325
"PA3696_at",-0.254670753460343,7.374474408791,-1.97829297006073,0.0806466026176324,0.288722667138369,-5.15139186848017
"PA5561_atpI_at",0.513399663643258,8.14609130265256,1.97776784758716,0.0807138698628076,0.288749520311239,-5.15217858273984
"PA1413_at",0.403586784305981,9.14061411072529,1.97747049106838,0.080751984493821,0.288749520311239,-5.15262403449394
"PA3964_at",-0.179288536005052,7.66870236054709,-1.97527483556316,0.0810339530048254,0.289582266946378,-5.15591244923578
"PA1256_at",-0.301070433583172,8.33731412757655,-1.97167839834088,0.0814978463784666,0.290974193069625,-5.16129588835642
"PA3505_at",-0.392774106528966,8.14344436359968,-1.9710432536652,0.081580035035233,0.290974193069625,-5.16224624718129
"PA4543_at",0.280018080467308,7.82761812620674,1.96996934123034,0.0817191811120352,0.290974193069625,-5.16385287024454
"PA4775_at",-0.392258210127384,9.60177841896294,-1.96978120485571,0.0817435811441822,0.290974193069625,-5.16413429758
"PA0273_at",-0.260880271680714,8.28891261661555,-1.96964447164448,0.0817613188973385,0.290974193069625,-5.1643388262639
"PA3211_at",0.241978573455771,9.32950489512887,1.96947547324577,0.0817832473428141,0.290974193069625,-5.16459161067158
"PA1144_at",-0.262518445445965,7.61368459397521,-1.9683889286102,0.081924366581627,0.290974193069625,-5.16621664978411
"PA4087_at",-0.373711590395992,8.53326057954999,-1.96838577297259,0.081924776771043,0.290974193069625,-5.16622136887875
"PA2557_at",0.647965369370769,8.05549943633502,1.96821379503025,0.0819471345019028,0.290974193069625,-5.16647854883869
"PA4975_at",-0.209200753050878,7.49971737040631,-1.96815736410509,0.0819544719886205,0.290974193069625,-5.16656293518283
"PA1940_at",-0.28689057315272,8.38725376790759,-1.96800732501039,0.0819739840230626,0.290974193069625,-5.16678729803993
"PA2106_at",0.523340893376432,8.17193618444048,1.96768997909619,0.0820152683177605,0.290974193069625,-5.16726182429529
"PA0575_at",-0.213405064567284,7.27116974867825,-1.96678413430155,0.0821332211435068,0.291217550929501,-5.16861617414824
"PA3507_at",-0.225577360003204,8.26509812851511,-1.965006811714,0.0823651227775537,0.291737518327606,-5.17127281525153
"PA3040_at",-0.634375531773198,11.8654372540149,-1.96490241528186,0.0823787636497953,0.291737518327606,-5.17142883325046
"PA5509_at",-0.338451521622002,8.28499645506921,-1.96421335647123,0.0824688530695973,0.291841283063614,-5.17245853767216
"PA3877_narK1_at",-0.247382817274717,8.56189494029803,-1.96374427851998,0.0825302354081114,0.291841283063614,-5.17315943347024
"PA4301_at",-0.371544287091779,7.76435056365713,-1.96300578049756,0.082626961779011,0.291841283063614,-5.17426276956713
"PA3296_phoA_at",-0.356777652238858,8.46446433576129,-1.96281938388628,0.0826513925790529,0.291841283063614,-5.17454122661691
"PA0547_at",0.709969371019973,8.81891152060667,1.96273398674549,0.0826625877924426,0.291841283063614,-5.1746687977104
"PA0302_potG_at",-0.279283532954128,7.58106172700703,-1.96156213643113,0.0828163588525978,0.291841283063614,-5.17641916414027
"PA0250_at",-0.308105014619777,7.88357699984798,-1.96130301593246,0.082850397682364,0.291841283063614,-5.1768061536908
"PA2473_at",-0.294773149470441,8.50503853369008,-1.96129564578383,0.0828513660420366,0.291841283063614,-5.17681716053069
"PA3244_minD_at",0.341938247577279,10.0600976362,1.96128134065626,0.0828532456155176,0.291841283063614,-5.17683852426841
"PA0934_relA_at",0.285461380426396,9.95617444557694,1.96051842063569,0.0829535458812396,0.292020239080736,-5.17797780886297
"PA1485_at",-0.278441568090088,8.50900331647783,-1.96001130654409,0.0830202797283703,0.292080888728315,-5.17873500098979
"PA3549_algJ_at",-0.301277046317562,8.27997330281981,-1.9595341037416,0.0830831241810766,0.292127790624763,-5.17944746418235
"PA2778_at",0.70651415796241,9.11923069209793,1.95807185765947,0.0832759751286291,0.292408974083624,-5.18163018952468
"PA5350_r_at",-0.397170184003215,10.0193278432545,-1.95794127243914,0.0832932183559754,0.292408974083624,-5.18182508699068
"PA4981_at",-0.469669467600212,8.9675718279012,-1.9578007527581,0.0833117771923004,0.292408974083624,-5.18203480609756
"PA2307_at",-0.331151607734617,7.45562245698942,-1.95692834256905,0.0834270872180743,0.292517076998924,-5.18333671094377
"PA2301_at",-0.178169634566474,8.60895658301342,-1.956817597809,0.0834417356930828,0.292517076998924,-5.18350196060906
"PA1702_i_at",-0.453525258186582,7.80328918878782,-1.95622323302893,0.0835203956817187,0.292595213994365,-5.18438879179668
"PA2607_at",-0.256011198925045,7.80741369846458,-1.95582387650738,0.0835732874293953,0.292595213994365,-5.18498460079127
"PA5550_at",0.218829682036043,8.22461252502581,1.95491802800179,0.0836933786624116,0.292595213994365,-5.18633588632444
"PA3340_at",0.218845854589611,9.01691247757128,1.95486146957046,0.0837008822513469,0.292595213994365,-5.18642024864766
"PA4281_sbcD_at",-0.212610959438775,8.73880855661994,-1.954777778863,0.0837119866478794,0.292595213994365,-5.18654507966984
"PA0369_at",-0.218694090751913,7.95814078393579,-1.95435228762374,0.0837684641539718,0.292619264954668,-5.18717970079909
"PA3601_at",1.57841632887721,10.0639046739457,1.9535546397893,0.0838744377339733,0.292741062922495,-5.18836925351573
"ig_3677719_3677080_at",0.199787381249317,7.93250395954432,1.95334308634934,0.0839025656613456,0.292741062922495,-5.18868471776421
"PA4029_at",0.282410241446373,8.85205203238574,1.95214009770683,0.0840626848762256,0.292972846953192,-5.19047834428223
"PA1985_pqqA_at",-0.534090821470008,7.74439183852481,-1.95209787430007,0.0840683101511446,0.292972846953192,-5.19054129073753
"PA2035_at",-0.384979592393949,7.89451799863386,-1.95133976651654,0.0841693712588458,0.293151883369062,-5.19167138636649
"PA4747_secG_at",0.490297430112276,7.68294011196486,1.95087962025867,0.0842307684723856,0.293192645420103,-5.19235723565983
"PA0993_at",-0.44782074899729,7.70215080582793,-1.94988350707584,0.0843638259189649,0.293419883628562,-5.19384173471425
"PA0450_at",-0.284791948290913,8.26079319779172,-1.94931615145669,0.0844397009055241,0.293419883628562,-5.19468713117707
"PA4765_omlA_at",0.698340948379835,10.3603245785657,1.94867284504545,0.084525811814381,0.293419883628562,-5.19564558599074
"PA2281_at",0.195762736154927,8.37325275347629,1.94856937389277,0.0845396699382786,0.293419883628562,-5.19579973522852
"PA5554_atpD_at",-0.550348550646321,8.3830065542598,-1.94788351509948,0.0846315833077328,0.293419883628562,-5.19682143502276
"PA4000_at",0.434831027616492,8.12397065076887,1.94723359917109,0.0847187677684238,0.293419883628562,-5.19778946551752
"PA4885_irlR_at",-0.239807283226095,8.02320829882868,-1.94642817074982,0.0848269325623332,0.293419883628562,-5.1989889563093
"PA0758_at",1.00800216334733,9.27214511958471,1.94618573434799,0.0848595162499759,0.293419883628562,-5.19934996960206
"PA3478_rhlB_at",-0.245823770724592,7.73085706794514,-1.94605888776456,0.0848765693054373,0.293419883628562,-5.19953885066072
"PA1588_sucC_at",-0.72880153621651,10.5128925540484,-1.94586190987693,0.0849030571752128,0.293419883628562,-5.19983215150454
"PA0552_pgk_at",0.35752859564157,8.41455438669208,1.94499123291003,0.0850202325933066,0.293419883628562,-5.20112845702923
"PA3387_rhlG_at",0.553037646511444,8.19667251893246,1.94478742299202,0.0850476835079561,0.293419883628562,-5.20143186695577
"PA0349_at",-0.353057245170678,8.30654958434176,-1.94463778102176,0.0850678439814899,0.293419883628562,-5.20165462982231
"PA5291_at",-0.19899606142091,7.16222590186545,-1.94421283831294,0.0851251190937699,0.293419883628562,-5.20228718034535
"PA0822_at",-0.339936638163146,7.36151343606107,-1.94412521528241,0.0851369337680473,0.293419883628562,-5.20241760545325
"PA1517_at",0.414466488119427,9.70420670826792,1.94384237190376,0.0851750816882726,0.293419883628562,-5.20283859674679
"PA2705_at",0.303083952091441,8.94587117319179,1.94372374081738,0.0851910866585181,0.293419883628562,-5.20301516329955
"PA0524_norB_at",-0.668813838108619,8.66568476617259,-1.94372267385386,0.0851912306196146,0.293419883628562,-5.20301675131376
"PA4887_at",-0.304269248081656,8.40735670604532,-1.94299215165523,0.0852898514488765,0.293588170098233,-5.20410394500508
"PA5389_at",-0.220236810215233,8.09493499139047,-1.94249720080961,0.0853567318194328,0.293647065734492,-5.20484046255824
"PA1495_at",-0.384675001780248,8.72858273476372,-1.94188623978848,0.08543935697378,0.293760026891202,-5.20574951121814
"PA2349_at",-0.248683753812872,7.86916698017115,-1.94069191654306,0.0856010948848506,0.293773503263705,-5.20752622729632
"PA1436_at",-0.228728396215402,8.28662116205862,-1.94062595053027,0.0856100366392448,0.293773503263705,-5.20762434835699
"ig_64729_65339_at",-0.208644111720299,7.69061642334708,-1.93961011258784,0.0857478467559773,0.293773503263705,-5.20913519329207
"PA0549_at",-0.290456548645649,9.03065061652608,-1.93950790588373,0.0857617239599698,0.293773503263705,-5.20928718738776
"PA0756_at",0.243988927599196,8.96109186541102,1.93923132540129,0.0857992876367378,0.293773503263705,-5.20969848155046
"PA1376_aceK_at",-0.235083383564652,8.49432449011101,-1.93902015222002,0.08582797858862,0.293773503263705,-5.21001249536824
"PA1613_at",-0.314094807454786,7.74917953163383,-1.93878785868192,0.085859549597006,0.293773503263705,-5.21035789988063
"PA0541_at",0.26725665117031,8.48391583158528,1.93861675163542,0.0858828118208682,0.293773503263705,-5.21061231409717
"PA3552_at",0.932459191282424,10.1502587720378,1.93855355049013,0.0858914056152357,0.293773503263705,-5.21070628390132
"PA3460_at",-0.26148443432605,8.14845325666784,-1.93710873139833,0.0860880886913823,0.29425771359694,-5.21285417240564
"PA2700_at",-0.488102071967049,8.4217750007453,-1.9366325174068,0.0861530095229568,0.29425771359694,-5.21356198351387
"PA1569_at",-0.188508619577946,7.10052580003047,-1.93593762811676,0.0862478253020828,0.29425771359694,-5.21459469770768
"PA0102_at",0.845755858187713,9.2382957712438,1.93588914618354,0.0862544442359958,0.29425771359694,-5.21466674410276
"PA3073_at",-0.356398950716498,8.81477089991355,-1.93548691882081,0.0863093764542258,0.29425771359694,-5.21526444567989
"PA2417_at",0.521941525104068,7.68828355757446,1.93527978052502,0.0863376783287405,0.29425771359694,-5.21557223019492
"PA4031_ppa_at",0.297182827161471,10.4359552551494,1.93475059672581,0.0864100222647892,0.29425771359694,-5.21635848073997
"PA3080_at",-0.253346802856496,8.51911213687411,-1.93455626815352,0.0864366031121888,0.29425771359694,-5.21664718930683
"PA4323_at",-0.304949723812662,8.65035632930916,-1.93389423563875,0.0865272163167757,0.29425771359694,-5.21763066838794
"PA4299_at",-0.469661140798356,8.28261770192435,-1.93347955424871,0.0865840202896168,0.29425771359694,-5.21824662985154
"PA3509_at",-0.255750410834197,7.67116614749812,-1.93341270003511,0.0865931814472858,0.29425771359694,-5.21834592929923
"PA1321_cyoE_at",-0.260997634420082,8.37163671337859,-1.93313338960752,0.0866314658504889,0.29425771359694,-5.21876077838045
"PA1386_at",-0.363354123501287,7.24631252808633,-1.93206789312891,0.0867776587728205,0.294430938420231,-5.22034310607393
"PA1648_at",-0.291981324458458,7.31992660678219,-1.93199199728424,0.0867880811146303,0.294430938420231,-5.22045580315183
"PA3089_at",-0.278838582845493,9.65201942215222,-1.93167099957177,0.0868321750595258,0.294430938420231,-5.2209324308533
"PA1385_at",-0.272067506055634,6.87249513835952,-1.93055071023867,0.0869862309158481,0.294501486741084,-5.22259563138456
"PA0396_pilU_at",-0.237397493971972,9.22163895605182,-1.93044205413915,0.0870011865072782,0.294501486741084,-5.22275692412482
"PA1081_flgF_at",-0.392850574051702,8.21126421071751,-1.93043086051148,0.0870027273541881,0.294501486741084,-5.22277354011877
"PA1313_at",-0.310425373344291,7.88032333347681,-1.92908266760821,0.0871885012984073,0.294916789156535,-5.22477454437924
"PA2898_at",0.559385561577841,8.78287358741921,1.92875612190815,0.0872335542936868,0.294916789156535,-5.22525912560224
"PA3921_at",-0.286749647419931,8.27780714579368,-1.92815405902766,0.0873166779845993,0.294916789156535,-5.22615247990813
"PA0821_at",-0.219963193744961,8.04549249245051,-1.92799989837988,0.0873379742485599,0.294916789156535,-5.22638120942925
"PA4284_recB_at",-0.229155134391977,8.78082903174181,-1.92772944848458,0.0873753470246818,0.294916789156535,-5.22678246111157
"PA0381_thiG_at",0.218755375667674,7.57302201877639,1.92622182216746,0.0875839607347561,0.295451897275621,-5.22901884110064
"PA1012_at",0.312862253629183,7.40165382856663,1.92375625628034,0.0879261470924367,0.296436724483072,-5.2326747337524
"PA2078_at",-0.300521020053025,7.89975002314826,-1.92286615920711,0.0880499919852873,0.296536048754087,-5.23399410171875
"PA0007_at",-0.184183180538191,8.65849659897427,-1.92282208671903,0.08805612837579,0.296536048754087,-5.23405942301297
"PA2242_at",-0.259431183188118,8.60081211443236,-1.92129993866561,0.0882683126635836,0.296884802648469,-5.23631508847252
"PA2162_at",-0.256303340450707,8.21618786389842,-1.92103241273247,0.0883056553651486,0.296884802648469,-5.23671146166367
"PA1449_flhB_at",-0.215378886065313,8.1218538399609,-1.92073330050259,0.0883474248165777,0.296884802648469,-5.23715460822752
"PA1209_at",-0.155148968993104,7.57056490365457,-1.92056364921242,0.0883711240664107,0.296884802648469,-5.23740594124854
"PA2672_at",-0.244430276962494,8.04117946400101,-1.92027623511995,0.0884112878395526,0.296884802648469,-5.23783171621557
"PA0970_tolR_at",0.647623997159764,8.94548235078823,1.9195826586716,0.0885082808851516,0.297041443243683,-5.23885907647969
"PA4413_ftsW_at",-0.164582489748508,9.05414716543809,-1.91815086305925,0.0887088296954451,0.297505690221738,-5.2409794617727
"PA3072_at",-0.255875963413828,9.69562782709716,-1.91787541843925,0.0887474601339422,0.297505690221738,-5.24138730372907
"PA1785_at",-0.207738093607335,7.36226229381472,-1.9171812401553,0.0888448878035853,0.297535520023888,-5.24241504861918
"PA5028_at",0.230913650835694,9.81787308645563,1.91709343814898,0.0888572180139136,0.297535520023888,-5.24254503079349
"PA4521_at",-0.272454160278355,8.05127146591546,-1.91488173076546,0.0891683487708281,0.298369990564308,-5.24581846864831
"PA0128_at",0.272653886168712,9.10173147709443,1.9146034418876,0.0892075700602439,0.298369990564308,-5.24623024430204
"PA1734_at",-0.309614879463998,7.87091592470766,-1.91374372985584,0.0893288390007902,0.298606317339752,-5.24750218456974
"PA4538_ndh_at",0.227841610077389,8.95377554784992,1.9126147089859,0.0894883336068705,0.2988304020249,-5.2491722222215
"PA1858_str_at",-0.314478888776069,8.021414217244,-1.91253555743416,0.0894995253226982,0.2988304020249,-5.24928928783362
"PA5386_at",-0.238361494644447,7.5105535095226,-1.91219409368401,0.0895478221661055,0.2988304020249,-5.24979429269972
"PA3292_at",-0.409163449015082,7.27001387925482,-1.91123151085126,0.0896841035915971,0.299114794227346,-5.2512177035589
"PA2978_ptpA_at",0.292693584109813,8.33860303708761,1.91087633783219,0.0897344382682037,0.299114794227346,-5.25174284061091
"PA0193_at",-0.40651899229217,8.42397536461496,-1.9095902259199,0.0899169287038963,0.299406451835574,-5.25364408210355
"PA3594_at",-0.25839295655225,7.90399614857185,-1.90954445852584,0.0899234292631589,0.299406451835574,-5.25371173002554
"PA3786_at",-0.391591327041709,7.87248588892349,-1.90889946389169,0.0900150883079698,0.299542595046261,-5.25466501576835
"PA1773_at",0.703206389734195,9.44746938512339,1.90755854731892,0.0902059271919102,0.299868425826636,-5.25664644573879
"PA0043_at",-0.240971805716866,8.43086572842504,-1.90749729659844,0.0902146535325895,0.299868425826636,-5.25673694072816
"PA3477_rhlR_at",-0.59904046786531,8.91918413392768,-1.9053001506196,0.0905282088842564,0.300712545693435,-5.2599823505836
"PA0886_at",-0.43841287748343,7.90353747100198,-1.9050040715886,0.090570541304616,0.300712545693435,-5.26041957534636
"PA1271_at",0.236780180612309,8.70354541780159,1.90330032454056,0.0908145023351543,0.30135296050473,-5.26293499785752
"ig_4705955_4705304_at",-0.256592744595627,7.69298529541752,-1.90157998190136,0.0910614713965407,0.30200263138819,-5.26547400651302
"PA2850_ohr_at",0.378846650947914,9.14005703413043,1.89962118748885,0.0913434467361925,0.302222444111031,-5.26836381675908
"PA1914_at",-0.36081563600221,7.99708630727428,-1.8988241729063,0.0914584163177506,0.302222444111031,-5.26953930968496
"PA1350_at",0.222196283467124,8.23109973378703,1.8985818027977,0.0914934054386286,0.302222444111031,-5.26989673469593
"PA1711_at",-0.439824069816149,9.42376236420339,-1.89845782090471,0.0915113086573514,0.302222444111031,-5.27007956461257
"PA1211_at",-0.355935623826477,8.23765219966752,-1.89844278812995,0.0915134796438069,0.302222444111031,-5.27010173236899
"PA0279_at",-0.497666547260343,8.69625369421378,-1.89841484858768,0.0915175147149333,0.302222444111031,-5.27014293262324
"PA0154_pcaG_at",-0.316156295823934,9.08313815085606,-1.89823551877154,0.0915434178105261,0.302222444111031,-5.27040737043608
"PA0212_mdcE_at",-0.198287774320285,7.85846737561489,-1.89807878101296,0.0915660633068273,0.302222444111031,-5.27063848599721
"PA2134_at",-0.420416347016513,8.4087943584976,-1.89788636528959,0.0915938708140009,0.302222444111031,-5.27092219950165
"PA1567_at",-0.202361943010799,7.83349647803551,-1.89738448496816,0.0916664391120505,0.302222444111031,-5.27166215836617
"PA0001_dnaA_at",0.841084497789028,8.54363613574711,1.89721321419108,0.0916912160947027,0.302222444111031,-5.27191465732884
"PA2323_at",-0.280762140484465,7.9483374525425,-1.8944245776464,0.0920955288144885,0.303319397711893,-5.27602455807109
"PA3062_at",-0.490468277531834,8.03751380629541,-1.89420909552771,0.0921268407965613,0.303319397711893,-5.27634203447105
"PA1213_at",-0.378639692593659,8.47174330678999,-1.89236905574402,0.0923946299481734,0.304031409199232,-5.27905242535169
"PA2796_tal_at",0.294795043507907,8.21374007886338,1.89119902364377,0.0925652927867437,0.304423203702223,-5.28077533458476
"PA2998_nqrB_at",0.303022793212747,8.51488324452511,1.8894459157826,0.0928215622709726,0.305095942840523,-5.2833560306677
"PA1354_at",-0.363025361883901,8.81036452435319,-1.8888609736627,0.0929072183715404,0.305167414548085,-5.28421688925054
"PA2673_at",-0.24169293182626,7.75021227932771,-1.88859116381666,0.0929467532106624,0.305167414548085,-5.28461393147623
"PA5083_at",-0.22197489237746,7.55158112770417,-1.88746191501676,0.093112393068219,0.305541223082587,-5.286275441525
"PA3446_at",0.659724084644507,8.78124949534118,1.88690225515545,0.093194588197092,0.305640950729763,-5.28709874179321
"PA3891_at",-0.192162245310955,8.29573245658952,-1.88378560565776,0.0936535747566415,0.306975606146769,-5.29168173422439
"PA1474_at",0.749952884810984,9.19566600012914,1.88190477244457,0.0939315964198019,0.307605970884695,-5.29444597376323
"PA3059_at",-0.22888701455355,9.05635851595764,-1.88177935834003,0.0939501626329187,0.307605970884695,-5.29463025318924
"PA1525_at",-0.190462393718207,8.12230817735028,-1.87973591242472,0.0942531617586349,0.308426874307236,-5.29763211561828
"PA0561_at",-0.264245536657538,7.30506786488664,-1.87934272870913,0.0943115682490312,0.308446924982974,-5.29820955641732
"PA1148_toxA_at",-0.321050757223805,8.21132345211555,-1.87894593922678,0.0943705450221443,0.308468817523907,-5.29879224234528
"PA0692_at",-0.37146461542108,7.88712901997552,-1.87749071626902,0.0945871402169729,0.308830537326858,-5.3009288055399
"PA4541_at",-0.229275405101809,8.59468787200307,-1.87741003490657,0.0945991625447991,0.308830537326858,-5.30104724222023
"PA3982_at",0.343845229207059,10.3415766316739,1.87714785965801,0.0946382392350777,0.308830537326858,-5.30143208942342
"PA1170_at",0.16167630215782,7.78036770014424,1.87651220165272,0.0947330460568488,0.308969028046107,-5.3023650801193
"PA3225_at",-0.228877167922899,8.59577197604469,-1.8749611196767,0.0949647625843812,0.309429396638619,-5.30464114182517
"PA1822_at",0.283299800842883,7.50696691797007,1.87449666616779,0.0950342514340046,0.309429396638619,-5.3053225307321
"PA0223_at",-0.345086145370912,8.28896167498185,-1.87416261864229,0.0950842593634952,0.309429396638619,-5.30581256088381
"PA4491_at",-0.256706428740831,8.88510853222165,-1.87402913617661,0.09510424903847,0.309429396638619,-5.30600836253405
"PA3486_at",-0.224766782791648,7.71808738289129,-1.87381431416022,0.0951364280512636,0.309429396638619,-5.30632346674715
"PA1998_at",0.404752760859925,8.26998344141411,1.87321869059415,0.0952257025381714,0.309549115688821,-5.30719705825108
"PA1918_at",-0.412186604954167,8.27427727852566,-1.8726637202009,0.0953089549051034,0.309638806093956,-5.30801092084429
"PA2294_at",-0.281497458355942,8.42961438459132,-1.87233528842367,0.0953582560462234,0.309638806093956,-5.30849251807944
"PA4072_at",-0.229125149643609,7.7481366608849,-1.8706613490918,0.0956099064165638,0.310066782292847,-5.31094656103404
"PA5391_at",-0.254398858477972,7.54428614354258,-1.87032117745144,0.095661122395806,0.310066782292847,-5.3114451509497
"PA0725_at",-0.470202181886996,6.91234509755108,-1.87006172100701,0.0957002033542013,0.310066782292847,-5.31182541118938
"PA3119_at",-0.269656456957029,8.10348561415771,-1.86949613407801,0.0957854478124285,0.310066782292847,-5.31265426127817
"PA0682_at",-0.176034907198359,7.7809193283934,-1.86947128968493,0.0957891939657134,0.310066782292847,-5.31269066757435
"PA1840_at",0.176404774664331,8.73775331938825,1.86936395246898,0.0958053803592982,0.310066782292847,-5.31284795429075
"PA4289_at",-0.304081829539593,8.91244266061048,-1.86900540436659,0.0958594679212524,0.310071743824227,-5.31337332593768
"PA4702_at",-0.541644771304245,8.78533714742368,-1.86825129023755,0.0959733212585498,0.310269915301613,-5.31447817377535
"PA3506_at",-0.283469493142606,7.19508222567182,-1.86690352064129,0.0961771201688458,0.310758493426172,-5.31645231974773
"PA4984_at",0.17884689791161,7.93462177648192,1.86631532282129,0.0962661905714654,0.310876039612286,-5.31731369646626
"PA0391_at",-0.486565194362736,8.42811184122959,-1.86559290631115,0.0963756920370783,0.3108806644991,-5.31837147252089
"PA3824_queA_at",0.262230298345735,8.5439626428001,1.86539630428283,0.0964055126319085,0.3108806644991,-5.31865931135965
"PA0673_at",-0.408962591421266,8.43681734247812,-1.86526326059344,0.0964256976327717,0.3108806644991,-5.31885408924574
"PA5253_algP_at",-0.596164741731789,11.166647655521,-1.86456929647012,0.0965310484490768,0.311050347269008,-5.31986996862931
"PA4854_purH_at",0.437798743867679,7.94929528332345,1.86233648418167,0.0968707486156433,0.311734052037755,-5.32313746188379
"PA1881_at",-0.258809636326262,7.91779917176406,-1.86204898110393,0.0969145711250191,0.311734052037755,-5.3235580741488
"PA1498_pykF_at",-0.2879105567215,7.57093412669224,-1.86195884906862,0.0969283132999219,0.311734052037755,-5.32368993022558
"PA5194_at",-0.292203478394434,8.50738626773347,-1.86164900365773,0.0969755685539399,0.311734052037755,-5.3241431892687
"PA0784_at",-0.226875223167109,8.33070716046003,-1.86097233293687,0.0970788446772825,0.311734052037755,-5.32513295068173
"PA2758_at",0.208366969800449,7.97837176372665,1.86088351293176,0.0970924084236025,0.311734052037755,-5.32526285585442
"PA1813_at",-0.294859335830022,9.00358233950216,-1.86074815356873,0.0971130826517617,0.311734052037755,-5.32546082293137
"PA4648_at",-0.571440723826731,8.61991243766719,-1.85979703601762,0.0972584693970834,0.311864443122284,-5.32685168994506
"PA0118_at",-0.246591746529392,7.9636551866725,-1.85958165476137,0.0972914207902326,0.311864443122284,-5.32716661128902
"PA2041_at",-0.186086014304427,7.00571131459106,-1.85904940959685,0.0973728946154483,0.311864443122284,-5.32794477183672
