Name,Score
PA1472,0.684114702
PA1622,0.684411858
ig_216,0.684471576
PA4539,0.684569868
selB,0.684668647
xylX,0.684730634
fliI,0.684782609
PA4993,0.68485311
PA2427,0.685234643
hitB,0.685686962
tesA,0.685690277
fliD,0.685849628
PA2429,0.686324514
PA3795,0.687483691
rpmJ2,0.687595908
PA0257,0.687756031
bsrA,0.687770729
PA3839,0.68790538
PA0193,0.687918393
sltB3,0.687952899
PA3427,0.688504253
phzA1,0.688665973
alc,0.688858696
PA2839,0.689193497
ig_223,0.690194582
PA2565,0.69095765
PA1190,0.691339184
pyrB,0.691436607
PA2295,0.692481884
PA0194,0.692700032
PA3881,0.692752358
poxA,0.692865319
PA1906,0.693246852
PA3826,0.693806612
PA1603,0.69404966
PA2813,0.694391454
xcpV,0.694612687
cysH,0.695887791
PA1316,0.695917589
pilH,0.696299122
PA3772,0.696844119
lig,0.696859354
ig_142,0.697027374
pscQ,0.697463768
soxD,0.69748167
iscU,0.69788205
fiuR,0.698077152
pgpA,0.698102618
fpvJ,0.698437998
dguB,0.698588325
flgE,0.698756774
oprE,0.69907555
PA2573,0.69910573
PA1762,0.699351393
aauR,0.699713102
PA5121,0.700031878
PA0380,0.700095446
retS,0.700133902
PA1103,0.700181159
cprR,0.700267747
PA3693,0.700350653
psCA2,0.700877528
PA5505,0.701161667
PA5383,0.701944533
PA2441,0.702189026
hutR,0.702263309
PA1219,0.702403663
moaA1,0.702582085
PA2346,0.702785196
dsbC,0.702815952
PA3273,0.70316673
PA0736,0.703215978
PA0192,0.704175964
PA3491,0.70449474
PA1853,0.705686184
cysW,0.705769844
PA4478,0.705962676
sbcB,0.70608862
mucE,0.706334244
PA1334,0.706726172
PA2262,0.707044947
dhcB,0.707240559
PA2922,0.707363723
PA0809,0.707505891
kynR,0.707600586
ldcA,0.707682499
hprA,0.707817111
PA3072,0.708001275
PA4910,0.708126669
creC,0.708238507
PA3771,0.708344643
PA4508,0.708743004
gpuA,0.709276379
spoOJ,0.709369156
nirJ,0.709417275
PA1438,0.709652804
PA0525,0.710034338
PA0531,0.710326493
PA3314,0.710551482
ig_292,0.710702015
PA0942,0.710939745
PA4073,0.711178939
PA5122,0.711942007
rrmA,0.711956522
bapF,0.712145362
PA3868,0.712705074
dnaX,0.712962944
PA3593,0.71305764
PA0902,0.713190352
PA4540,0.713468142
gshA,0.714058017
PA4929,0.714231209
PA3283,0.715507701
oprD,0.715651897
PA1127,0.716467169
otsR,0.71661476
PA0128,0.716777226
PA0248,0.716901946
PA4279,0.717598728
ig_630,0.717665013
PA2846,0.718044807
PA1551,0.718202104
algX,0.718571486
hsiG3,0.719477208
PA5138,0.719572682
gntP,0.719591934
lapA,0.719795983
PA0326,0.719954216
PA4575,0.720202313
PA1427,0.720527993
PA4200,0.720752311
PA0708,0.721282524
PA4543,0.721304939
ig_351,0.721861885
exoS,0.72192029
mhr,0.722143767
cif,0.722346191
PA1325,0.722497197
PA1527,0.722664345
PA3882,0.722910022
mexI,0.722983742
PA3615,0.72338802
PA3124,0.724251455
napC,0.724258846
PA0237,0.724688081
PA5130,0.724920689
PA5393,0.725215174
PA4142,0.725295689
PA2557,0.72577265
PA0332,0.725982311
dotU3,0.726600302
sbp,0.727127829
PA3251,0.727203357
fpvB,0.727765381
PA1138,0.727807971
opuCD,0.728545919
PA5145,0.728729493
foxA,0.728757681
mrcB,0.729324296
iscA,0.729483984
fdnH,0.729774065
pykF,0.729996812
ftsY,0.730481725
PA2204,0.73095314
corA,0.730978261
PA1495,0.731271916
narK2,0.731590692
Pae_M1,0.731884058
trx2,0.732547019
PA2716,0.732910406
flgK,0.733184571
PA4108a,0.733503347
PA1519,0.733695652
PA5227,0.733908463
gbuA,0.734070965
flgI,0.734140899
katA,0.734459675
pgl,0.734477509
PA4637a,0.735097227
PA2069,0.735416003
PA4341,0.7355971
ribF,0.735610935
PA2836,0.735960145
PA0550,0.735978634
PA0736a,0.736053554
pscL,0.73637233
PA2143,0.736741702
PA4861,0.736947098
PA2732,0.73736914
PA4800,0.737504769
fpvH,0.737647434
narH,0.737873784
PA2142a,0.73796621
PA1139,0.73806457
cupE1,0.738224638
pepN,0.73822647
exsD,0.73864014
PA3858,0.738809239
PA1329,0.739189804
PA5509,0.739241313
PA4027a,0.739560089
wapH,0.739589571
czcC,0.740657336
PA5144,0.740942029
PA4903,0.741153969
lpxB,0.741465635
PA1645,0.742441853
PA2771,0.743206522
PA2265,0.743227776
PA1647,0.7433854
pasP,0.743960762
sspA,0.744011209
Pae_L8,0.744112319
PA2308,0.744660504
thiD,0.745095807
PA2837,0.745516978
PA1961,0.746233795
mdcE,0.74624016
panD,0.746254383
Pae_M9,0.746376812
PA2487,0.746573159
PA3480,0.746944341
PA0544,0.747424647
ig_396,0.747735507
PA1915,0.74799947
PA1147,0.748187715
ackA,0.749209742
PA1514,0.749332316
PA5503,0.749828717
PA1170,0.749868725
PA0673,0.749990372
purL,0.750340274
PA1577,0.750452899
PA0475,0.750771408
oprO,0.750905797
selA,0.751024234
PA2786,0.751036022
fapA,0.751239985
PA3342,0.751621519
PA1676,0.751695159
PA2549,0.751810942
eagT6,0.752237662
rmcA,0.752311125
PA3844,0.75251123
ig_124,0.752844788
PA0421,0.752948677
PA2199,0.753038711
rnc,0.753688416
PA0788a,0.753905005
PA2428,0.753910721
lptD,0.754038952
PA4149,0.754223781
PA1382,0.754528986
PA3315,0.754542557
pelB,0.754673789
P15,0.754861332
PA2104,0.756486117
PA3401,0.756773988
PA0808,0.75706236
pilD,0.757092764
PA4899,0.757344525
PA0290,0.757468695
Pae_M5,0.757699275
PA3467,0.757730316
tadD,0.758367867
PA1885,0.75840819
PA4059,0.758489126
PA0886,0.758686643
PA2802,0.758736934
phuS,0.759142449
PA1436,0.759633728
PA2784,0.75967228
endA,0.759723928
PA1346,0.760015261
PA4950,0.760032838
PA2715,0.760599299
PA2596,0.760778329
PA1188,0.760918075
PA3305,0.761002481
PA2696,0.762083736
tmk,0.762535733
PA1308,0.762579072
PA2068,0.763787058
waaL,0.764105834
glmS,0.764899572
ig_225,0.765478957
PA3498,0.76558944
PA5120,0.765734338
ftsX,0.765838028
PA1005,0.766044606
PA4032,0.76638624
PA0883,0.766656041
PA3110,0.767225497
PA0507,0.767722117
pilK,0.767931144
PA2677,0.76824992
ig_291,0.768568841
PA0057,0.768775603
argE,0.768870513
PA0477,0.769095992
PA3697,0.769206248
fepG,0.769927536
PA3091,0.769935139
pvdJ,0.770162576
PA0502,0.770481352
PA0915,0.770596268
PA2753,0.770674625
PA4620,0.77122103
PA4937.2,0.771437679
kdpC,0.771461274
PA1993,0.77173913
PA1737,0.771756455
sodB,0.772712783
PA4108,0.772805459
PA5506,0.772917246
PA1160,0.773031559
mexV,0.773163388
tsiT,0.773350335
PA3748,0.773669111
gcvP1,0.773750477
PA3127,0.773948198
PA3895,0.773987887
PA3638,0.775418686
pdxH,0.775658146
PA4148,0.77603968
PA2483,0.776112748
mexL,0.776258448
AFFX-Y,0.777173913
PA4887,0.777175646
PA0568,0.777813197
pyrE,0.778198453
pcaB,0.779855017
PA1733,0.780177305
PA4312,0.780236551
PA3776,0.780751992
pqqD,0.781008156
PA1239,0.781107767
PA2504,0.781130775
PA5195,0.781275305
carA,0.781520255
PA3415,0.78214422
PA3375,0.782594836
PA4886,0.782913612
PA0528,0.783039463
bphO,0.783288821
wspA,0.783967391
PA5186,0.784826267
aph,0.784842177
PA4859,0.78495048
recB,0.785049217
PA2917,0.785161584
lhpG,0.785463819
pcr3,0.785539423
PA4548,0.785633178
Pae_U8,0.786231884
PA2438,0.787057698
PA0313,0.787104159
arsC,0.787138485
dppA5,0.787376474
PA3969a,0.78769525
PA0976,0.787902133
lhpR,0.788043478
PA3312,0.788408303
PA3069,0.788628159
xylY,0.78928913
PA4804,0.789774895
PA1469,0.789808754
PA4907,0.789926682
narJ,0.79001326
pilX,0.790307971
PA5459,0.790883009
popD,0.791201785
PA0160,0.79130103
PA3037,0.791996032
pykA,0.792158113
PA4801,0.792927716
pepA,0.79314236
PA2353,0.793208699
PA2678,0.793433216
mucD,0.793603186
exbB1,0.793751992
PA2028,0.793754348
PA4348,0.793971767
PA3602,0.794070768
coIII,0.794389544
phzD1,0.79470832
PA1728,0.795502705
PA5311,0.795664648
nasT,0.795983424
PA2761,0.796085571
pauD2,0.796289949
PA0549,0.796620975
PA4079,0.796767001
np20,0.796939751
rcpC,0.797024037
PA1251,0.797258527
glcE,0.797428861
PA0828,0.799171183
recR,0.799470962
PA2778,0.799604556
dsbS,0.7997269
hisI,0.799796156
cysA,0.799808734
PA3758,0.799910861
nhaP,0.800182066
PA0884,0.800446286
PA0252,0.801092399
icp,0.801177536
PA2571,0.80128816
pepP,0.801494236
lpxK,0.802254441
lptG,0.802457897
PA0925,0.802536232
hisF1,0.802677718
mpaR,0.803315269
PA4016,0.803634045
arnD,0.80385852
dctQ,0.803891644
PA0868,0.804366382
desB,0.804909149
PA3232,0.805036246
PA5148,0.805156776
phaJ1,0.805208087
PA0918,0.80582991
PA3428,0.805865477
PA4186,0.806184252
PA3931,0.806744166
yrfI,0.806918532
bauA,0.807508681
PA4371,0.807919891
PA3218,0.808375057
PA3012,0.809740555
pcoB,0.809767814
PA0545,0.810005647
PA2936,0.810328339
PA4011,0.810582597
xerD,0.810759252
glgP,0.810965891
PA2828,0.810970975
PA0383,0.811141304
pqsA,0.811922219
PA4978,0.812285387
pncB2,0.81255977
PA1470,0.812921956
PA4889,0.812926718
brlR,0.812944598
PA0325,0.813197322
PA2433,0.813224447
ig_864,0.813811522
PA1917,0.814430152
PA1646,0.814747383
PA1537,0.814956124
PA0181,0.815428754
PA4343,0.815719191
PA4979,0.815747529
PA4869,0.816066305
PA2294,0.816385081
cysI,0.816703857
PA2546,0.817341409
PA0659,0.817794118
PA4645,0.817933546
oprP,0.818297737
mtlR,0.818376409
PA2471,0.818935288
PA4719,0.820199275
liuC,0.820272358
PA0589,0.820277562
PA4474,0.820332014
PA0989,0.82061276
PA2459,0.821119709
PA5535,0.821442198
PA1963,0.821509253
PA4394,0.821554915
PA3255,0.821702328
PA1303,0.822123047
PA3927,0.822680836
PA2829,0.822940373
PA4070,0.822968333
PA3285,0.823560244
PA4877,0.82358693
PA4803,0.823716927
PA4831,0.824463057
PA0459,0.824494468
PA2210,0.824639599
dctM,0.825310807
PA1111,0.825520325
pirA,0.825629582
PA3462,0.826402137
PA3469,0.826581702
nirL,0.826904686
PA1743,0.827223462
PA1729,0.827254611
pcoA,0.827407899
PA1570,0.827582111
PA2679,0.827607776
PA4883,0.828817341
kdpE,0.829454893
bfd,0.82963172
acp3,0.830092445
PA1829,0.830106062
AFFX-A,0.830163043
trpI,0.830539158
PA1169,0.830599008
PA1312,0.830695117
PA2920,0.83079981
fapB,0.831068841
PA2355,0.831362076
PA4681,0.831743609
PA0346,0.831959632
pdtB,0.8320051
PA5136,0.832125143
PA0324,0.832642652
pscT,0.832954028
PA2440,0.833280204
PA2728,0.833786232
ig_455,0.83386436
secD,0.834319527
putP,0.834344409
PA4984,0.834771389
pcr1,0.835144928
PA5468,0.835500224
nirA,0.835511635
dut,0.835597826
PA2938,0.835685025
cpg2,0.836322014
PA0505,0.836360648
PA2750a,0.836467963
PA2473,0.836703548
PA4677,0.837466616
PA1212,0.837743067
PA3453,0.837783808
PA1367,0.83784815
PA2556,0.837855403
leuA,0.838123118
PA2754a,0.838380618
cupE4,0.838699394
PA4277.2,0.83901817
PA3116,0.839034236
cobM,0.839166939
rfaD,0.839404563
PA1501,0.839655722
PA4715,0.839673913
hxcQ,0.839755818
trmA,0.840126812
PA5254,0.840137352
dht,0.840293274
mksE,0.84057971
PA3233,0.84061205
PA5431,0.84090042
holC,0.841216422
PA5357,0.841281953
PA4338,0.841663487
PA3094.1,0.842843481
PA3376,0.843162257
PA1839,0.843177181
PA2146,0.843189622
still frameshift hypothetical protein,0.843301779
PA3119,0.843571156
PA3728,0.843762184
PA1220,0.843799809
PA2779,0.843829992
PA4486,0.844916287
PA3694,0.845074912
PA1399,0.846241892
PA2125,0.846350016
PA3536,0.846492328
PA5102,0.846987568
PA1731,0.84700496
PA5488,0.847927195
PA2935,0.847974511
PA1631,0.848531095
PA2183,0.849637681
PA1112,0.849681021
copS,0.849938658
PA1282,0.850175327
phzA2,0.850494103
PA3265,0.850705508
PA1012,0.850769034
PA2188,0.850820298
PA4769,0.85095791
PA3258,0.850996377
PA3490,0.851160674
hemO,0.851190435
PA3754,0.851796234
PA2722,0.852087982
PA5052,0.852355072
PA2318,0.852655519
wspB,0.852725534
PA1891,0.8531095
PA3937,0.853244866
mpl,0.853248203
cysT,0.853363086
PA0164,0.853491034
PA3681,0.853713768
PA4659,0.854000638
PA2941,0.854254101
PA5414,0.854319413
tgt,0.854527263
pcaR,0.854910971
PA0239,0.855780237
liuE,0.855913293
PA3597,0.856431159
PA3416,0.856543304
waaG,0.856579254
bioB,0.856762671
bosR,0.856926542
PA0827,0.857507172
tpbB,0.857533
PA1149,0.857687905
PA1233,0.857825948
PA0980,0.857988166
PA2108,0.858242754
PA0957,0.858443332
pstB,0.858782276
PA4711,0.858888464
PA2734,0.859353664
PA4040,0.859601449
PA0117,0.85978292
PA3949,0.860139677
PA0811,0.860358642
PA2041,0.860694931
ruvC,0.860714602
pcrV,0.860934946
tadZ,0.861013707
PA2858,0.861174329
PA1401,0.861296828
lysE,0.861328125
PA3853,0.86158951
PA2208,0.861970035
folA,0.862086389
PA5095,0.862647844
PA2384,0.862926363
PA0503,0.863245139
PA5422,0.863644314
pprA,0.863792446
PA5006,0.864201466
wapR,0.864414197
PA2211,0.864520242
PA1388,0.864839018
PA2868,0.864898393
recO,0.865270824
PA2580,0.86548913
bqsR,0.86664139
PA3444,0.867091488
PA1697,0.867484238
fruR,0.867708001
mexE,0.868456987
xcpW,0.868664329
PA1016,0.868982819
PA4328,0.868983105
PA3224,0.869109897
PA3726,0.869367319
pmrB,0.869973678
PA0404,0.870576984
poxB,0.870660053
PA4199,0.870846577
PA3465,0.871214536
PA1880,0.871341021
PA3249,0.871376812
ygbB,0.871405033
PA2381,0.871852088
PA0333,0.872047903
fapF,0.872170864
PA0821,0.872567722
PA2173,0.872684025
hpcB,0.872735507
rhlC,0.872808416
phnE,0.873188406
PA4028,0.87333079
PA4013,0.873348489
mexH,0.873372599
PA3018,0.87391898
PA3614,0.874083519
PA2172,0.874093857
PA1490,0.874365633
morA,0.874402295
PA1391,0.874721071
PA3926,0.874856925
phaC2,0.875238459
PA2422,0.875717131
PA5187,0.876314951
pqqF,0.876384952
bphP,0.876811594
PA2697,0.876952502
PA2169,0.877264493
nirN,0.877628364
cueR,0.878203105
PA4131,0.878227606
PA0729.1,0.878546382
hxcS,0.879053796
betC,0.879183934
PA1433,0.879816864
PA0565,0.880198398
PA3774,0.880454884
PA1060,0.880961465
PA2114,0.881415365
PA2033,0.881662185
nosF,0.882106066
PA4112,0.882456885
PA1356,0.882869134
czcA,0.883009245
PA0961,0.883152174
PA0049,0.883646796
pip,0.883853174
PA1123,0.884304875
mtlZ,0.88451087
PA3598,0.884727791
PA0032,0.884992971
PA1921,0.885240676
PA3084,0.885480417
PA4937.1,0.885559452
PA3971,0.885878228
PA2558,0.886132187
accA,0.886163614
gltS,0.886302938
bglX,0.886515779
PA1136,0.886684472
pauA4,0.887472107
vgrG6,0.887790883
PA5510,0.888109659
PA4654,0.888210607
ssrS,0.888428435
PA1362,0.889355208
PA3513,0.889384763
algD,0.889492754
ogt,0.889567301
PA1630,0.889631224
PA0453,0.890118275
lipA,0.890499809
PA0711,0.890507994
exsA,0.890760127
lhpE,0.890978642
PA4188,0.891616194
PA3271,0.891744503
cpdA,0.891757246
PA0587,0.89193497
PA5097,0.892025944
plpD,0.892210145
PA4077,0.892572522
PA5099,0.892891297
oprN,0.893035958
phnC,0.893115942
phdA,0.893528849
fabH2,0.893847625
PA3840,0.893933613
PA3360,0.89394629
glnD,0.894021739
PA0838,0.894334172
spuF,0.894474638
hsiF3,0.894663637
PA3252,0.895380435
copA1,0.895459748
PA5341,0.895760281
folC,0.89619515
spuC,0.896271419
toxA,0.896397832
ndvB,0.896985883
PA1412,0.897035384
PA2872,0.89735416
PA1435,0.897644928
stp1,0.897991712
PA0722,0.898512018
PA3626,0.89857698
ureF,0.898751187
aer2,0.899266815
Pae_16,0.899275086
PA3010,0.899456522
recG,0.899585591
PA3859,0.89965662
Pae_fl,0.900362319
cycB,0.900531603
ureD,0.900541919
PA1289,0.90064067
PA2079,0.900860695
nudC,0.901179471
PA1945,0.901418205
aguR,0.901498247
PA3200,0.90175012
PA4926,0.901945822
PA2806,0.902181104
PA2165,0.902454574
masA,0.902594447
PA1210,0.903062958
PA3022,0.903071891
PA0954,0.903970208
PA0116,0.904147581
PA4298,0.90436723
PA0318,0.90459676
nrdJa,0.905004782
PA2572,0.90515853
pcrR,0.905323558
PA0822,0.905379626
PA1931,0.90576116
PA0312,0.905940278
aroC,0.905990272
PA2792,0.906429433
lecA,0.906905761
parS,0.906917437
PA3354,0.90712818
mexK,0.907146108
aspP,0.90838623
pckA,0.908542269
PA4435,0.90881343
PA5270,0.909421939
mltF,0.909467644
PA1643,0.909683163
PA0360,0.909832543
PA1331,0.909886842
ig_471,0.909958031
PA2578,0.910039986
tag,0.910787437
pbpG,0.911533365
ambC,0.911684783
PA1779,0.911699076
PA0274,0.912628768
PA3934,0.913010301
PA3534,0.913391835
PA3335,0.913611731
PA5477,0.913773369
PA1492,0.913930507
PA4787,0.914261498
PA1359,0.91449319
cynR,0.914997407
catB,0.915843162
sdhD,0.916203231
siaA,0.916249431
hxcW,0.916480714
PA5273,0.916663872
PA4627,0.91672533
PA5444,0.91679949
ilvA1,0.917435929
PA2714,0.917755818
PA4075,0.917793812
ligT,0.918351774
PA1824,0.918478261
PA2037,0.918525262
cntO,0.918712145
mexP,0.918733308
xcpZ,0.919328681
erbR,0.919409134
PA2167,0.919668473
wzm,0.919987249
PA0743,0.920259443
aceF,0.920567173
PA3417,0.920640977
potB,0.920742754
cobL,0.921256259
PA3936,0.921785578
PA1463,0.92236686
PA3231,0.922554348
lpxA,0.922666781
pvdE,0.922856232
PA3336,0.923175008
phr,0.92381256
aroE,0.924456314
PA1237,0.924661274
opuCC,0.924837848
PA4644,0.925219382
pcaK,0.926363983
PA0553,0.926396098
PA3216,0.926745517
PA1020,0.929416253
PA4036,0.929797787
fbp,0.929808493
pvdA,0.929869302
PA4452,0.929934559
PA0653,0.930425922
rnr,0.93048277
PA0203,0.930560855
ptxR,0.930793414
flp,0.931323922
PA2939,0.931463181
fvbA,0.931661957
mltD,0.931781957
fpvA,0.932065217
PA2309,0.932100733
PA2834,0.93229295
PA5464,0.932338677
PA2498,0.932468523
waaP,0.932898813
Pae_23,0.933231591
PA1851,0.933871508
Pae_J0,0.933876812
PA0757,0.934911243
PA0480,0.935139927
PA0273,0.935926044
pfeE,0.936070138
PA1968,0.936105755
PA0233,0.936614304
eddA,0.936665395
katB,0.936794223
PA3923,0.93819153
PA2412,0.938197366
tpm,0.939110095
PA2251,0.939147833
PA2845,0.939432579
PA3959,0.939462904
aer,0.939680466
bdhA,0.939717665
PA3449,0.93991807
PA5225,0.940422729
PA1857,0.940480733
nmoA,0.940829053
PA2954,0.941579779
PA4049,0.943387681
PA2577,0.943541128
PA1860,0.943576666
amaB,0.943833759
gbcA,0.944014565
PA1396,0.944293478
PA3399,0.944423754
ksgA,0.944542901
dppA2,0.945059138
PA1217,0.945489321
azoR3,0.94583523
PA2751,0.946029637
PA4908,0.946203739
PA4465,0.946275642
PA2752,0.947340802
PA1747,0.948111061
PA0397,0.948218579
PA3869,0.94852272
phnX,0.948566227
PA1347,0.948995856
PA2933,0.949096763
PA3668,0.949275362
puuR,0.949633408
PA0834,0.949931725
PA0556,0.950386891
PA0753,0.951086957
atuE,0.951163678
triB,0.951227287
PA4193,0.951297223
ig_470,0.951545212
PA0786,0.951546063
chpE,0.951684084
PA3956,0.951926746
PA2803,0.951992754
PA1744,0.952183615
PA5116,0.95228794
PA5071,0.952821167
PA0220,0.953777494
PA3240,0.954050899
cyoA,0.954215948
PA5269,0.954523242
PA2375,0.955255428
PA3500,0.955360549
PA2217,0.955371374
PA5074,0.95569015
PA2310,0.955742083
cti,0.956505151
hsiH3,0.956955101
PA2049,0.956965253
hsiC2,0.957352825
mmsA,0.957585664
PA4974,0.957669549
PA4333,0.957749738
PA1833a,0.958240357
mobA,0.958579882
PA2421,0.958794353
PA5160,0.958877909
PA1517,0.959072107
popB,0.959196685
xcpX,0.959490214
PA2848,0.959834237
gacS,0.960153012
lpxD,0.960276202
rimI,0.960400546
spuD,0.960471788
PA1126,0.961020399
PA1075,0.962171573
pcaF,0.962609691
gabD,0.96270322
secB,0.9628295
pslH,0.962869467
PA4698,0.963202977
rtcR,0.963299538
PA2038,0.963340771
PA2296,0.963372758
PA2264,0.963586709
hisD,0.963628352
PA4095,0.963978323
rtcA,0.964363099
flgJ,0.965253427
algF,0.9656223
zipA,0.965985037
PA1314,0.966425029
PA5153,0.966847306
PA4431,0.967188096
moaB1,0.967228038
phzB2,0.967484858
fdhA,0.96756963
rubA2,0.967632509
PA1405,0.968212847
PA5439,0.968510871
PA5181,0.968714231
olsB,0.969095765
ilvA2,0.969317495
PA3071,0.969397514
PA2807,0.969503869
PA1286,0.969716289
PA4909,0.969858833
PA4796,0.970035065
PA0121,0.970093695
gcvT1,0.970141557
tadB,0.970240366
PA0241,0.971310169
xdhA,0.971712316
PA2672,0.971947721
PA3220,0.972072827
coaC,0.972234866
PA3443,0.972529569
PA2880,0.972826087
panE,0.972855496
PA2268,0.973278986
PA0815,0.973332736
PA1229,0.97367417
PA0812,0.973731884
PA3003,0.974134176
PA0400,0.974179152
PA1478,0.974755786
PA1468,0.974853516
PA3851,0.974985447
PA0841,0.975382848
PA1567,0.975581839
phnW,0.975876195
PA2157,0.976597053
aruB,0.976705672
PA2650,0.97672644
PA3669,0.976902174
PA3253,0.977355072
PA1604,0.977508973
PA3139.1,0.977685687
PA2636,0.977807971
PA2817,0.977972065
PA2196,0.978004463
rubB,0.978304846
opmE,0.978642015
PA4631,0.979239278
PA3473,0.979397177
PA2122,0.979598342
znuC,0.979743573
psdR,0.979917118
PA4805,0.980072464
PA3322,0.980127451
PA0557,0.980235894
PA0720,0.981686379
PA4485,0.981793355
cupB2,0.981829774
ccpR,0.982062479
tadA,0.982467325
PA3094.3,0.982786101
PA2419,0.982789855
PA0951,0.983212514
PA5441,0.983977774
PA1625,0.984316337
PA4757,0.984379981
PA4382,0.984738649
pctB,0.985054348
dksA,0.985336309
PA1732,0.986292636
eraS,0.986930188
pbpC,0.987248964
ig_211,0.987790919
plcH,0.987886516
lipH,0.988205292
hacB,0.988420316
PA2674,0.988553987
PA0752,0.988935521
PA3985,0.989534096
PA2534,0.989698588
PA1349,0.98996032
PA2653,0.989986345
PA2794,0.990441511
ubiA,0.990618578
opdK,0.990755499
ptrA,0.99084319
PA0716,0.990896677
nuh,0.990942029
PA4180,0.99103432
PA4531,0.991139005
bauR,0.991265048
AFFX-B,0.991388364
PA1327,0.991711827
PA5466,0.99180701
braF,0.992030602
PA5188,0.992349378
PA2567,0.993132392
PA5157,0.993206522
upp,0.993305706
dapF,0.99348622
qor,0.993524185
PA4287,0.993624482
tseT,0.99365942
PA4012,0.993729737
PA0038,0.993847092
PA4815,0.99386853
speE2,0.994758235
ispB,0.995855913
spuG,0.995923913
PA2203,0.996376812
lptC,0.996469424
hxcU,0.996566196
phaD,0.996812241
coxA,0.997329264
PA5047,0.997490553
tadC,0.997710797
ccoN1,0.997735507
fabF2,0.998052336
metE,0.998087345
PA3843,0.998188406
PA5275,0.998193647
PA1232,0.99840612
antB,0.998473865
PA4189,0.998724896
PA4437,0.998855399
PA2461,0.999089668
dnaE,0.999092562
ig_727,0.999094203
vacJ,0.999252693
PA2148,0.999647289
purU1,1
cmaX,1
PA5247,1
PA5176,1
PA3965,1
PA0309,1
PA0541,1
PA0953,1
PA0489,1
PA1206,1
PA1122,1
PA2718,1
PA4638,1
moaD,1
ddaH,1
PA4340,1
PA3033,1
PA0066,1
PA1429,1
gabT2,1
PA5073,1
PA3945,1
PA4817,1
moaB2,1
PA0960,1
ampR,1
PA4537,1
spuA,1
PA5290,1
gcdR,1
ung,1
flgG,1
PA3481,1
PA4511,1
PA4311,1
PA0062,1
ctpH,1
dhcR,1
fliM,1
PA0012,1
PA3865,1
PA1966,1
PA3576,1
PA1889,1
ndh,1
PA1110,1
PA2582,1
PA1558,1
PA5080,1
PA3388,1
catR,1
PA3755,1
PA5461,1
PA1741,1
PA3435,1
PA0789,1
PA1306,1
rbsB,1
dguR,1
PA2897,1
PA1064,1
PA0478,1
fleN,1
PA5343,1
PA4872,1
PA2758,1
mutM,1
PA5019,1
PA2871,1
PA2799,1
PA4716,1
PA1324,1
PA3034,1
PA0449,1
PA3565,1
carP,1
PA1357,1
PA5428,1
PA3680,1
moaA2,1
moaE,1
aguA,1
PA3753,1
cysQ,1
omlA,1
PA1026,1
gcbA,1
PA0855,1
cbrB,1
ntrB,1
PA1881,1
PA1234,1
PA2750,1
mexT,1
PA3845,1
PA0186,1
PA0315,1
desT,1
PA2708,1
PA2544,1
rbsK,1
PA4233,1
rfaE,1
PA3567,1
waaA,1
PA0851,1
PA0275,1
PA0562,1
moeA2,1
PA3699,1
lysA,1
moaC,1
PA5151,1
PA4924,1
PA1593,1
PA0950,1
PA2877,1
PA4171,1
PA1608,1
PA4985,1
PA1969,1
PA3679,1
PA1759,1
PA2821,1
tpx,1
PA0877,1
czcR,1
PA2916,1
PA4440,1
triA,1
PA4353,1
PA5233,1
PA4989,1
PA5407,1
PA1426,1
PA0543,1
PA4094,1
PA3264,1
PA4473,1
thyA,1
PA0307,1
PA5076,1
PA2488,1
PA0492,1
PA5028,1
PA4445,1
PA3944,1
znuA,1
PA5208,1
dsbM,1
PA0236,1
PA4955,1
PA4879,1
PA3968,1
fapE,1
PA2884,1
PA1166,1
PA1037,1
PA3969,1
kdpD,1
PA1464,1
PA1629,1
PA2651,1
PA2124,1
PA4170,1
PA4906,1
PA3016,1
PA4436,1
PA0814,1
ampD,1
PA3715,1
amtB,1
PA0451,1
PA5127,1
PA4157,1
ribD,1
PA4902,1
PA1040,1
PA0567,1
speE,1
PA1755,1
PA2497,1
PA1507,1
PA0271,1
PA2216,1
PA3373,1
PA3883,1
aroK,1
PA2503,1
proE,1
ppiC1,1
PA0581,1
PA1235,1
PA2453,1
PA1825,1
PA1772,1
PA1397,1
xseA,1
pgsA,1
ldh,1
anr,1
hemC,1
sphR,1
gdhA,1
rcpA,1
PA1264,1
PA2946,1
PA3269,1
PA3782,1
PA1221,1
PA0276,1
sltB2,1
PA3836,1
rpe,1
PA3605,1
PA2982,1
ig_863,1
PA0829,1
PA0946,1
miaA,1
PA1378,1
PA5299,1
dpkA,1
PA1619,1
PA0749,1
pqsH,1
PA3295,1
PA2940,1
azoR1,1
PA1788,1
PA4510,1
nalD,1
eatR,1
PA2723,1
sbcD,1
PA3398,1
vanA,1
lptA,1
PA4994,1
PA1045,1
PA0816,1
PA1043,1
nuoA,1
PA0352,1
bfiR,1
PA1840,1
PA1437,1
PA1571,1
PA1890,1
PA4595,1
PA0657,1
PA3886,1
PA1872,1
orn,1
cbpA,1
xthA,1
PA2831,1
PA2762,1
fumC2,1
PA1994,1
PA4952,1
mexZ,1
mucC,1
PA0508,1
PA2815,1
PA3056,1
kdsB,1
radA,1
PA0660,1
asd,1
PA5177,1
PA4115,1
xqhA,1
PA1576,1
PA1467,1
PA2048,1
PA4783,1
PA2788,1
PA2434,1
ureE,1
PA5194,1
hasAp,1
