#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
purF	rpoB	208964.PA3108	208964.PA4270	0	0	0	0	0.356	0	0	0.418	0.609
recA	rpoD	208964.PA3617	208964.PA0576	0.060	0	0.411	0	0.153	0	0	0.920	0.957
recA	rpsU	208964.PA3617	208964.PA0579	0.063	0	0	0	0.050	0	0	0.418	0.436
recA	rplT	208964.PA3617	208964.PA2741	0.168	0	0.738	0	0.131	0	0	0.285	0.846
recA	sulA	208964.PA3617	208964.PA3008	0	0	0	0	0.600	0	0	0.043	0.601
recA	rluB	208964.PA3617	208964.PA3179	0.158	0	0.280	0	0.085	0	0	0.194	0.493
recA	tpiA	208964.PA3617	208964.PA4748	0.042	0	0.160	0	0.096	0	0	0.358	0.470
recA	rpsI	208964.PA3617	208964.PA4432	0.109	0	0.199	0	0.052	0	0	0.319	0.477
recA	rpsK	208964.PA3617	208964.PA4240	0.069	0	0.202	0	0.056	0	0	0.348	0.482
recA	rpsM	208964.PA3617	208964.PA4241	0.064	0	0.288	0	0.052	0	0	0.317	0.511
recA	rplD	208964.PA3617	208964.PA4262	0.123	0	0.152	0	0.055	0	0	0.400	0.522
recA	rplI	208964.PA3617	208964.PA4932	0.186	0	0.249	0	0.093	0	0	0.244	0.524
recA	trmD	208964.PA3617	208964.PA3743	0	0	0.357	0	0.102	0	0	0.245	0.525
recA	rpsB	208964.PA3617	208964.PA3656	0.184	0	0.198	0	0.068	0	0	0.429	0.605
recA	rplS	208964.PA3617	208964.PA3742	0	0	0.511	0	0.069	0	0	0.276	0.641
recA	rpsL	208964.PA3617	208964.PA4268	0	0	0	0	0	0	0	0.661	0.661
recA	rplU	208964.PA3617	208964.PA4568	0.062	0	0.584	0	0.081	0	0	0.175	0.664
recA	rpmA	208964.PA3617	208964.PA4567	0.061	0	0.476	0	0.126	0	0	0.357	0.686
recA	tsf	208964.PA3617	208964.PA3655	0.182	0	0.342	0	0.056	0	0	0.457	0.687
recA	rpoC	208964.PA3617	208964.PA4269	0.160	0	0.258	0	0.065	0.199	0	0.608	0.784
recA	rpoB	208964.PA3617	208964.PA4270	0.134	0	0.359	0	0.067	0.386	0.118	0.921	0.972
recA	recN	208964.PA3617	208964.PA4763	0.154	0	0	0	0.750	0	0	0.920	0.981
recN	sulA	208964.PA4763	208964.PA3008	0	0	0	0	0.886	0	0	0.219	0.907
rimM	rpsU	208964.PA3744	208964.PA0579	0	0	0.197	0	0.718	0	0	0	0.764
rimM	rplT	208964.PA3744	208964.PA2741	0.055	0	0	0	0.455	0	0	0	0.463
rimM	rpmI	208964.PA3744	208964.PA2742	0.056	0	0.203	0	0.503	0	0	0	0.593
rimM	rpmF	208964.PA3744	208964.PA2970	0.186	0	0	0	0.667	0.126	0	0.242	0.796
rimM	tsf	208964.PA3744	208964.PA3655	0.110	0	0	0	0.904	0	0	0.358	0.940
rimM	rpsB	208964.PA3744	208964.PA3656	0.129	0	0	0	0.947	0	0	0.358	0.968
rimM	rplS	208964.PA3744	208964.PA3742	0.695	0	0.184	0	0.922	0	0	0.358	0.985
rimM	trmD	208964.PA3744	208964.PA3743	0.806	0	0	0	0.986	0	0	0.593	0.998
rimM	rpoC	208964.PA3744	208964.PA4269	0	0	0	0	0.335	0	0	0.142	0.405
rimM	tpiA	208964.PA3744	208964.PA4748	0.072	0	0	0	0.460	0	0	0	0.477
rimM	rpmJ	208964.PA3744	208964.PA4242	0	0	0	0	0.736	0	0	0	0.736
rimM	rpmA	208964.PA3744	208964.PA4567	0.085	0	0	0	0.754	0	0	0	0.765
rimM	rpmB	208964.PA3744	208964.PA5316	0.103	0	0	0	0.689	0	0	0.240	0.769
rimM	rpoB	208964.PA3744	208964.PA4270	0	0	0	0	0.736	0	0	0.171	0.772
rimM	rplU	208964.PA3744	208964.PA4568	0.139	0	0	0	0.742	0	0	0.097	0.782
rimM	rpsI	208964.PA3744	208964.PA4432	0.183	0	0	0	0.777	0	0	0	0.810
rimM	rplI	208964.PA3744	208964.PA4932	0	0	0	0	0.752	0.126	0	0.225	0.817
rimM	rpsM	208964.PA3744	208964.PA4241	0	0	0	0	0.876	0	0	0	0.876
rimM	rpsK	208964.PA3744	208964.PA4240	0	0	0	0	0.914	0	0	0.140	0.923
rimM	rplD	208964.PA3744	208964.PA4262	0	0	0	0	0.925	0	0	0	0.925
rimM	rpsL	208964.PA3744	208964.PA4268	0	0	0	0	0.914	0	0	0.235	0.931
rimM	rpsR	208964.PA3744	208964.PA4934	0	0	0.175	0	0.943	0	0	0.358	0.967
rimM	rpsF	208964.PA3744	208964.PA4935	0	0	0.401	0	0.949	0	0	0.241	0.974
rimM	rpsP	208964.PA3744	208964.PA3745	0.779	0	0.160	0	0.976	0	0	0.358	0.996
rluB	rplS	208964.PA3179	208964.PA3742	0.058	0	0.258	0	0.123	0	0	0.137	0.400
rluB	rpsR	208964.PA3179	208964.PA4934	0.113	0	0.277	0	0.096	0.141	0	0.052	0.441
rluB	tsf	208964.PA3179	208964.PA3655	0.177	0	0.312	0	0.185	0	0	0	0.498
rplD	rpsU	208964.PA4262	208964.PA0579	0	0	0.257	0	0.474	0.959	0	0.166	0.985
rplD	rplT	208964.PA4262	208964.PA2741	0	0	0.351	0	0.947	0.959	0	0.845	0.999
rplD	rpmI	208964.PA4262	208964.PA2742	0	0	0.174	0	0.929	0.959	0	0.229	0.997
rplD	rpmF	208964.PA4262	208964.PA2970	0.061	0	0.241	0	0.859	0.959	0	0.230	0.996
rplD	tsf	208964.PA4262	208964.PA3655	0.059	0	0.265	0	0.947	0	0.152	0.798	0.992
rplD	rpsB	208964.PA4262	208964.PA3656	0.186	0	0.393	0	0.973	0.959	0.924	0.919	0.999
rplD	rplS	208964.PA4262	208964.PA3742	0	0	0.165	0	0.924	0.959	0	0.872	0.999
rplD	trmD	208964.PA4262	208964.PA3743	0	0	0.182	0	0.948	0	0	0	0.956
rplD	rpsP	208964.PA4262	208964.PA3745	0	0	0.165	0	0.931	0.959	0	0.297	0.998
rplD	rpsK	208964.PA4262	208964.PA4240	0.343	0	0.320	0	0.976	0.959	0.924	0.919	0.999
rplD	rpsM	208964.PA4262	208964.PA4241	0.349	0	0.226	0	0.986	0.959	0.924	0.872	0.999
rplD	rpmJ	208964.PA4262	208964.PA4242	0.415	0	0	0	0.971	0.959	0	0.200	0.999
rplD	tpiA	208964.PA4262	208964.PA4748	0	0	0.168	0	0.201	0.091	0	0.164	0.427
rplD	rpoC	208964.PA4262	208964.PA4269	0.307	0	0	0	0.922	0.500	0	0.240	0.976
rplD	rpoB	208964.PA4262	208964.PA4270	0.294	0	0	0	0.949	0.506	0	0.658	0.993
rplD	rpmB	208964.PA4262	208964.PA5316	0.059	0	0	0	0.936	0.959	0	0.417	0.998
rplD	rplU	208964.PA4262	208964.PA4568	0	0	0	0	0.946	0.959	0	0.566	0.998
rplD	rpsF	208964.PA4262	208964.PA4935	0	0	0	0	0.965	0.959	0	0.297	0.998
rplD	rpsI	208964.PA4262	208964.PA4432	0.186	0	0.221	0	0.921	0.959	0	0.879	0.999
rplD	rpsR	208964.PA4262	208964.PA4934	0	0	0.240	0	0.977	0.959	0	0.435	0.999
rplD	rpsL	208964.PA4262	208964.PA4268	0.345	0	0.520	0	0.979	0.959	0.924	0.358	0.999
rplD	rpmA	208964.PA4262	208964.PA4567	0.061	0	0	0	0.920	0.959	0	0.905	0.999
rplD	rplI	208964.PA4262	208964.PA4932	0.060	0	0.208	0	0.947	0.959	0	0.545	0.999
rplI	rpsU	208964.PA4932	208964.PA0579	0	0	0	0	0.542	0.959	0	0.242	0.984
rplI	rplT	208964.PA4932	208964.PA2741	0.080	0	0.183	0	0.969	0.959	0	0.664	0.999
rplI	rpmI	208964.PA4932	208964.PA2742	0.089	0	0	0	0.658	0.959	0	0.407	0.991
rplI	rpmF	208964.PA4932	208964.PA2970	0	0	0.194	0	0.811	0.959	0	0.243	0.994
rplI	tsf	208964.PA4932	208964.PA3655	0	0	0	0	0.949	0	0.160	0.591	0.981
rplI	rpsB	208964.PA4932	208964.PA3656	0	0	0.162	0	0.953	0.959	0	0.742	0.999
rplI	rplS	208964.PA4932	208964.PA3742	0	0	0.175	0	0.949	0.959	0	0.418	0.998
rplI	trmD	208964.PA4932	208964.PA3743	0	0	0	0	0.725	0	0	0.243	0.783
rplI	rpsP	208964.PA4932	208964.PA3745	0	0	0.177	0	0.912	0.959	0	0.358	0.997
rplI	rpsK	208964.PA4932	208964.PA4240	0.081	0	0	0	0.930	0.959	0	0.357	0.998
rplI	rpsM	208964.PA4932	208964.PA4241	0.091	0	0	0	0.793	0.959	0	0.410	0.994
rplI	rpmJ	208964.PA4932	208964.PA4242	0.068	0	0	0	0.606	0.959	0	0.155	0.985
rplI	rpsL	208964.PA4932	208964.PA4268	0.081	0	0	0	0.862	0.959	0	0.102	0.994
rplI	rpoC	208964.PA4932	208964.PA4269	0	0	0.288	0	0.444	0.502	0	0.357	0.856
rplI	rpoB	208964.PA4932	208964.PA4270	0	0	0.222	0	0.668	0.492	0	0.200	0.881
rplI	rpsI	208964.PA4932	208964.PA4432	0	0	0	0	0.927	0.959	0	0.358	0.997
rplI	rpmA	208964.PA4932	208964.PA4567	0.069	0	0	0	0.946	0.959	0	0.358	0.998
rplI	rplU	208964.PA4932	208964.PA4568	0.071	0	0.189	0	0.921	0.959	0	0.532	0.998
rplI	rpmB	208964.PA4932	208964.PA5316	0.082	0	0	0	0.868	0.979	0	0.244	0.997
rplI	rpsF	208964.PA4932	208964.PA4935	0.609	0	0.196	0	0.976	0.959	0	0.606	0.999
rplI	rpsR	208964.PA4932	208964.PA4934	0.667	0	0.291	0	0.976	0.959	0	0.706	0.999
rplS	rpoD	208964.PA3742	208964.PA0576	0.065	0	0.285	0	0.092	0	0	0.194	0.445
rplS	rpsU	208964.PA3742	208964.PA0579	0.182	0	0	0	0.893	0.959	0	0.566	0.998
rplS	rplT	208964.PA3742	208964.PA2741	0.158	0	0.565	0	0.947	0.959	0	0.888	0.999
rplS	rpmI	208964.PA3742	208964.PA2742	0.079	0	0	0	0.922	0.959	0	0.358	0.997
rplS	rpmF	208964.PA3742	208964.PA2970	0.186	0	0	0	0.932	0.959	0	0.457	0.998
rplS	tsf	208964.PA3742	208964.PA3655	0.149	0	0.465	0	0.931	0.107	0.160	0.837	0.995
rplS	rpsB	208964.PA3742	208964.PA3656	0.168	0	0.176	0	0.968	0.959	0	0.920	0.999
rplS	rpoC	208964.PA3742	208964.PA4269	0	0	0.234	0	0.199	0.502	0	0.246	0.738
rplS	rpoB	208964.PA3742	208964.PA4270	0	0	0.300	0	0.682	0.492	0	0.612	0.950
rplS	rpmJ	208964.PA3742	208964.PA4242	0.044	0	0	0	0.798	0.959	0	0.225	0.993
rplS	trmD	208964.PA3742	208964.PA3743	0.695	0	0.733	0	0.929	0	0	0.439	0.996
rplS	rpsL	208964.PA3742	208964.PA4268	0	0	0.152	0	0.916	0.959	0	0.243	0.997
rplS	rpmB	208964.PA3742	208964.PA5316	0.131	0	0	0	0.948	0.959	0	0.446	0.998
rplS	rplU	208964.PA3742	208964.PA4568	0.172	0	0.608	0	0.921	0.959	0	0.566	0.999
rplS	rpsI	208964.PA3742	208964.PA4432	0.180	0	0.159	0	0.930	0.959	0	0.920	0.999
rplS	rpsR	208964.PA3742	208964.PA4934	0	0	0.625	0	0.949	0.959	0	0.351	0.999
rplS	rpsP	208964.PA3742	208964.PA3745	0.674	0	0.621	0	0.930	0.959	0	0.794	0.999
rplS	rpsM	208964.PA3742	208964.PA4241	0.059	0	0.372	0	0.921	0.959	0	0.918	0.999
rplS	rpsK	208964.PA3742	208964.PA4240	0.060	0	0	0	0.924	0.959	0	0.886	0.999
rplS	rpmA	208964.PA3742	208964.PA4567	0.134	0	0.636	0	0.924	0.959	0	0.919	0.999
rplS	rpsF	208964.PA3742	208964.PA4935	0	0	0.177	0	0.971	0.959	0	0.534	0.999
rplT	rpoD	208964.PA2741	208964.PA0576	0.094	0	0.382	0	0.120	0	0	0.239	0.575
rplT	rpsU	208964.PA2741	208964.PA0579	0.068	0	0	0	0.591	0.959	0	0.357	0.988
rplT	tpiA	208964.PA2741	208964.PA4748	0.056	0	0.163	0	0.218	0	0	0.357	0.549
rplT	rpoC	208964.PA2741	208964.PA4269	0	0	0.231	0	0.124	0.492	0	0.239	0.704
rplT	trmD	208964.PA2741	208964.PA3743	0.068	0	0.432	0	0.627	0	0	0.079	0.793
rplT	rpoB	208964.PA2741	208964.PA4270	0	0	0.298	0	0.613	0.492	0	0.565	0.932
rplT	tsf	208964.PA2741	208964.PA3655	0.062	0	0.510	0	0.925	0	0.160	0.844	0.994
rplT	rpmJ	208964.PA2741	208964.PA4242	0	0	0	0	0.856	0.959	0	0.354	0.995
rplT	rpmB	208964.PA2741	208964.PA5316	0.186	0	0	0	0.851	0.959	0	0.349	0.996
rplT	rpsL	208964.PA2741	208964.PA4268	0	0	0	0	0.928	0.959	0	0.307	0.997
rplT	rpsP	208964.PA2741	208964.PA3745	0.061	0	0.267	0	0.936	0.959	0	0.358	0.998
rplT	rpsM	208964.PA2741	208964.PA4241	0.043	0	0.299	0	0.946	0.959	0	0.869	0.999
rplT	rpmF	208964.PA2741	208964.PA2970	0.158	0	0	0	0.947	0.979	0	0.357	0.999
rplT	rpsK	208964.PA2741	208964.PA4240	0.041	0	0.405	0	0.931	0.959	0	0.858	0.999
rplT	rplU	208964.PA2741	208964.PA4568	0.094	0	0.439	0	0.946	0.979	0	0.468	0.999
rplT	rpsR	208964.PA2741	208964.PA4934	0.084	0	0.482	0	0.968	0.959	0	0.457	0.999
rplT	rpsI	208964.PA2741	208964.PA4432	0.185	0	0.364	0	0.941	0.959	0	0.845	0.999
rplT	rpmI	208964.PA2741	208964.PA2742	0.748	0	0	0	0.953	0.959	0	0.792	0.999
rplT	rpsB	208964.PA2741	208964.PA3656	0.172	0	0.315	0	0.944	0.959	0	0.872	0.999
rplT	rpsF	208964.PA2741	208964.PA4935	0.099	0	0.167	0	0.964	0.959	0	0.243	0.999
rplT	rpmA	208964.PA2741	208964.PA4567	0.069	0	0.413	0	0.948	0.959	0	0.872	0.999
rplU	rpoD	208964.PA4568	208964.PA0576	0.105	0	0.374	0	0.190	0	0	0.225	0.601
rplU	rpsU	208964.PA4568	208964.PA0579	0.054	0	0	0	0.926	0.959	0	0.329	0.997
rplU	rpmI	208964.PA4568	208964.PA2742	0.054	0	0	0	0.978	0.959	0	0.349	0.999
rplU	rpmF	208964.PA4568	208964.PA2970	0.107	0	0	0	0.974	0.959	0	0.358	0.999
rplU	tsf	208964.PA4568	208964.PA3655	0.061	0	0.466	0	0.931	0	0.160	0.358	0.977
rplU	rpsB	208964.PA4568	208964.PA3656	0.094	0	0	0	0.944	0.959	0	0.607	0.999
rplU	trmD	208964.PA4568	208964.PA3743	0.170	0	0.451	0	0.630	0	0	0.096	0.827
rplU	rpsP	208964.PA4568	208964.PA3745	0.178	0	0.165	0	0.949	0.959	0	0.358	0.998
rplU	rpsK	208964.PA4568	208964.PA4240	0.042	0	0	0	0.928	0.959	0	0.384	0.998
rplU	rpsM	208964.PA4568	208964.PA4241	0.051	0	0	0	0.958	0.959	0	0.386	0.998
rplU	rpmJ	208964.PA4568	208964.PA4242	0.057	0	0	0	0.936	0.959	0	0.224	0.997
rplU	rpsL	208964.PA4568	208964.PA4268	0.047	0	0	0	0.975	0.959	0	0.477	0.999
rplU	rpoC	208964.PA4568	208964.PA4269	0.063	0	0.194	0	0.281	0.492	0	0.146	0.721
rplU	rpoB	208964.PA4568	208964.PA4270	0.068	0	0.168	0	0.421	0.492	0	0.400	0.838
rplU	rpsI	208964.PA4568	208964.PA4432	0.186	0	0.254	0	0.926	0.959	0	0.457	0.998
rplU	rpmA	208964.PA4568	208964.PA4567	0.748	0	0.391	0	0.958	0.959	0	0.845	0.999
rplU	tpiA	208964.PA4568	208964.PA4748	0.063	0	0.186	0	0.299	0	0	0.137	0.477
rplU	rpsF	208964.PA4568	208964.PA4935	0.060	0	0	0	0.943	0.959	0	0.565	0.998
rplU	rpmB	208964.PA4568	208964.PA5316	0.140	0	0	0	0.977	0.959	0	0.796	0.999
rplU	rpsR	208964.PA4568	208964.PA4934	0.059	0	0.416	0	0.934	0.959	0	0.530	0.999
rpmA	rpoD	208964.PA4567	208964.PA0576	0.105	0	0.179	0	0.146	0	0	0.205	0.435
rpmA	rpsU	208964.PA4567	208964.PA0579	0.041	0	0	0	0.922	0.959	0	0.282	0.997
rpmA	rpmI	208964.PA4567	208964.PA2742	0	0	0	0	0.882	0.959	0	0.241	0.996
rpmA	rpmF	208964.PA4567	208964.PA2970	0.145	0	0	0	0.949	0.959	0	0.357	0.998
rpmA	tsf	208964.PA4567	208964.PA3655	0.068	0	0.187	0	0.902	0	0.160	0.799	0.985
rpmA	rpsB	208964.PA4567	208964.PA3656	0.104	0	0.198	0	0.946	0.959	0	0.871	0.999
rpmA	trmD	208964.PA4567	208964.PA3743	0.140	0	0.451	0	0.774	0	0	0.319	0.917
rpmA	rpsP	208964.PA4567	208964.PA3745	0.153	0	0.309	0	0.947	0.959	0	0.358	0.999
rpmA	rpsK	208964.PA4567	208964.PA4240	0.089	0	0.184	0	0.892	0.959	0	0.872	0.999
rpmA	rpsM	208964.PA4567	208964.PA4241	0.086	0	0.283	0	0.911	0.959	0	0.880	0.999
rpmA	rpmJ	208964.PA4567	208964.PA4242	0	0	0	0	0.742	0.959	0	0.450	0.993
rpmA	rpsL	208964.PA4567	208964.PA4268	0.129	0	0.376	0	0.921	0.959	0	0.358	0.998
rpmA	rpoC	208964.PA4567	208964.PA4269	0.130	0	0.183	0	0.321	0.549	0	0.097	0.767
rpmA	rpoB	208964.PA4567	208964.PA4270	0.186	0	0.225	0	0.510	0.492	0	0.661	0.937
rpmA	rpsI	208964.PA4567	208964.PA4432	0.186	0	0.202	0	0.949	0.959	0	0.871	0.999
rpmA	tpiA	208964.PA4567	208964.PA4748	0.064	0	0.208	0	0.501	0	0	0	0.598
rpmA	rpsF	208964.PA4567	208964.PA4935	0.060	0	0	0	0.943	0.959	0	0.446	0.998
rpmA	rpsR	208964.PA4567	208964.PA4934	0.059	0	0.301	0	0.944	0.959	0	0.346	0.998
rpmA	rpmB	208964.PA4567	208964.PA5316	0.133	0	0	0	0.944	0.959	0	0.843	0.999
rpmB	rpsU	208964.PA5316	208964.PA0579	0	0	0	0	0.965	0.959	0	0.358	0.999
rpmB	rpmI	208964.PA5316	208964.PA2742	0.183	0	0	0	0.927	0.959	0	0.358	0.998
rpmB	rpmF	208964.PA5316	208964.PA2970	0.186	0	0	0	0.977	0.959	0	0.358	0.999
rpmB	tsf	208964.PA5316	208964.PA3655	0.105	0	0	0	0.695	0	0	0	0.715
rpmB	rpsB	208964.PA5316	208964.PA3656	0.113	0	0	0	0.883	0.959	0	0.450	0.997
rpmB	trmD	208964.PA5316	208964.PA3743	0.108	0	0	0	0.744	0	0	0	0.761
rpmB	rpsP	208964.PA5316	208964.PA3745	0.145	0	0	0	0.946	0.959	0	0.358	0.998
rpmB	rpsK	208964.PA5316	208964.PA4240	0.083	0	0	0	0.951	0.959	0	0.253	0.998
rpmB	rpsM	208964.PA5316	208964.PA4241	0.085	0	0	0	0.912	0.959	0	0.260	0.997
rpmB	rpmJ	208964.PA5316	208964.PA4242	0.120	0	0	0	0.737	0.959	0	0.678	0.996
rpmB	rpsL	208964.PA5316	208964.PA4268	0.181	0	0	0	0.968	0.959	0	0.259	0.999
rpmB	rpoC	208964.PA5316	208964.PA4269	0	0	0	0	0.193	0.492	0	0	0.572
rpmB	rpoB	208964.PA5316	208964.PA4270	0	0	0	0	0.328	0.492	0	0	0.644
rpmB	rpsI	208964.PA5316	208964.PA4432	0.127	0	0	0	0.935	0.959	0	0.426	0.998
rpmB	rpsR	208964.PA5316	208964.PA4934	0.186	0	0.286	0	0.945	0.959	0	0.358	0.999
rpmB	rpsF	208964.PA5316	208964.PA4935	0.095	0	0.323	0	0.948	0.959	0	0.358	0.999
rpmF	rpsU	208964.PA2970	208964.PA0579	0	0	0.214	0	0.848	0.959	0	0.725	0.998
rpmF	rpmI	208964.PA2970	208964.PA2742	0.145	0	0	0	0.948	0.959	0	0.358	0.998
rpmF	rpoC	208964.PA2970	208964.PA4269	0	0	0	0	0.225	0.492	0	0.138	0.631
rpmF	tpiA	208964.PA2970	208964.PA4748	0.180	0	0	0	0.528	0	0	0.171	0.651
rpmF	rpoB	208964.PA2970	208964.PA4270	0	0	0	0	0.526	0.492	0	0	0.749
rpmF	trmD	208964.PA2970	208964.PA3743	0.186	0	0	0	0.647	0	0	0.253	0.767
rpmF	tsf	208964.PA2970	208964.PA3655	0.094	0	0	0	0.896	0	0.160	0.242	0.932
rpmF	rpmJ	208964.PA2970	208964.PA4242	0.122	0	0	0	0.833	0.959	0	0.227	0.994
rpmF	rpsK	208964.PA2970	208964.PA4240	0.112	0	0	0	0.924	0.959	0	0.241	0.997
rpmF	rpsB	208964.PA2970	208964.PA3656	0.168	0	0	0	0.946	0.959	0	0.362	0.998
rpmF	rpsP	208964.PA2970	208964.PA3745	0.186	0	0	0	0.949	0.959	0	0.358	0.998
rpmF	rpsM	208964.PA2970	208964.PA4241	0.111	0	0	0	0.927	0.959	0	0.357	0.998
rpmF	rpsL	208964.PA2970	208964.PA4268	0	0	0	0	0.946	0.959	0	0.358	0.998
rpmF	rpsI	208964.PA2970	208964.PA4432	0.052	0	0	0	0.946	0.959	0	0.456	0.998
rpmF	rpsR	208964.PA2970	208964.PA4934	0.186	0	0.155	0	0.941	0.959	0	0.243	0.998
rpmF	rpsF	208964.PA2970	208964.PA4935	0.178	0	0.218	0	0.948	0.959	0	0.498	0.999
rpmI	rpsU	208964.PA2742	208964.PA0579	0.094	0	0	0	0.826	0.959	0	0.358	0.995
rpmI	rpoC	208964.PA2742	208964.PA4269	0.045	0	0	0	0.389	0.492	0	0.123	0.705
rpmI	rpoB	208964.PA2742	208964.PA4270	0	0	0	0	0.615	0.492	0	0	0.796
rpmI	tsf	208964.PA2742	208964.PA3655	0	0	0	0	0.821	0	0	0.242	0.858
rpmI	rpsI	208964.PA2742	208964.PA4432	0.185	0	0	0	0.754	0.959	0	0.242	0.993
rpmI	rpsK	208964.PA2742	208964.PA4240	0	0	0	0	0.926	0.959	0	0.330	0.997
rpmI	rpsB	208964.PA2742	208964.PA3656	0.138	0	0	0	0.924	0.959	0	0.256	0.997
rpmI	rpsM	208964.PA2742	208964.PA4241	0	0	0	0	0.948	0.959	0	0.317	0.998
rpmI	rpsR	208964.PA2742	208964.PA4934	0.095	0	0	0	0.944	0.959	0	0.358	0.998
rpmI	rpsL	208964.PA2742	208964.PA4268	0	0	0	0	0.948	0.959	0	0.295	0.998
rpmI	rpmJ	208964.PA2742	208964.PA4242	0	0	0	0	0.962	0.954	0	0.230	0.998
rpmI	rpsF	208964.PA2742	208964.PA4935	0.112	0	0.202	0	0.931	0.959	0	0.358	0.998
rpmI	rpsP	208964.PA2742	208964.PA3745	0.065	0	0	0	0.928	0.959	0	0.799	0.999
rpmJ	rpsU	208964.PA4242	208964.PA0579	0	0	0	0	0.618	0.959	0	0.171	0.986
rpmJ	tsf	208964.PA4242	208964.PA3655	0	0	0	0	0.610	0	0.155	0.146	0.694
rpmJ	rpsB	208964.PA4242	208964.PA3656	0	0	0	0	0.815	0.959	0	0.171	0.993
rpmJ	trmD	208964.PA4242	208964.PA3743	0.053	0	0	0	0.569	0	0	0	0.574
rpmJ	rpsP	208964.PA4242	208964.PA3745	0.056	0	0	0	0.799	0.959	0	0.242	0.993
rpmJ	rpsK	208964.PA4242	208964.PA4240	0.547	0	0	0	0.966	0.959	0	0.225	0.999
rpmJ	rpsM	208964.PA4242	208964.PA4241	0.569	0	0	0	0.986	0.959	0	0.225	0.999
rpmJ	rpoC	208964.PA4242	208964.PA4269	0.270	0	0	0	0.428	0.492	0	0	0.769
rpmJ	rpoB	208964.PA4242	208964.PA4270	0.252	0	0	0	0.718	0.492	0	0.175	0.899
rpmJ	rpsI	208964.PA4242	208964.PA4432	0.123	0	0	0	0.532	0.959	0	0.171	0.984
rpmJ	rpsR	208964.PA4242	208964.PA4934	0	0	0	0	0.794	0.959	0	0.385	0.994
rpmJ	rpsF	208964.PA4242	208964.PA4935	0	0	0	0	0.920	0.959	0	0.225	0.997
rpmJ	rpsL	208964.PA4242	208964.PA4268	0.286	0	0	0	0.979	0.959	0	0.225	0.999
rpoB	rpoD	208964.PA4270	208964.PA0576	0.091	0	0.711	0	0.357	0.979	0	0.949	0.999
rpoB	rpsU	208964.PA4270	208964.PA0579	0	0	0	0	0.179	0.515	0	0.357	0.721
rpoB	sucB	208964.PA4270	208964.PA1586	0	0	0	0	0.521	0	0	0.143	0.572
rpoB	tsf	208964.PA4270	208964.PA3655	0.078	0	0.204	0	0.934	0	0	0.725	0.985
rpoB	rpsB	208964.PA4270	208964.PA3656	0.095	0	0.717	0	0.907	0.574	0	0.663	0.995
rpoB	trmD	208964.PA4270	208964.PA3743	0.153	0	0.366	0	0.876	0	0	0.240	0.942
rpoB	rpsP	208964.PA4270	208964.PA3745	0.064	0	0.254	0	0.623	0.492	0	0.243	0.880
rpoB	rpsK	208964.PA4270	208964.PA4240	0.269	0	0.194	0	0.949	0.610	0	0.663	0.995
rpoB	rpsM	208964.PA4270	208964.PA4241	0.270	0	0.355	0	0.948	0.756	0	0.661	0.997
rpoB	rpsL	208964.PA4270	208964.PA4268	0.467	0	0.501	0	0.921	0.492	0	0.919	0.998
rpoB	rpoC	208964.PA4270	208964.PA4269	0.646	0.899	0.773	0	0.985	0.979	0.924	0.969	0.999
rpoB	tpiA	208964.PA4270	208964.PA4748	0.085	0	0	0	0.079	0.096	0	0.465	0.538
rpoB	rpsR	208964.PA4270	208964.PA4934	0.069	0	0.218	0	0.686	0.492	0	0.097	0.876
rpoB	rpsF	208964.PA4270	208964.PA4935	0.133	0	0.168	0	0.778	0.506	0	0.098	0.915
rpoB	rpsI	208964.PA4270	208964.PA4432	0.124	0	0.192	0	0.574	0.492	0	0.606	0.928
rpoC	rpoD	208964.PA4269	208964.PA0576	0.094	0	0.648	0	0.173	0.979	0	0.839	0.998
rpoC	rpsU	208964.PA4269	208964.PA0579	0	0	0	0	0	0.492	0	0.357	0.659
rpoC	sucB	208964.PA4269	208964.PA1586	0	0	0	0	0.480	0	0	0	0.480
rpoC	tsf	208964.PA4269	208964.PA3655	0.096	0	0.223	0	0.566	0	0	0.386	0.788
rpoC	rpsB	208964.PA4269	208964.PA3656	0.121	0.446	0.697	0	0.655	0.579	0	0.358	0.983
rpoC	trmD	208964.PA4269	208964.PA3743	0.137	0	0.354	0	0.604	0	0	0.061	0.765
rpoC	rpsP	208964.PA4269	208964.PA3745	0.063	0	0.280	0	0.456	0.502	0	0.169	0.820
rpoC	rpsK	208964.PA4269	208964.PA4240	0.271	0	0.163	0	0.913	0.579	0	0.312	0.981
rpoC	rpsM	208964.PA4269	208964.PA4241	0.271	0	0.194	0	0.803	0.591	0	0.239	0.957
rpoC	rpsL	208964.PA4269	208964.PA4268	0.554	0	0.548	0	0.637	0.492	0	0.724	0.987
rpoC	rpsF	208964.PA4269	208964.PA4935	0.166	0	0	0	0.369	0.492	0	0.139	0.739
rpoC	rpsI	208964.PA4269	208964.PA4432	0.121	0	0.250	0	0.317	0.492	0	0.168	0.775
rpoC	rpsR	208964.PA4269	208964.PA4934	0.101	0	0.193	0	0.356	0.492	0	0.357	0.819
rpoD	rpsK	208964.PA0576	208964.PA4240	0.060	0	0.225	0	0.233	0	0	0.097	0.428
